algorithm,instance_id,seed,scale,CF_level,cell_replicate,budget_fraction,available,incumbent_makespan,normalized_incumbent_over_h1,rpd_v001_percent,decoder_evaluations
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12,746101,M,CF1,C01,0.25,True,2939.0,0.996609020006782,7.145461173897193,1644
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12,746101,M,CF1,C01,0.5,True,2939.0,0.996609020006782,7.145461173897193,1644
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12,746101,M,CF1,C01,0.75,True,2920.0,0.9901661580196677,6.452788917243893,25862
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12,746101,M,CF1,C01,1.0,True,2920.0,0.9901661580196677,6.452788917243893,25862
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12,746102,M,CF1,C01,0.1,True,2937.0,0.9959308240081384,7.072548304775793,1391
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12,746102,M,CF1,C01,0.25,True,2891.0,0.9803323160393353,5.395552314983594,6131
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12,746102,M,CF1,C01,0.5,True,2854.0,0.9677856900644286,4.046664236237696,17639
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12,746102,M,CF1,C01,0.75,True,2832.0,0.960325534079349,3.244622675902297,24419
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12,746102,M,CF1,C01,1.0,True,2812.0,0.9535435740929129,2.5154939846882973,32202
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12,746103,M,CF1,C01,0.1,True,3017.0,1.0230586639538826,9.98906306963179,3688
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12,746103,M,CF1,C01,0.25,True,2982.0,1.0111902339776195,8.713087860007292,7145
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12,746103,M,CF1,C01,0.5,True,2982.0,1.0111902339776195,8.713087860007292,7145
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12,746103,M,CF1,C01,0.75,True,2957.0,1.0027127839945744,7.8016769959897925,24856
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12,746103,M,CF1,C01,1.0,True,2938.0,0.9962699220074601,7.109004739336493,34989
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746101,M,CF1,C02,0.1,True,2931.0,0.8889899909008189,5.735930735930736,2631
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746101,M,CF1,C02,0.25,True,2801.0,0.8495602062481044,1.046176046176046,6923
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746101,M,CF1,C02,0.5,True,2801.0,0.8495602062481044,1.046176046176046,6923
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746101,M,CF1,C02,0.75,True,2801.0,0.8495602062481044,1.046176046176046,6923
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746101,M,CF1,C02,1.0,True,2801.0,0.8495602062481044,1.046176046176046,6923
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746102,M,CF1,C02,0.1,True,2897.0,0.8786775856839552,4.509379509379509,3472
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746102,M,CF1,C02,0.25,True,2812.0,0.8528965726417955,1.443001443001443,8419
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746102,M,CF1,C02,0.5,True,2772.0,0.8407643312101911,0.0,13360
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746102,M,CF1,C02,0.75,True,2772.0,0.8407643312101911,0.0,13360
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746102,M,CF1,C02,1.0,True,2772.0,0.8407643312101911,0.0,13360
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746103,M,CF1,C02,0.1,True,2897.0,0.8786775856839552,4.509379509379509,3037
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746103,M,CF1,C02,0.25,True,2897.0,0.8786775856839552,4.509379509379509,3037
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746103,M,CF1,C02,0.5,True,2849.0,0.8641188959660298,2.7777777777777777,12281
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746103,M,CF1,C02,0.75,True,2788.0,0.8456172277828329,0.5772005772005772,24175
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746103,M,CF1,C02,1.0,True,2788.0,0.8456172277828329,0.5772005772005772,24175
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12,746101,M,CF2,C01,0.1,True,2987.0,0.9494596312778131,7.368799424874191,3305
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12,746101,M,CF2,C01,0.25,True,2958.0,0.940241576605213,6.326383896477354,8779
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12,746101,M,CF2,C01,0.5,True,2851.0,0.9062301335028607,2.480230050323508,17150
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12,746101,M,CF2,C01,0.75,True,2793.0,0.8877940241576605,0.39539899352983465,20085
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12,746101,M,CF2,C01,1.0,True,2782.0,0.8842975206611571,0.0,33706
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12,746102,M,CF2,C01,0.1,True,3117.0,0.9907819453273998,12.041696621135873,3410
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12,746102,M,CF2,C01,0.25,True,2946.0,0.9364272091544819,5.895039539899353,8194
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12,746102,M,CF2,C01,0.5,True,2946.0,0.9364272091544819,5.895039539899353,8194
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12,746102,M,CF2,C01,0.75,True,2909.0,0.924666242848061,4.565061107117182,25883
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12,746102,M,CF2,C01,1.0,True,2909.0,0.924666242848061,4.565061107117182,25883
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12,746103,M,CF2,C01,0.1,True,2975.0,0.945645263827082,6.93745506829619,3241
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12,746103,M,CF2,C01,0.25,True,2952.0,0.9383343928798474,6.1107117181883535,8058
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12,746103,M,CF2,C01,0.5,True,2941.0,0.9348378893833439,5.715312724658519,16848
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12,746103,M,CF2,C01,0.75,True,2921.0,0.9284806102987921,4.996405463695183,23881
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12,746103,M,CF2,C01,1.0,True,2921.0,0.9284806102987921,4.996405463695183,23881
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746101,M,CF2,C02,0.1,True,3831.0,0.9666919000757003,4.72936030617824,3295
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746101,M,CF2,C02,0.25,True,3798.0,0.9583648750946253,3.827227993439038,7930
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746101,M,CF2,C02,0.5,True,3746.0,0.9452435023971738,2.405686167304538,10460
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746101,M,CF2,C02,0.75,True,3746.0,0.9452435023971738,2.405686167304538,10460
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746101,M,CF2,C02,1.0,True,3746.0,0.9452435023971738,2.405686167304538,10460
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746102,M,CF2,C02,0.1,True,3888.0,0.9810749432248297,6.287588846364134,2219
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746102,M,CF2,C02,0.25,True,3888.0,0.9810749432248297,6.287588846364134,2219
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746102,M,CF2,C02,0.5,True,3888.0,0.9810749432248297,6.287588846364134,2219
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746102,M,CF2,C02,0.75,True,3888.0,0.9810749432248297,6.287588846364134,2219
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746102,M,CF2,C02,1.0,True,3888.0,0.9810749432248297,6.287588846364134,2219
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746103,M,CF2,C02,0.1,True,3834.0,0.967448902346707,4.811372334609076,2368
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746103,M,CF2,C02,0.25,True,3834.0,0.967448902346707,4.811372334609076,2368
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746103,M,CF2,C02,0.5,True,3834.0,0.967448902346707,4.811372334609076,2368
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746103,M,CF2,C02,0.75,True,3834.0,0.967448902346707,4.811372334609076,2368
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746103,M,CF2,C02,1.0,True,3834.0,0.967448902346707,4.811372334609076,2368
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12,746101,M,CF3,C01,0.1,True,2950.0,1.0321903428971309,11.78476695718075,2740
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12,746101,M,CF3,C01,0.25,True,2926.0,1.0237928621413577,10.875331564986737,7099
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12,746101,M,CF3,C01,0.5,True,2858.0,1.0,8.298597953770367,13253
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12,746101,M,CF3,C01,0.75,True,2799.0,0.9793561931420574,6.062902614626752,18941
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12,746101,M,CF3,C01,1.0,True,2799.0,0.9793561931420574,6.062902614626752,18941
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12,746102,M,CF3,C01,0.1,True,2842.0,0.9944016794961511,7.6923076923076925,3420
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12,746102,M,CF3,C01,0.25,True,2703.0,0.9457662701189643,2.425161045850701,8014
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12,746102,M,CF3,C01,0.5,True,2666.0,0.9328201539538139,1.0231148162182644,12743
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12,746102,M,CF3,C01,0.75,True,2647.0,0.9261721483554933,0.30314513073133764,18652
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12,746102,M,CF3,C01,1.0,True,2647.0,0.9261721483554933,0.30314513073133764,18652
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12,746103,M,CF3,C01,0.1,True,2901.0,1.0150454863540939,9.928003031451308,3359
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12,746103,M,CF3,C01,0.25,True,2675.0,0.9359692092372288,1.3641530882910193,8548
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12,746103,M,CF3,C01,0.5,True,2639.0,0.9233729881035689,0.0,9469
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12,746103,M,CF3,C01,0.75,True,2639.0,0.9233729881035689,0.0,9469
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12,746103,M,CF3,C01,1.0,True,2639.0,0.9233729881035689,0.0,9469
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746101,M,CF3,C02,0.1,True,3050.0,0.92902832774901,4.380561259411362,3562
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746101,M,CF3,C02,0.25,True,2952.0,0.8991775814803533,1.0266940451745379,5631
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746101,M,CF3,C02,0.5,True,2940.0,0.8955223880597015,0.6160164271047228,15141
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746101,M,CF3,C02,0.75,True,2940.0,0.8955223880597015,0.6160164271047228,15141
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746101,M,CF3,C02,1.0,True,2940.0,0.8955223880597015,0.6160164271047228,15141
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746102,M,CF3,C02,0.1,True,3104.0,0.9454766981419434,6.228610540725531,3641
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746102,M,CF3,C02,0.25,True,3048.0,0.9284191288455681,4.312114989733059,6425
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746102,M,CF3,C02,0.5,True,2997.0,0.9128845568077978,2.566735112936345,16591
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746102,M,CF3,C02,0.75,True,2995.0,0.9122753579043558,2.4982888432580426,26374
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746102,M,CF3,C02,1.0,True,2922.0,0.8900395979287238,0.0,34029
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746103,M,CF3,C02,0.1,True,3062.0,0.9326835211696619,4.791238877481177,3340
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746103,M,CF3,C02,0.25,True,3000.0,0.9137983551629607,2.6694045174537986,8578
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746103,M,CF3,C02,0.5,True,2989.0,0.9104477611940298,2.292950034223135,11485
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746103,M,CF3,C02,0.75,True,2989.0,0.9104477611940298,2.292950034223135,11485
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746103,M,CF3,C02,1.0,True,2989.0,0.9104477611940298,2.292950034223135,11485
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12,746101,S,CF1,C01,0.1,True,1776.0,0.9631236442516269,7.963525835866261,4720
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12,746101,S,CF1,C01,0.25,True,1714.0,0.9295010845986985,4.194528875379939,10896
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12,746101,S,CF1,C01,0.5,True,1714.0,0.9295010845986985,4.194528875379939,10896
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12,746101,S,CF1,C01,0.75,True,1714.0,0.9295010845986985,4.194528875379939,10896
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12,746101,S,CF1,C01,1.0,True,1714.0,0.9295010845986985,4.194528875379939,10896
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12,746102,S,CF1,C01,0.1,True,1712.0,0.928416485900217,4.072948328267477,4873
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12,746102,S,CF1,C01,0.25,True,1662.0,0.9013015184381779,1.033434650455927,9784
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12,746102,S,CF1,C01,0.5,True,1662.0,0.9013015184381779,1.033434650455927,9784
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12,746102,S,CF1,C01,0.75,True,1654.0,0.8969631236442517,0.547112462006079,30543
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12,746102,S,CF1,C01,1.0,True,1649.0,0.8942516268980477,0.24316109422492402,45974
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12,746103,S,CF1,C01,0.1,True,1647.0,0.8931670281995662,0.12158054711246201,2498
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12,746103,S,CF1,C01,0.25,True,1647.0,0.8931670281995662,0.12158054711246201,2498
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12,746103,S,CF1,C01,0.5,True,1647.0,0.8931670281995662,0.12158054711246201,2498
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12,746103,S,CF1,C01,0.75,True,1647.0,0.8931670281995662,0.12158054711246201,2498
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12,746103,S,CF1,C01,1.0,True,1647.0,0.8931670281995662,0.12158054711246201,2498
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,746101,S,CF1,C02,0.1,True,1829.0,0.9427835051546392,2.579921480650589,3541
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,746101,S,CF1,C02,0.25,True,1829.0,0.9427835051546392,2.579921480650589,3541
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,746101,S,CF1,C02,0.5,True,1816.0,0.9360824742268041,1.8508132361189007,22945
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,746101,S,CF1,C02,0.75,True,1811.0,0.9335051546391753,1.5703869882220975,35825
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,746101,S,CF1,C02,1.0,True,1811.0,0.9335051546391753,1.5703869882220975,35825
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,746102,S,CF1,C02,0.1,True,1811.0,0.9335051546391753,1.5703869882220975,4939
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,746102,S,CF1,C02,0.25,True,1798.0,0.9268041237113402,0.8412787436904094,5365
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,746102,S,CF1,C02,0.5,True,1798.0,0.9268041237113402,0.8412787436904094,5365
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,746102,S,CF1,C02,0.75,True,1798.0,0.9268041237113402,0.8412787436904094,5365
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,746102,S,CF1,C02,1.0,True,1798.0,0.9268041237113402,0.8412787436904094,5365
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,746103,S,CF1,C02,0.1,True,1861.0,0.959278350515464,4.374649467190129,3972
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,746103,S,CF1,C02,0.25,True,1831.0,0.9438144329896907,2.69209197980931,9664
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,746103,S,CF1,C02,0.5,True,1794.0,0.9247422680412372,0.6169377453729669,24817
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,746103,S,CF1,C02,0.75,True,1794.0,0.9247422680412372,0.6169377453729669,24817
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,746103,S,CF1,C02,1.0,True,1794.0,0.9247422680412372,0.6169377453729669,24817
LG_HGA_2O,CB1_CAUR_S_CF2_RI2_TI2_R12,746101,S,CF2,C01,0.1,True,1654.0,0.8826040554962646,4.156171284634761,4417
LG_HGA_2O,CB1_CAUR_S_CF2_RI2_TI2_R12,746101,S,CF2,C01,0.25,True,1654.0,0.8826040554962646,4.156171284634761,4417
LG_HGA_2O,CB1_CAUR_S_CF2_RI2_TI2_R12,746101,S,CF2,C01,0.5,True,1654.0,0.8826040554962646,4.156171284634761,4417
LG_HGA_2O,CB1_CAUR_S_CF2_RI2_TI2_R12,746101,S,CF2,C01,0.75,True,1654.0,0.8826040554962646,4.156171284634761,4417
LG_HGA_2O,CB1_CAUR_S_CF2_RI2_TI2_R12,746101,S,CF2,C01,1.0,True,1654.0,0.8826040554962646,4.156171284634761,4417
LG_HGA_2O,CB1_CAUR_S_CF2_RI2_TI2_R12,746102,S,CF2,C01,0.1,True,1704.0,0.9092849519743863,7.30478589420655,4328
LG_HGA_2O,CB1_CAUR_S_CF2_RI2_TI2_R12,746102,S,CF2,C01,0.25,True,1704.0,0.9092849519743863,7.30478589420655,4328
LG_HGA_2O,CB1_CAUR_S_CF2_RI2_TI2_R12,746102,S,CF2,C01,0.5,True,1692.0,0.9028815368196371,6.54911838790932,22408
LG_HGA_2O,CB1_CAUR_S_CF2_RI2_TI2_R12,746102,S,CF2,C01,0.75,True,1686.0,0.8996798292422625,6.171284634760705,28258
LG_HGA_2O,CB1_CAUR_S_CF2_RI2_TI2_R12,746102,S,CF2,C01,1.0,True,1611.0,0.8596584845250801,1.4483627204030227,49461
LG_HGA_2O,CB1_CAUR_S_CF2_RI2_TI2_R12,746103,S,CF2,C01,0.1,True,1692.0,0.9028815368196371,6.54911838790932,2581
LG_HGA_2O,CB1_CAUR_S_CF2_RI2_TI2_R12,746103,S,CF2,C01,0.25,True,1692.0,0.9028815368196371,6.54911838790932,2581
LG_HGA_2O,CB1_CAUR_S_CF2_RI2_TI2_R12,746103,S,CF2,C01,0.5,True,1607.0,0.8575240128068303,1.1964735516372795,21802
LG_HGA_2O,CB1_CAUR_S_CF2_RI2_TI2_R12,746103,S,CF2,C01,0.75,True,1607.0,0.8575240128068303,1.1964735516372795,21802
LG_HGA_2O,CB1_CAUR_S_CF2_RI2_TI2_R12,746103,S,CF2,C01,1.0,True,1607.0,0.8575240128068303,1.1964735516372795,21802
LG_HGA_2O,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,746101,S,CF2,C02,0.1,True,2022.0,0.9551251771374587,7.32484076433121,4752
LG_HGA_2O,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,746101,S,CF2,C02,0.25,True,1976.0,0.9333963155408597,4.883227176220807,8333
LG_HGA_2O,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,746101,S,CF2,C02,0.5,True,1976.0,0.9333963155408597,4.883227176220807,8333
LG_HGA_2O,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,746101,S,CF2,C02,0.75,True,1976.0,0.9333963155408597,4.883227176220807,8333
LG_HGA_2O,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,746101,S,CF2,C02,1.0,True,1976.0,0.9333963155408597,4.883227176220807,8333
LG_HGA_2O,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,746102,S,CF2,C02,0.1,True,2055.0,0.9707132735002362,9.07643312101911,2409
LG_HGA_2O,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,746102,S,CF2,C02,0.25,True,2055.0,0.9707132735002362,9.07643312101911,2409
LG_HGA_2O,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,746102,S,CF2,C02,0.5,True,1973.0,0.9319792158715163,4.7239915074309975,20410
LG_HGA_2O,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,746102,S,CF2,C02,0.75,True,1972.0,0.9315068493150684,4.670912951167728,25318
LG_HGA_2O,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,746102,S,CF2,C02,1.0,True,1972.0,0.9315068493150684,4.670912951167728,25318
LG_HGA_2O,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,746103,S,CF2,C02,0.1,True,2062.0,0.9740198393953708,9.447983014861995,2867
LG_HGA_2O,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,746103,S,CF2,C02,0.25,True,2041.0,0.9641001417099669,8.333333333333334,8548
LG_HGA_2O,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,746103,S,CF2,C02,0.5,True,1988.0,0.9390647142182333,5.520169851380042,19687
LG_HGA_2O,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,746103,S,CF2,C02,0.75,True,1988.0,0.9390647142182333,5.520169851380042,19687
LG_HGA_2O,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,746103,S,CF2,C02,1.0,True,1951.0,0.9215871516296646,3.5562632696390657,46716
LG_HGA_2O,CB1_CAUR_S_CF3_RI2_TI2_R12,746101,S,CF3,C01,0.1,True,1789.0,0.8617533718689788,8.09667673716012,2225
LG_HGA_2O,CB1_CAUR_S_CF3_RI2_TI2_R12,746101,S,CF3,C01,0.25,True,1785.0,0.8598265895953757,7.854984894259819,5055
LG_HGA_2O,CB1_CAUR_S_CF3_RI2_TI2_R12,746101,S,CF3,C01,0.5,True,1742.0,0.8391136801541426,5.256797583081571,22786
LG_HGA_2O,CB1_CAUR_S_CF3_RI2_TI2_R12,746101,S,CF3,C01,0.75,True,1742.0,0.8391136801541426,5.256797583081571,22786
LG_HGA_2O,CB1_CAUR_S_CF3_RI2_TI2_R12,746101,S,CF3,C01,1.0,True,1742.0,0.8391136801541426,5.256797583081571,22786
LG_HGA_2O,CB1_CAUR_S_CF3_RI2_TI2_R12,746102,S,CF3,C01,0.1,True,1791.0,0.8627167630057804,8.217522658610273,2172
LG_HGA_2O,CB1_CAUR_S_CF3_RI2_TI2_R12,746102,S,CF3,C01,0.25,True,1791.0,0.8627167630057804,8.217522658610273,2172
LG_HGA_2O,CB1_CAUR_S_CF3_RI2_TI2_R12,746102,S,CF3,C01,0.5,True,1697.0,0.8174373795761078,2.5377643504531724,17288
LG_HGA_2O,CB1_CAUR_S_CF3_RI2_TI2_R12,746102,S,CF3,C01,0.75,True,1697.0,0.8174373795761078,2.5377643504531724,17288
LG_HGA_2O,CB1_CAUR_S_CF3_RI2_TI2_R12,746102,S,CF3,C01,1.0,True,1697.0,0.8174373795761078,2.5377643504531724,17288
LG_HGA_2O,CB1_CAUR_S_CF3_RI2_TI2_R12,746103,S,CF3,C01,0.1,True,1745.0,0.8405587668593449,5.438066465256798,1967
LG_HGA_2O,CB1_CAUR_S_CF3_RI2_TI2_R12,746103,S,CF3,C01,0.25,True,1660.0,0.7996146435452793,0.3021148036253776,9302
LG_HGA_2O,CB1_CAUR_S_CF3_RI2_TI2_R12,746103,S,CF3,C01,0.5,True,1660.0,0.7996146435452793,0.3021148036253776,9302
LG_HGA_2O,CB1_CAUR_S_CF3_RI2_TI2_R12,746103,S,CF3,C01,0.75,True,1660.0,0.7996146435452793,0.3021148036253776,9302
LG_HGA_2O,CB1_CAUR_S_CF3_RI2_TI2_R12,746103,S,CF3,C01,1.0,True,1655.0,0.7972061657032755,0.0,48007
LG_HGA_2O,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746101,S,CF3,C02,0.1,True,1893.0,0.9782945736434109,9.485251590514748,673
LG_HGA_2O,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746101,S,CF3,C02,0.25,True,1893.0,0.9782945736434109,9.485251590514748,673
LG_HGA_2O,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746101,S,CF3,C02,0.5,True,1878.0,0.9705426356589147,8.617698091382302,22256
LG_HGA_2O,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746101,S,CF3,C02,0.75,True,1876.0,0.9695090439276486,8.502024291497976,30174
LG_HGA_2O,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746101,S,CF3,C02,1.0,True,1864.0,0.9633074935400516,7.8079814921920185,41757
LG_HGA_2O,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746102,S,CF3,C02,0.1,True,1917.0,0.9906976744186047,10.873337189126662,3640
LG_HGA_2O,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746102,S,CF3,C02,0.25,True,1917.0,0.9906976744186047,10.873337189126662,3640
LG_HGA_2O,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746102,S,CF3,C02,0.5,True,1825.0,0.9431524547803618,5.552342394447658,22806
LG_HGA_2O,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746102,S,CF3,C02,0.75,True,1825.0,0.9431524547803618,5.552342394447658,22806
