state_id,instance_id,data_origin,target_set_id,generator_order_index,all_origin_rules,all_origin_destroy_operators,all_origin_families,current_stored_first_origin_destroy_operator,origin_rule_count,origin_destroy_operator_count,cross_destroy_duplicate,stored_metadata_match
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000260,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_de393447e0c0d8db405b,20,"[""near_same_island_chain""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000260,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_483819eb6a9877df89a2,21,"[""near_high_W_delay""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000260,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_71726b83d68fd91cdfbc,22,"[""near_high_F_delay""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000260,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_f18f20f0799c4b98c775,23,"[""near_low_slack""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000369,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_0477def103bfcee93f84,0,"[""operator_random""]","[""random""]","[""ORIGINAL_OPERATOR""]",random,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000369,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_d077fc34d49169533512,1,"[""operator_critical""]","[""critical""]","[""ORIGINAL_OPERATOR""]",critical,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000369,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_6a379b94945342df7ca3,2,"[""operator_overloaded_island""]","[""overloaded_island""]","[""ORIGINAL_OPERATOR""]",overloaded_island,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000369,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_31aa1d5c6026332d3d9b,3,"[""operator_high_reconfiguration""]","[""high_reconfiguration""]","[""ORIGINAL_OPERATOR""]",high_reconfiguration,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000369,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_9c94cb3bc05545fa82d3,4,"[""operator_w_bottleneck""]","[""w_bottleneck""]","[""ORIGINAL_OPERATOR""]",w_bottleneck,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000369,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_4fafbaba8e785017b975,5,"[""operator_f_bottleneck""]","[""f_bottleneck""]","[""ORIGINAL_OPERATOR""]",f_bottleneck,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000369,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_7cc55ceb4abcf3f4c03b,6,"[""operator_related""]","[""related""]","[""ORIGINAL_OPERATOR""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000369,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_1676b85a7bcf5eb2f000,7,"[""related_variant_1""]","[""related""]","[""RELATED_VARIANT""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000369,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_bb1cc57b87a61f3f63ac,8,"[""related_variant_2"",""related_variant_3""]","[""related""]","[""RELATED_VARIANT""]",related,2,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000369,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_730f45b330c0053ed63d,9,"[""related_variant_4""]","[""related""]","[""RELATED_VARIANT""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000369,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_2194dbeb12ae58639566,10,"[""matched_random_1""]","[""random""]","[""MATCHED_RANDOM""]",random,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000369,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_90e301d8833b1809378d,11,"[""matched_random_2""]","[""random""]","[""MATCHED_RANDOM""]",random,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000369,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_e7503b0c26bf37977227,12,"[""matched_random_3""]","[""random""]","[""MATCHED_RANDOM""]",random,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000369,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_1630aa19d2e6e8672396,13,"[""one_operation_swap""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000369,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_2d32020cc850ea509d0d,14,"[""two_operation_swap""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000369,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_14d22655f4e56eef36b0,15,"[""related_replace_25""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000369,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_ebf4f613fddb4c379075,16,"[""related_replace_50""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000369,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_0306626fcc1ca3d78f29,17,"[""near_same_product""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000369,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_38bcb44dd7ca8546b5e8,18,"[""near_precedence_neighbor""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000369,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_9d70aba16d3aa9c7ad21,19,"[""near_same_island_chain""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000369,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_8b1b7f383fd40df67bd6,20,"[""near_high_W_delay""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000369,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_cdf292a658e534da3c66,21,"[""near_high_F_delay""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000369,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_dafc47f8b34dbcd0978c,22,"[""near_low_slack""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000477,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_dbadc7b10f69d88134c9,0,"[""operator_random""]","[""random""]","[""ORIGINAL_OPERATOR""]",random,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000477,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_5c4dc21da5694a2e9afc,1,"[""operator_critical""]","[""critical""]","[""ORIGINAL_OPERATOR""]",critical,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000477,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_f7cd1ca730b99b751298,2,"[""operator_overloaded_island""]","[""overloaded_island""]","[""ORIGINAL_OPERATOR""]",overloaded_island,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000477,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_5cb7a31e49f4a3823331,3,"[""operator_high_reconfiguration""]","[""high_reconfiguration""]","[""ORIGINAL_OPERATOR""]",high_reconfiguration,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000477,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_2fab7c9c4f677d42c4d0,4,"[""operator_w_bottleneck""]","[""w_bottleneck""]","[""ORIGINAL_OPERATOR""]",w_bottleneck,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000477,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_01b2ca03951bdc71349c,5,"[""operator_f_bottleneck""]","[""f_bottleneck""]","[""ORIGINAL_OPERATOR""]",f_bottleneck,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000477,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_aadceaf9f07edc9b2683,6,"[""operator_related"",""related_variant_1"",""related_variant_2""]","[""related""]","[""ORIGINAL_OPERATOR"",""RELATED_VARIANT""]",related,3,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000477,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_d1b2eb43013aae91200d,7,"[""related_variant_3""]","[""related""]","[""RELATED_VARIANT""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000477,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_4cb47fcdce47e1be2f36,8,"[""related_variant_4""]","[""related""]","[""RELATED_VARIANT""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000477,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_06b702d0493e113d3cea,9,"[""matched_random_1""]","[""random""]","[""MATCHED_RANDOM""]",random,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000477,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_34301cdfcf14a0069895,10,"[""matched_random_2""]","[""random""]","[""MATCHED_RANDOM""]",random,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000477,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_f83b7fd5329b9256386c,11,"[""matched_random_3""]","[""random""]","[""MATCHED_RANDOM""]",random,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000477,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_ed3503cd12430fa2d219,12,"[""one_operation_swap""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000477,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_93bd002fb9c55fb1a107,13,"[""two_operation_swap""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000477,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_ff9355510a4157ea4fd1,14,"[""related_replace_25""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000477,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_bb0f6ea4b4175051e9b5,15,"[""related_replace_50""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000477,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_75666362d0483dbd6a6b,16,"[""near_same_product""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000477,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_f461f31c5200be299204,17,"[""near_precedence_neighbor""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000477,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_3ba9a65b4f35275194a3,18,"[""near_same_island_chain""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000477,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_a8de4467a1035c3da4b0,19,"[""near_high_W_delay""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000477,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_6a1dea3fa64069487ab3,20,"[""near_high_F_delay""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000477,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_0c2591867f810d685c47,21,"[""near_low_slack""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000597,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_abfd6a2cf3ecafd12e8b,0,"[""operator_random""]","[""random""]","[""ORIGINAL_OPERATOR""]",random,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000597,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_87a90c183929ded731a6,1,"[""operator_critical""]","[""critical""]","[""ORIGINAL_OPERATOR""]",critical,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000597,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_99adb17dd2529a6067c4,2,"[""operator_overloaded_island""]","[""overloaded_island""]","[""ORIGINAL_OPERATOR""]",overloaded_island,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000597,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_6fd45bfd9b166f142329,3,"[""operator_high_reconfiguration""]","[""high_reconfiguration""]","[""ORIGINAL_OPERATOR""]",high_reconfiguration,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000597,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_c5e1af583ec52bc5c821,4,"[""operator_w_bottleneck""]","[""w_bottleneck""]","[""ORIGINAL_OPERATOR""]",w_bottleneck,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000597,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_f8400165392c5a3b2b41,5,"[""operator_f_bottleneck""]","[""f_bottleneck""]","[""ORIGINAL_OPERATOR""]",f_bottleneck,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000597,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_c7825a0ad555d065e400,6,"[""operator_related"",""related_variant_1"",""related_variant_2"",""related_variant_3""]","[""related""]","[""ORIGINAL_OPERATOR"",""RELATED_VARIANT""]",related,4,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000597,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_92299b5935b3d34cf21d,7,"[""related_variant_4""]","[""related""]","[""RELATED_VARIANT""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000597,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_71ac1218acfb4d5ce8c9,8,"[""matched_random_1""]","[""random""]","[""MATCHED_RANDOM""]",random,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000597,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_7b373c04dc905071a565,9,"[""matched_random_2""]","[""random""]","[""MATCHED_RANDOM""]",random,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000597,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_997fd8d7da0277854a14,10,"[""matched_random_3""]","[""random""]","[""MATCHED_RANDOM""]",random,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000597,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_d659719114c179a83832,11,"[""one_operation_swap""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000597,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_c4d88393c8bfa53eabb6,12,"[""two_operation_swap""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000597,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_c331527f39d038145a8d,13,"[""related_replace_25""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000597,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_6fa37bbf06c3fa4fca54,14,"[""related_replace_50""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000597,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_8fdee9816ec61f991a1f,15,"[""near_same_product""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000597,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_489dc874a99e59a80f1c,16,"[""near_precedence_neighbor""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000597,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_2830b7531b9aeb7b224d,17,"[""near_same_island_chain""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000597,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_7b6616007819cea0000a,18,"[""near_high_W_delay""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000597,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_33f3887243a1bd14b0e9,19,"[""near_high_F_delay""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000597,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_fafac41a799d56cb2c7d,20,"[""near_low_slack""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000705,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_53eba8c8be586527b4aa,0,"[""operator_random""]","[""random""]","[""ORIGINAL_OPERATOR""]",random,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000705,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_d7973577bfb8b11b35da,1,"[""operator_critical""]","[""critical""]","[""ORIGINAL_OPERATOR""]",critical,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000705,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_5501075d40dd7d929647,2,"[""operator_overloaded_island""]","[""overloaded_island""]","[""ORIGINAL_OPERATOR""]",overloaded_island,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000705,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_97800a01e9c73ef6a7ca,3,"[""operator_high_reconfiguration""]","[""high_reconfiguration""]","[""ORIGINAL_OPERATOR""]",high_reconfiguration,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000705,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_2b08803a4470c582f640,4,"[""operator_w_bottleneck""]","[""w_bottleneck""]","[""ORIGINAL_OPERATOR""]",w_bottleneck,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000705,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_2417218adb4f660d880f,5,"[""operator_f_bottleneck""]","[""f_bottleneck""]","[""ORIGINAL_OPERATOR""]",f_bottleneck,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000705,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_53d539d7cb45f2f36293,6,"[""operator_related""]","[""related""]","[""ORIGINAL_OPERATOR""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000705,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_1fa2acd68b850954afbb,7,"[""related_variant_1""]","[""related""]","[""RELATED_VARIANT""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000705,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_81edfa2619fd7926bf41,8,"[""related_variant_2""]","[""related""]","[""RELATED_VARIANT""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000705,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_2493e8f548aa1a69f31d,9,"[""related_variant_3""]","[""related""]","[""RELATED_VARIANT""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000705,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_c7cefc84fad3ad14b413,10,"[""related_variant_4""]","[""related""]","[""RELATED_VARIANT""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000705,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_e757b3282a06c8b5b17e,11,"[""matched_random_1""]","[""random""]","[""MATCHED_RANDOM""]",random,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000705,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_bd238ccb475d1e0ef9aa,12,"[""matched_random_2""]","[""random""]","[""MATCHED_RANDOM""]",random,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000705,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_b0b26a3cfd2dcbd556c4,13,"[""matched_random_3""]","[""random""]","[""MATCHED_RANDOM""]",random,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000705,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_24f66a49b2cb66adbf3d,14,"[""one_operation_swap""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000705,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_8348c84715efac7a22b7,15,"[""two_operation_swap""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000705,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_7f805d2fcbe8b130c197,16,"[""related_replace_25""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000705,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_bccb55baf6cff1433952,17,"[""related_replace_50""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed721204__it0000705,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,ts_a8e2e65abf523b6e929c,18,"[""near_same_product""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
