instance_id,method,makespan,runtime_seconds,inference_seconds,feasible,data_split,group,training_seed,gap_to_bc_percent
synthetic_L_63005,BC_GREEDY,2810.0,4.48924685100792,1.7487131950620096,True,development,L,BC,0.0
synthetic_L_63005,PHASE4_PPO,2771.0,4.496324056992307,1.7660728368209675,True,development,L,410101,-1.387900355871886
synthetic_L_63005,PHASE4_PPO,4783.0,4.889050650992431,1.8097465609316714,True,development,L,410102,70.2135231316726
synthetic_L_63005,PHASE4_PPO,3044.0,4.665820113994414,1.7569005231489427,True,development,L,410103,8.327402135231317
synthetic_L_63005,PHASE5A_PPO,2775.0,4.5595128069981,1.7303506636526436,True,development,L,510101,-1.2455516014234875
synthetic_L_63005,PHASE5A_PPO,2727.0,4.7157617089978885,1.7424498909676913,True,development,L,510102,-2.9537366548042705
synthetic_L_63005,PHASE5A_PPO,3103.0,4.632988800003659,1.7343832571059465,True,development,L,510103,10.427046263345195
synthetic_L_63006,H1,4302.0,0.31069878197740763,0.31069878197740763,True,development,L,NA,-8.85593220338983
synthetic_L_63006,H2,4379.0,0.1551775839761831,0.1551775839761831,True,development,L,NA,-7.22457627118644
synthetic_L_63006,BC_GREEDY,4720.0,8.394927274988731,2.4131198600807693,True,development,L,BC,0.0
synthetic_L_63006,PHASE4_PPO,4109.0,7.383615350001492,2.3739057183556724,True,development,L,410101,-12.944915254237289
synthetic_L_63006,PHASE4_PPO,6326.0,8.312976857996546,2.4153759960317984,True,development,L,410102,34.02542372881356
synthetic_L_63006,PHASE4_PPO,4064.0,8.384156671003439,2.485347496229224,True,development,L,410103,-13.898305084745763
synthetic_L_63006,PHASE5A_PPO,4009.0,7.720128960994771,2.4024664100725204,True,development,L,510101,-15.063559322033898
synthetic_L_63006,PHASE5A_PPO,3896.0,8.39557093998883,2.4203962231695186,True,development,L,510102,-17.45762711864407
synthetic_L_63006,PHASE5A_PPO,4147.0,8.060212746990146,2.39973109625862,True,development,L,510103,-12.139830508474576
synthetic_L_63007,H1,2024.0,0.4379769600054715,0.4379769600054715,True,development,L,NA,-40.697333723996486
synthetic_L_63007,H2,3481.0,0.09917539000161923,0.09917539000161923,True,development,L,NA,1.992382068561383
synthetic_L_63007,BC_GREEDY,3413.0,4.343706677987939,1.5024703978560865,True,development,L,BC,0.0
