instance_id,method,makespan,runtime_seconds,inference_seconds,feasible,data_split,group,training_seed,best_compared_makespan,gap_percent
HU_E_la03,H1,854.0,0.12583169993013144,0.12583169993013144,True,canonical_public_test,Hurink E,NA,854.0,0.0
HU_E_la03,H2,1087.0,0.038114800001494586,0.038114800001494586,True,canonical_public_test,Hurink E,NA,854.0,27.283372365339577
HU_E_la03,H3,1480.0,0.4060903999488801,0.4060903999488801,True,canonical_public_test,Hurink E,NA,854.0,73.30210772833723
HU_E_la03,PPO_GREEDY,1128.0,3.0956649999134243,2.1257448996184394,True,canonical_public_test,Hurink E,31001,854.0,32.08430913348946
HU_E_la03,PPO_GREEDY,1022.0,3.0032022999366745,2.086232299450785,True,canonical_public_test,Hurink E,31002,854.0,19.672131147540984
HU_E_la03,PPO_GREEDY,1030.0,3.035581399919465,2.093960399623029,True,canonical_public_test,Hurink E,31003,854.0,20.60889929742389
HU_E_la04,BC_GREEDY,1317.0,3.057550400029868,2.1006264000898227,True,canonical_public_test,Hurink E,BC,821.0,60.41412911084044
HU_E_la04,H1,821.0,0.13564059999771416,0.13564059999771416,True,canonical_public_test,Hurink E,NA,821.0,0.0
HU_E_la04,H2,890.0,0.03511699999216944,0.03511699999216944,True,canonical_public_test,Hurink E,NA,821.0,8.404384896467722
HU_E_la04,H3,1288.0,0.43749240005854517,0.43749240005854517,True,canonical_public_test,Hurink E,NA,821.0,56.88185140073082
HU_E_la04,PPO_GREEDY,1032.0,2.973723200033419,2.0648704996565357,True,canonical_public_test,Hurink E,31001,821.0,25.700365408038977
HU_E_la04,PPO_GREEDY,1211.0,3.04230109998025,2.091136500472203,True,canonical_public_test,Hurink E,31002,821.0,47.503045066991476
HU_E_la04,PPO_GREEDY,1299.0,3.052054699975997,2.0994720007292926,True,canonical_public_test,Hurink E,31003,821.0,58.22168087697929
HU_E_la05,BC_GREEDY,1140.0,3.067613600054756,2.0996213991893455,True,canonical_public_test,Hurink E,BC,808.0,41.08910891089109
HU_E_la05,H1,808.0,0.13954060000833124,0.13954060000833124,True,canonical_public_test,Hurink E,NA,808.0,0.0
HU_E_la05,H2,866.0,0.03920939995441586,0.03920939995441586,True,canonical_public_test,Hurink E,NA,808.0,7.178217821782178
HU_E_la05,H3,1228.0,0.41642990009859204,0.41642990009859204,True,canonical_public_test,Hurink E,NA,808.0,51.98019801980198
HU_E_la05,PPO_GREEDY,1046.0,2.9932541999733075,2.0818318999372423,True,canonical_public_test,Hurink E,31001,808.0,29.455445544554454
HU_E_la05,PPO_GREEDY,993.0,3.0213783000363037,2.0806161009240896,True,canonical_public_test,Hurink E,31002,808.0,22.896039603960396
HU_E_la05,PPO_GREEDY,969.0,3.035361699992791,2.089018000406213,True,canonical_public_test,Hurink E,31003,808.0,19.925742574257427
HU_E_la06,BC_GREEDY,1985.0,5.240458599990234,3.1934132998576388,True,canonical_public_test,Hurink E,BC,1215.0,63.37448559670782
HU_E_la06,H1,1215.0,0.27069989999290556,0.27069989999290556,True,canonical_public_test,Hurink E,NA,1215.0,0.0
HU_E_la06,H2,1620.0,0.07000930001959205,0.07000930001959205,True,canonical_public_test,Hurink E,NA,1215.0,33.333333333333336
HU_E_la06,H3,2224.0,1.104161800001748,1.104161800001748,True,canonical_public_test,Hurink E,NA,1215.0,83.04526748971193
HU_E_la06,PPO_GREEDY,2058.0,5.18016909994185,3.2065637005725875,True,canonical_public_test,Hurink E,31001,1215.0,69.38271604938272
HU_E_la06,PPO_GREEDY,1982.0,5.227485000039451,3.2297493994701654,True,canonical_public_test,Hurink E,31002,1215.0,63.1275720164609
HU_E_la06,PPO_GREEDY,2105.0,5.281691000098363,3.222251700470224,True,canonical_public_test,Hurink E,31003,1215.0,73.25102880658436
HU_E_la07,BC_GREEDY,2091.0,5.367908000014722,3.2400169000029564,True,canonical_public_test,Hurink E,BC,1776.0,17.736486486486488
HU_E_la07,H1,1868.0,0.3207986999768764,0.3207986999768764,True,canonical_public_test,Hurink E,NA,1776.0,5.18018018018018
HU_E_la07,H2,1776.0,0.07406220003031194,0.07406220003031194,True,canonical_public_test,Hurink E,NA,1776.0,0.0
HU_E_la07,H3,3010.0,1.198512400034815,1.198512400034815,True,canonical_public_test,Hurink E,NA,1776.0,69.48198198198199
HU_E_la07,PPO_GREEDY,1939.0,5.303631199989468,3.257165599730797,True,canonical_public_test,Hurink E,31001,1776.0,9.177927927927929
HU_E_la07,PPO_GREEDY,2007.0,5.378571999957785,3.3257767991162837,True,canonical_public_test,Hurink E,31002,1776.0,13.006756756756756
HU_E_la07,PPO_GREEDY,2133.0,5.2601217000046745,3.2093835001578555,True,canonical_public_test,Hurink E,31003,1776.0,20.10135135135135
HU_E_la08,BC_GREEDY,1577.0,5.324157600058243,3.230527800042182,True,canonical_public_test,Hurink E,BC,1294.0,21.87017001545595
HU_E_la08,H1,1294.0,0.35688050009775907,0.35688050009775907,True,canonical_public_test,Hurink E,NA,1294.0,0.0
HU_E_la08,H2,1303.0,0.0853408999973908,0.0853408999973908,True,canonical_public_test,Hurink E,NA,1294.0,0.6955177743431221
HU_E_la08,H3,2382.0,1.1192818999988958,1.1192818999988958,True,canonical_public_test,Hurink E,NA,1294.0,84.08037094281298
HU_E_la08,PPO_GREEDY,1518.0,5.343581599998288,3.244091200409457,True,canonical_public_test,Hurink E,31001,1294.0,17.31066460587326
HU_E_la08,PPO_GREEDY,1642.0,5.367599999997765,3.279660300235264,True,canonical_public_test,Hurink E,31002,1294.0,26.89335394126739
HU_E_la08,PPO_GREEDY,1531.0,5.310391400009394,3.2252051000250503,True,canonical_public_test,Hurink E,31003,1294.0,18.31530139103555
HU_E_la09,BC_GREEDY,1994.0,5.469155999948271,3.2752872004639357,True,canonical_public_test,Hurink E,BC,1765.0,12.974504249291785
HU_E_la09,H1,1765.0,0.3179071999620646,0.3179071999620646,True,canonical_public_test,Hurink E,NA,1765.0,0.0
HU_E_la09,H2,1769.0,0.09053789998870343,0.09053789998870343,True,canonical_public_test,Hurink E,NA,1765.0,0.22662889518413598
HU_E_la09,H3,3357.0,1.2051627000328153,1.2051627000328153,True,canonical_public_test,Hurink E,NA,1765.0,90.19830028328612
HU_E_la09,PPO_GREEDY,2033.0,5.201919000013731,3.2082502997945994,True,canonical_public_test,Hurink E,31001,1765.0,15.18413597733711
HU_E_la09,PPO_GREEDY,2083.0,5.244823700049892,3.1961952002020553,True,canonical_public_test,Hurink E,31002,1765.0,18.01699716713881
HU_E_la09,PPO_GREEDY,1899.0,5.282371500041336,3.2041267001768574,True,canonical_public_test,Hurink E,31003,1765.0,7.592067988668555
HU_E_la10,BC_GREEDY,2228.0,5.295359499985352,3.2141444995068014,True,canonical_public_test,Hurink E,BC,1314.0,69.558599695586
HU_E_la10,H1,1314.0,0.30348360002972186,0.30348360002972186,True,canonical_public_test,Hurink E,NA,1314.0,0.0
HU_E_la10,H2,1603.0,0.07361810002475977,0.07361810002475977,True,canonical_public_test,Hurink E,NA,1314.0,21.993911719939117
HU_E_la10,H3,2291.0,1.0406067000003532,1.0406067000003532,True,canonical_public_test,Hurink E,NA,1314.0,74.35312024353121
HU_E_la10,PPO_GREEDY,1857.0,5.326499199960381,3.227130099432543,True,canonical_public_test,Hurink E,31001,1314.0,41.32420091324201
HU_E_la10,PPO_GREEDY,1901.0,5.303910300019197,3.2409103985410184,True,canonical_public_test,Hurink E,31002,1314.0,44.67275494672755
HU_E_la10,PPO_GREEDY,1635.0,5.305110100074671,3.2363646004814655,True,canonical_public_test,Hurink E,31003,1314.0,24.429223744292237
HU_E_la11,BC_GREEDY,2024.0,8.136206900002435,4.395486699300818,True,canonical_public_test,Hurink E,BC,1576.0,28.426395939086294
HU_E_la11,H1,1576.0,0.6454331000568345,0.6454331000568345,True,canonical_public_test,Hurink E,NA,1576.0,0.0
HU_E_la11,H2,1645.0,0.1330907999072224,0.1330907999072224,True,canonical_public_test,Hurink E,NA,1576.0,4.378172588832487
HU_E_la11,H3,2863.0,2.3263805999886245,2.3263805999886245,True,canonical_public_test,Hurink E,NA,1576.0,81.66243654822335
HU_E_la11,PPO_GREEDY,1903.0,7.977288700058125,4.414672599756159,True,canonical_public_test,Hurink E,31001,1576.0,20.748730964467004
HU_E_la11,PPO_GREEDY,2059.0,8.030189200071618,4.407432299456559,True,canonical_public_test,Hurink E,31002,1576.0,30.64720812182741
HU_E_la11,PPO_GREEDY,1902.0,8.091694699949585,4.427402299363166,True,canonical_public_test,Hurink E,31003,1576.0,20.685279187817258
HU_E_la12,BC_GREEDY,2480.0,8.169427899993025,4.407335801282898,True,canonical_public_test,Hurink E,BC,1634.0,51.774785801713584
HU_E_la12,H1,1634.0,0.6580523999873549,0.6580523999873549,True,canonical_public_test,Hurink E,NA,1634.0,0.0
HU_E_la12,H2,1746.0,0.1482313999440521,0.1482313999440521,True,canonical_public_test,Hurink E,NA,1634.0,6.854345165238678
HU_E_la12,H3,2597.0,2.719485400011763,2.719485400011763,True,canonical_public_test,Hurink E,NA,1634.0,58.93512851897185
HU_E_la12,PPO_GREEDY,2101.0,8.025632599950768,4.407294001430273,True,canonical_public_test,Hurink E,31001,1634.0,28.58017135862913
HU_E_la12,PPO_GREEDY,2199.0,7.957401999970898,4.381840000161901,True,canonical_public_test,Hurink E,31002,1634.0,34.57772337821297
HU_E_la12,PPO_GREEDY,2169.0,8.216756099951454,4.419481599354185,True,canonical_public_test,Hurink E,31003,1634.0,32.74173806609547
HU_E_la13,BC_GREEDY,2230.0,8.180167200043797,4.439305100473575,True,canonical_public_test,Hurink E,BC,1700.0,31.176470588235293
HU_E_la13,H1,1755.0,0.6198181000072509,0.6198181000072509,True,canonical_public_test,Hurink E,NA,1700.0,3.235294117647059
HU_E_la13,H2,1700.0,0.13586359994951636,0.13586359994951636,True,canonical_public_test,Hurink E,NA,1700.0,0.0
HU_E_la13,H3,3263.0,2.6149118000175804,2.6149118000175804,True,canonical_public_test,Hurink E,NA,1700.0,91.94117647058823
HU_E_la13,PPO_GREEDY,2014.0,7.94912669993937,4.433499300619587,True,canonical_public_test,Hurink E,31001,1700.0,18.470588235294116
HU_E_la13,PPO_GREEDY,2099.0,8.085509700002149,4.421646000002511,True,canonical_public_test,Hurink E,31002,1700.0,23.470588235294116
HU_E_la13,PPO_GREEDY,2129.0,8.195527700008824,4.4846150004304945,True,canonical_public_test,Hurink E,31003,1700.0,25.235294117647058
HU_E_la14,BC_GREEDY,2112.0,7.980261899996549,4.394192699110135,True,canonical_public_test,Hurink E,BC,1762.0,19.863791146424518
HU_E_la14,H1,1863.0,0.6092872000299394,0.6092872000299394,True,canonical_public_test,Hurink E,NA,1762.0,5.732122587968218
HU_E_la14,H2,1762.0,0.1380734998965636,0.1380734998965636,True,canonical_public_test,Hurink E,NA,1762.0,0.0
HU_E_la14,H3,3767.0,2.6406562000047415,2.6406562000047415,True,canonical_public_test,Hurink E,NA,1762.0,113.79114642451759
HU_E_la14,PPO_GREEDY,2176.0,8.084841100033373,4.456041099969298,True,canonical_public_test,Hurink E,31001,1762.0,23.496027241770715
HU_E_la14,PPO_GREEDY,2327.0,8.1151767000556,4.485681599704549,True,canonical_public_test,Hurink E,31002,1762.0,32.06583427922815
HU_E_la14,PPO_GREEDY,2237.0,8.288587700109929,4.517928799497895,True,canonical_public_test,Hurink E,31003,1762.0,26.95800227014756
HU_E_la15,BC_GREEDY,2696.0,8.246602099970914,4.4310800997773185,True,canonical_public_test,Hurink E,BC,1626.0,65.80565805658057
HU_E_la15,H1,1626.0,0.6383157999953255,0.6383157999953255,True,canonical_public_test,Hurink E,NA,1626.0,0.0
HU_E_la15,H2,2019.0,0.12651810003444552,0.12651810003444552,True,canonical_public_test,Hurink E,NA,1626.0,24.169741697416974
HU_E_la15,H3,2697.0,2.5430326000787318,2.5430326000787318,True,canonical_public_test,Hurink E,NA,1626.0,65.86715867158672
HU_E_la15,PPO_GREEDY,2637.0,8.103085299953818,4.452655299799517,True,canonical_public_test,Hurink E,31001,1626.0,62.17712177121771
HU_E_la15,PPO_GREEDY,2505.0,8.296023200033233,4.4911629010457546,True,canonical_public_test,Hurink E,31002,1626.0,54.05904059040591
HU_E_la15,PPO_GREEDY,2775.0,8.235933999996632,4.460784399765544,True,canonical_public_test,Hurink E,31003,1626.0,70.66420664206642
HU_E_la16,BC_GREEDY,2656.0,8.336430300027132,4.486727400566451,True,canonical_public_test,Hurink E,BC,2196.0,20.947176684881605
HU_E_la16,H1,2269.0,0.3886117999209091,0.3886117999209091,True,canonical_public_test,Hurink E,NA,2196.0,3.324225865209472
HU_E_la16,H2,2196.0,0.1338481999700889,0.1338481999700889,True,canonical_public_test,Hurink E,NA,2196.0,0.0
HU_E_la16,H3,3949.0,1.8086001999909058,1.8086001999909058,True,canonical_public_test,Hurink E,NA,2196.0,79.82695810564663
HU_E_la16,PPO_GREEDY,2523.0,8.43836889998056,4.57004209945444,True,canonical_public_test,Hurink E,31001,2196.0,14.890710382513662
HU_E_la16,PPO_GREEDY,2743.0,8.18874929996673,4.462617999524809,True,canonical_public_test,Hurink E,31002,2196.0,24.908925318761383
HU_E_la16,PPO_GREEDY,2417.0,8.327170999953523,4.51163320010528,True,canonical_public_test,Hurink E,31003,2196.0,10.063752276867032
HU_E_la17,BC_GREEDY,2109.0,8.42357899993658,4.605259200558066,True,canonical_public_test,Hurink E,BC,1641.0,28.519195612431446
HU_E_la17,H1,1641.0,0.3516992999939248,0.3516992999939248,True,canonical_public_test,Hurink E,NA,1641.0,0.0
HU_E_la17,H2,1838.0,0.12137290008831769,0.12137290008831769,True,canonical_public_test,Hurink E,NA,1641.0,12.004875076173064
HU_E_la17,H3,3225.0,1.573778499965556,1.573778499965556,True,canonical_public_test,Hurink E,NA,1641.0,96.52650822669104
HU_E_la17,PPO_GREEDY,1998.0,8.179769600043073,4.484419200220145,True,canonical_public_test,Hurink E,31001,1641.0,21.755027422303474
HU_E_la17,PPO_GREEDY,2163.0,8.200909200008027,4.504367899266072,True,canonical_public_test,Hurink E,31002,1641.0,31.809872029250457
HU_E_la17,PPO_GREEDY,2038.0,8.434195300098509,4.5622246995335445,True,canonical_public_test,Hurink E,31003,1641.0,24.192565508836076
HU_E_la18,BC_GREEDY,2206.0,8.31125350005459,4.509821000741795,True,canonical_public_test,Hurink E,BC,2062.0,6.9835111542192045
HU_E_la18,H1,2094.0,0.39895780000369996,0.39895780000369996,True,canonical_public_test,Hurink E,NA,2062.0,1.5518913676042676
HU_E_la18,H2,2062.0,0.12343069992493838,0.12343069992493838,True,canonical_public_test,Hurink E,NA,2062.0,0.0
HU_E_la18,H3,3799.0,1.8938425000524148,1.8938425000524148,True,canonical_public_test,Hurink E,NA,2062.0,84.23860329776916
HU_E_la18,PPO_GREEDY,2160.0,8.234271900029853,4.505636601243168,True,canonical_public_test,Hurink E,31001,2062.0,4.75266731328807
HU_E_la18,PPO_GREEDY,2548.0,8.117494800011627,4.517985899699852,True,canonical_public_test,Hurink E,31002,2062.0,23.569350145489814
HU_E_la18,PPO_GREEDY,2326.0,8.423186900094151,4.521132300491445,True,canonical_public_test,Hurink E,31003,2062.0,12.803103782735208
HU_E_la19,BC_GREEDY,2499.0,8.313551399973221,4.502388598979451,True,canonical_public_test,Hurink E,BC,2321.0,7.669108143041792
HU_E_la19,H1,2393.0,0.41298509994521737,0.41298509994521737,True,canonical_public_test,Hurink E,NA,2321.0,3.102111158983197
HU_E_la19,H2,2321.0,0.13905799994245172,0.13905799994245172,True,canonical_public_test,Hurink E,NA,2321.0,0.0
HU_E_la19,H3,4087.0,1.7172941999742761,1.7172941999742761,True,canonical_public_test,Hurink E,NA,2321.0,76.08789314950452
HU_E_la19,PPO_GREEDY,2448.0,8.377065200009383,4.503881300217472,True,canonical_public_test,Hurink E,31001,2321.0,5.471779405428695
HU_E_la19,PPO_GREEDY,2717.0,8.289695700048469,4.477947099250741,True,canonical_public_test,Hurink E,31002,2321.0,17.061611374407583
