state_id,instance_id,phase6n_data_origin,scale,CF_level,search_stage,search_progress,true_continuation_best_target_set_id,true_continuation_best_origin_family,phase6n_winner_target_set_id,phase6n_winner_origin_family,phase6n_rank_of_true_best,phase6n_selected_lift,phase6n_top1_regret,phase6n_predicted_top1_top2_margin,true_top1_top2_continuation_gap,phase6n_winner_in_true_near_optimal_0_0025,phase6n_winner_in_true_near_optimal_0_005,phase6n_winner_in_true_near_optimal_0_010,phase6n_pairwise_accuracy,phase6l_winner_target_set_id,phase6l_selected_lift,phase6l_top1_regret,phase6l_pairwise_accuracy,phase6n_selected_lift_minus_phase6l,phase6n_pairwise_improves_but_top_candidate_worsens,all_ordered_candidate_pairs,loss_directed_comparable_pairs,true_best_vs_rest_pairs,non_top_pairs,top_vs_rest_pairwise_loss_sum,non_top_pairwise_loss_sum,top_vs_rest_pairwise_loss_share,listnet_target_mass_best,listnet_target_mass_top3,listnet_target_mass_top6,state_utility_spread,crn_seed_winner_disagreement,crn_candidate_mean_abs_seed_delta,crn_candidate_max_abs_seed_delta,crn_candidate_sign_disagreement_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721202__it0000253,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,40-60%,0.45062376714978863,ts_bb00fb1c1167485fe7d1,STRUCTURED_NEAR_NEIGHBOR,ts_8b3d7dfcc2e35efaae0b,STRUCTURED_NEAR_NEIGHBOR,2,0.012499999999999999,0.04056122448979592,0.10821282863616943,0.0043367346938775475,False,False,False,0.5527272727272727,,,,,,False,552,275,23,252,11.350782395558062,179.57256798871708,0.05945203859408564,0.16956188579208029,0.41264075039316894,0.6286034776375182,0.06696428571428571,True,0.016592261904761905,0.05918367346938776,0.20833333333333334
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721202__it0000327,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,40-60%,0.5799082495119995,ts_06fb727c3269d53faebc,MATCHED_RANDOM,ts_7490cf50206f73415fc7,STRUCTURED_NEAR_NEIGHBOR,17,-0.026296111665004986,0.03227816550348953,0.34532785415649414,0.004985044865403789,False,False,False,0.6159420289855072,,,,,,False,552,276,23,253,16.32061845018346,102.5288956125396,0.13732170954918857,0.12688073398509989,0.2999216314521794,0.51013438955581,0.04673479561316052,True,0.015110917248255236,0.030408773678963115,0.2916666666666667
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721202__it0000408,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,60-80%,0.7199361228661825,ts_5173f1d4e92743d8dbfe,RELATED_VARIANT,ts_46704fdde729aed62767,STRUCTURED_NEAR_NEIGHBOR,10,-0.02415702063412179,0.02793155510820332,0.33966660499572754,0.0020130850528434826,False,False,False,0.6304347826086957,,,,,,False,552,276,23,253,15.096985921307652,109.48834349423362,0.12117787858434956,0.14767599638587792,0.3890687943071238,0.6202157455243279,0.0484398590840463,True,0.0061126488844153665,0.033719174635128336,0.041666666666666664
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721202__it0000482,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,80-100%,0.8505391049135557,ts_d91add2e9cdeac07ac67,STRUCTURED_NEAR_NEIGHBOR,ts_8701c04a6a711528d740,STRUCTURED_NEAR_NEIGHBOR,3,0.024631157789447362,0.01600400100025006,0.4711134135723114,0.0020005001250312515,False,False,False,0.6268115942028986,,,,,,False,552,276,23,253,9.562951159252068,108.89690943360829,0.0807273544928385,0.13021091247124186,0.34002457727983826,0.5905161845741314,0.04063515878969742,True,0.0416458281236976,0.10127531882970743,0.4166666666666667
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721202__it0000538,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,80-100%,0.9506976661104141,ts_1e814d54d59bf91f5530,LOCAL_PERTURBATION,ts_65a3f5c8e4330e7b93e8,RELATED_VARIANT,10,0.011252813203300824,0.012253063265816454,0.11501544713973999,0.0012503125781445357,False,False,False,0.5905797101449275,,,,,,False,552,276,23,253,11.631210681015553,104.92970560190666,0.09978654125181824,0.12792493911286765,0.34692928045707616,0.559488236343454,0.04513628407101775,True,0.013086604984579477,0.040010002500625155,0.375
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721203__it0000024,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0-20%,0.04942489622044377,ts_cea17e3ef02d2f412650,MATCHED_RANDOM,ts_e0a7277a6201105f26f7,STRUCTURED_NEAR_NEIGHBOR,16,-0.006792539719088188,0.03879806585309693,0.44197410345077515,0.014390973981119042,False,False,False,0.6231884057971014,,,,,,False,552,276,23,253,27.487773442846812,102.53755709085237,0.21140321912677387,0.29985830934558755,0.4935205820613431,0.6843121968841198,0.05790927930002302,True,0.020022641799063625,0.05019571724614322,0.4583333333333333
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721203__it0000098,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0-20%,0.17986134932271947,ts_9167fb9ffba7bb77a847,STRUCTURED_NEAR_NEIGHBOR,ts_591711c7f6e17846a7e6,STRUCTURED_NEAR_NEIGHBOR,7,0.03828879407141253,0.00460363799685605,0.0874028205871582,0.00460363799685605,False,True,True,0.572463768115942,,,,,,False,552,276,23,253,23.261033352269443,163.86153299740798,0.12430907616348831,0.2167249813011543,0.46361587828102246,0.6314846786403661,0.07736357511789804,False,0.024665019836814128,0.06265439029867505,0.375
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721203__it0000177,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,20-40%,0.3194347115590578,ts_37f1d2aa61d5d8984272,STRUCTURED_NEAR_NEIGHBOR,ts_71709f87df971729a9bb,STRUCTURED_NEAR_NEIGHBOR,2,0.006983901515151516,0.027462121212121212,0.1248089075088501,0.016453598484848484,False,False,False,0.6007905138339921,,,,,,False,506,253,22,231,13.194897388385915,198.48139294965836,0.06233526375256217,0.22816016185867058,0.3973346444400607,0.5939943260263594,0.07208806818181818,True,0.022850790513833995,0.07102272727272727,0.2608695652173913
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721203__it0000251,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,40-60%,0.45041546006283656,ts_face11f5891983b9c70a,STRUCTURED_NEAR_NEIGHBOR,ts_f3f458c260004f4f92a2,RELATED_VARIANT,2,0.04523227383863081,0.005745721271393639,0.052583158016204834,0.005745721271393639,False,False,True,0.6284584980237155,,,,,,False,506,253,22,231,9.779193897007785,122.7995662634051,0.07376139198447403,0.1380289046477609,0.3117032170124261,0.514077349438132,0.07334963325183373,True,0.014584883597321142,0.04400977995110024,0.043478260869565216
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721203__it0000325,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,40-60%,0.579361426614236,ts_4283ad683a1678c57138,LOCAL_PERTURBATION,ts_dddbfc1656db61ad92f1,STRUCTURED_NEAR_NEIGHBOR,10,-0.024675972083748755,0.03863409770687937,0.3805895447731018,0.0037387836490528417,False,False,False,0.38545454545454544,,,,,,False,552,275,23,252,20.48272357170115,210.63422384561426,0.08862493123326262,0.16908488038927186,0.4243189449550871,0.6460304819881193,0.050722831505483554,True,0.03392946161515454,0.06306081754735793,0.5833333333333334
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721203__it0000406,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,60-80%,0.7207348539526519,ts_ec6d27452d67a4ae6761,RELATED_VARIANT,ts_5654dac73b36547c9b53,STRUCTURED_NEAR_NEIGHBOR,3,-0.028735632183908046,0.04431673052362707,0.022024154663085938,0.015581098339719029,False,False,False,0.6159420289855072,,,,,,False,552,276,23,253,16.768483744820863,142.05819567772687,0.10557724814109748,0.2119469010025685,0.38892760235458146,0.5920848866964552,0.07662835249042146,False,0.012824606215410811,0.039591315453384415,0.041666666666666664
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721203__it0000480,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,80-100%,0.8503066536376443,ts_645800d6a6c0c3f8c865,ORIGINAL_OPERATOR,ts_b0a4a72074cfe7b2eac0,STRUCTURED_NEAR_NEIGHBOR,22,-0.011380504700643246,0.01929737753587333,0.206656813621521,0.007916872835230085,False,False,False,0.7018181818181818,,,,,,False,552,275,23,252,36.70805256400404,97.05694886961837,0.2744219502155765,0.15900456856042702,0.34546989141519313,0.5817501570669625,0.07261256803562594,False,0.016699653636813458,0.06234537357743691,0.0
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721203__it0000537,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,80-100%,0.951221329259721,ts_8432242674fded898f0c,LOCAL_PERTURBATION,ts_1c2c5eb64e2864b993e2,STRUCTURED_NEAR_NEIGHBOR,2,0.031172686788718457,0.02857496288965858,0.16925764083862305,0.0034636318654131526,False,False,False,0.717391304347826,,,,,,False,552,276,23,253,13.43791388800452,116.96098307749838,0.10305235857600488,0.22413073701900305,0.4915007780480225,0.6413080638783377,0.09821870361207322,False,0.017184149760844467,0.06853043047996042,0.2916666666666667
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721204__it0000025,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0-20%,0.050228709259664446,ts_1d55634cabb18f313bb2,STRUCTURED_NEAR_NEIGHBOR,ts_1d55634cabb18f313bb2,STRUCTURED_NEAR_NEIGHBOR,1,0.02205383397421398,0.0,0.4389731287956238,0.014023976475910426,True,True,True,0.6376811594202898,,,,,,False,552,276,23,253,11.436952098868172,199.4143895954541,0.05424178004733153,0.23778903970362006,0.4196207531565525,0.6122667619812796,0.06774485410540601,True,0.01966938098469426,0.05270300836914725,0.375
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721204__it0000098,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,0-20%,0.18057299990552536,ts_a83f0588025890ed2c4a,STRUCTURED_NEAR_NEIGHBOR,ts_aa1fff0f5e384e7c6679,STRUCTURED_NEAR_NEIGHBOR,11,0.025870406189555127,0.02587040618955512,0.1664750576019287,0.0015715667311411996,False,False,False,0.6218181818181818,,,,,,False,552,275,23,252,21.42235736705721,141.913687508022,0.13115511266016763,0.15106543456901766,0.3676087611665573,0.5669158125396728,0.06745647969052224,True,0.023301499032882016,0.05391682785299807,0.2916666666666667
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721204__it0000177,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,20-40%,0.320607896724406,ts_3b12499a1e72fb535145,MATCHED_RANDOM,ts_a204046cd3b71a4fc4cf,ORIGINAL_OPERATOR,17,-0.010119483052913924,0.031211899536698368,0.05779528617858887,0.0048768593026091225,False,False,False,0.47101449275362317,,,,,,False,552,276,23,253,27.685308082406156,161.5150150015097,0.14632801694596956,0.16146686605025715,0.3550241385609795,0.5482810918876057,0.06827603023652767,True,0.017800536454523286,0.05462082418922214,0.375
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721204__it0000251,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,40-60%,0.4505547034644932,ts_3001359293d015e433f8,STRUCTURED_NEAR_NEIGHBOR,ts_79d5336574a0ff4d68ef,STRUCTURED_NEAR_NEIGHBOR,3,0.034077273818094556,0.004799616030717539,0.019440948963165283,0.004079673626109913,False,True,True,0.7163636363636363,,,,,,False,552,275,23,252,10.926463052079562,139.8025601289345,0.07249077066569797,0.11236538237809961,0.29865307858563384,0.5176061005219261,0.0787137029037677,True,0.013788896888248942,0.054715622750179986,0.20833333333333334
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721204__it0000324,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,40-60%,0.5792558488189005,ts_cd302a865badcb6690e4,STRUCTURED_NEAR_NEIGHBOR,ts_33a3574ff7379184051f,RELATED_VARIANT,11,0.010294117647058823,0.039950980392156867,0.11842972040176392,0.017892156862745104,False,False,False,0.5335968379446641,,,,,,False,506,253,22,231,27.038467823043142,130.67358115759103,0.17144199189475542,0.2762544968812616,0.4775495159820468,0.6685455589903819,0.07450980392156863,True,0.014236999147485082,0.05514705882352942,0.17391304347826086
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721204__it0000404,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,60-80%,0.7204324403779093,ts_0df49caa21be4f4a2d66,STRUCTURED_NEAR_NEIGHBOR,ts_0a0a623026a71baf914d,RELATED_VARIANT,8,0.014959863780102165,0.0138652396010703,0.010563135147094727,0.009243493067380204,False,False,False,0.8072727272727273,,,,,,False,552,275,23,252,18.189281596510522,118.85103860745775,0.1327294154701181,0.14566972489425692,0.3341024615674332,0.56890497755577,0.07662369253223061,False,0.008939430795426903,0.06421795183653611,0.041666666666666664
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721204__it0000478,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,80-100%,0.8504992584250116,ts_ed801d08bc0df079fba1,LOCAL_PERTURBATION,ts_159eff2ea7c9c2fdba8c,STRUCTURED_NEAR_NEIGHBOR,9,-0.01491028556987617,0.016426585797321203,0.27140092849731445,0.001516300227445034,False,False,False,0.6811594202898551,,,,,,False,552,276,23,253,18.063735324343156,130.22020389971388,0.12181855579820312,0.1499380434664556,0.3656551843325836,0.5577936009869834,0.09059893858984078,False,0.010445623789065791,0.02855698761688148,0.0
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed721204__it0000535,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,M,CF2,80-100%,0.9495373302990457,ts_fd5eb9e30448b77ec3f0,MATCHED_RANDOM,ts_b80155a47efdcc32a582,STRUCTURED_NEAR_NEIGHBOR,23,-0.011751326762699014,0.0511751326762699,0.16847139596939087,0.005180692443770528,False,False,False,0.5434782608695652,,,,,,False,552,276,23,253,52.65165970745063,131.29608128176753,0.2862316189603913,0.1891152919249205,0.4442121307187784,0.6660741515615681,0.0676017184735911,False,0.008855614522786623,0.043719989891331815,0.20833333333333334
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000015,CB1_CAUR_M_CF2_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,M,CF2,0-20%,0.050789142524647966,ts_d3e23b45626f6b49c319,RELATED_VARIANT,ts_5f06c3c802d9c8e15028,ORIGINAL_OPERATOR,7,0.0,0.022208700943109217,0.19820737838745117,0.014298752662001825,False,False,False,0.5890909090909091,ts_6c4be079f62e486077f9,0.007909948281107393,0.014298752662001825,0.5672727272727273,-0.007909948281107393,True,552,275,23,252,15.961700396261158,99.20594039295653,0.1385953579224099,0.16065801436223975,0.3102150181231661,0.4938323799342429,0.09613629449345908,False,0.005691613426630159,0.041983571645877696,0.125
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000056,CB1_CAUR_M_CF2_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,M,CF2,0-20%,0.18001578462292958,ts_ab75f960f18fe6a9a55c,MATCHED_RANDOM,ts_da1994b2b8739875a6d8,RELATED_VARIANT,17,-0.0010958046336881654,0.0635566687539136,0.4179166555404663,0.016906700062617408,False,False,False,0.5,ts_b29818fdc76b7c263a6b,-0.01158422041327489,0.07404508453350031,0.4782608695652174,0.010488415779586724,False,552,276,23,253,54.61543593795518,264.2252602161048,0.171293804701661,0.24238624721399976,0.4456987203558948,0.6090526097713508,0.14057608015028178,False,0.015823940722187433,0.05666875391358798,0.2916666666666667
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000101,CB1_CAUR_M_CF2_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,M,CF2,20-40%,0.32151193593458854,ts_4c2571b838a5968a3f9c,RELATED_VARIANT,ts_4c2571b838a5968a3f9c,RELATED_VARIANT,1,0.05753701211305518,0.0,0.04433941841125488,0.007570659488559887,True,True,True,0.5396825396825397,ts_670cc71c9c86329c7409,0.004374158815612383,0.0531628532974428,0.4007936507936508,0.0531628532974428,False,506,252,22,230,15.85758542026297,257.0384155733028,0.05810852985213533,0.18165564805429874,0.42718845434395797,0.6295207756237793,0.09757738896366083,False,0.06714845807244427,0.09959623149394348,0.7391304347826086
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000142,CB1_CAUR_M_CF2_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,M,CF2,40-60%,0.45043836649198116,ts_b6cc350b34bb1db2371a,ORIGINAL_OPERATOR,ts_dbfcd7fb45906e6db81e,RELATED_VARIANT,16,0.013312202852614897,0.008874801901743265,0.11507236957550049,0.0003169572107765452,False,False,True,0.6847826086956522,ts_bd608bf1bc383feba724,-0.03645007923930269,0.058637083993660855,0.5978260869565217,0.04976228209191759,False,552,276,23,253,33.03181334553533,160.0607563277802,0.1710672420042902,0.12149155633427093,0.33258929041401636,0.5588226900483244,0.10491283676703644,False,0.00306391970417327,0.025990491283676705,0.041666666666666664
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000184,CB1_CAUR_M_CF2_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,M,CF2,40-60%,0.5811639678035672,ts_88903051615796ab0fd4,ORIGINAL_OPERATOR,ts_c18b387cb554826f3478,RELATED_VARIANT,6,0.0625,0.0030684754521963786,0.1518336534500122,0.002422480620155029,False,True,True,0.49818181818181817,ts_88903051615796ab0fd4,0.06556847545219638,0.0,0.610909090909091,-0.0030684754521963786,False,552,275,23,252,25.755143348084005,426.2535144200398,0.056979314235383854,0.14396776926218466,0.4056706877051469,0.6522582045578892,0.09544573643410853,True,0.02841031438415159,0.08430232558139535,0.375
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000227,CB1_CAUR_M_CF2_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,M,CF2,60-80%,0.718909056557602,ts_f89d47a770267eaecdb8,STRUCTURED_NEAR_NEIGHBOR,ts_059eaa16cf9c83d45d47,ORIGINAL_OPERATOR,11,0.02140625,0.0060937499999999985,0.3240625262260437,0.004687500000000001,False,False,True,0.6131386861313869,ts_1d6e1258bda1bb0ac534,-0.010624999999999999,0.038125,0.5693430656934306,0.03203125,False,552,274,23,251,20.22267419175992,127.28493995865944,0.13709579880492176,0.1415348699225864,0.3498192372343449,0.6155125035504685,0.0584375,True,0.019531249999999997,0.0559375,0.4166666666666667
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000268,CB1_CAUR_M_CF2_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,M,CF2,80-100%,0.8498400577380261,ts_886be9247c623db9d73c,RELATED_VARIANT,ts_02285376fb92367e8dc1,RELATED_VARIANT,9,0.023019104290635764,0.023019104290635764,0.008779585361480713,0.0050109614782336345,False,False,False,0.6014492753623188,ts_ca5edeba86761624947a,0.041027247103037894,0.0050109614782336345,0.6123188405797102,-0.01800814281240213,False,552,276,23,253,21.955352242079794,150.90203242243842,0.12701425677989264,0.16805283378905617,0.4039575390074059,0.5979032371700004,0.08737864077669902,True,0.010974527612485645,0.03632947071719386,0.20833333333333334
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000299,CB1_CAUR_M_CF2_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,M,CF2,80-100%,0.9485557131477838,ts_8bb9d8aceac2f0008979,ORIGINAL_OPERATOR,ts_3dab65aa3295a7cd0156,ORIGINAL_OPERATOR,23,0.053930817610062895,0.03852201257861636,0.16643792390823364,0.0160377358490566,False,False,False,0.4963768115942029,ts_3dab65aa3295a7cd0156,0.053930817610062895,0.03852201257861636,0.6413043478260869,0.0,False,552,276,23,253,89.0609626889121,233.69325391220184,0.27594050862232705,0.21442089280802035,0.4349068741120211,0.6534127359386352,0.11666666666666667,True,0.04132599580712788,0.09559748427672955,0.3333333333333333
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691202__it0000014,CB1_CAUR_M_CF2_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,M,CF2,0-20%,0.05080914954114782,ts_79d217c03f98f27339b7,ORIGINAL_OPERATOR,ts_6d5ab545390426176b4c,STRUCTURED_NEAR_NEIGHBOR,20,0.031585596967782695,0.061907770056854064,0.2627735137939453,0.012950094756790903,False,False,False,0.5869565217391305,ts_295e13cfce8b8275b774,0.04311433986102338,0.05037902716361338,0.532608695652174,-0.011528742893240684,True,552,276,23,253,44.02347725789794,226.27428109923397,0.16287030098019442,0.1833971275321795,0.38570160762881966,0.5591130026848666,0.10249526216045482,False,0.018846072857443674,0.05590650663297536,0.20833333333333334
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691202__it0000055,CB1_CAUR_M_CF2_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,M,CF2,0-20%,0.18113961622985386,ts_f780b6b678643d2cc3a7,ORIGINAL_OPERATOR,ts_4a3f0674536acc9c8fe9,STRUCTURED_NEAR_NEIGHBOR,9,-0.017900120336943444,0.017900120336943444,0.11138463020324707,0.011432009626955475,False,False,False,0.6231884057971014,ts_8ea26506c74fff9dc24d,-0.015042117930204574,0.015042117930204574,0.6521739130434783,-0.00285800240673887,False,552,276,23,253,24.18075358546684,194.77714410981707,0.11043563095914609,0.16165168130412466,0.3348576638679301,0.5549707608281211,0.08904933814681107,False,0.007546129161652627,0.034897713598074614,0.0
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691202__it0000099,CB1_CAUR_M_CF2_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,M,CF2,20-40%,0.31879785157392776,ts_44c095414b2fc8e9e393,STRUCTURED_NEAR_NEIGHBOR,ts_86efea8ba72dc688c076,STRUCTURED_NEAR_NEIGHBOR,4,-0.0025245025245025244,0.047520047520047515,0.1285550892353058,0.019156519156519156,False,False,False,0.7065217391304348,ts_c4781011dca90ce3518f,-0.018859518859518858,0.06385506385506384,0.6340579710144928,0.016335016335016335,False,552,276,23,253,23.589450325741353,125.3556217254239,0.15837684322740106,0.25830187929990933,0.4464025852384633,0.605856393798992,0.08895158895158894,False,0.01746114246114246,0.05375705375705375,0.375
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691202__it0000140,CB1_CAUR_M_CF2_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,M,CF2,40-60%,0.45066458773780155,ts_40560a2c0d99e9c5286c,RELATED_VARIANT,ts_f556e9455210ed459016,ORIGINAL_OPERATOR,8,0.0,0.04861744150714069,0.01269596815109253,0.010179276815557588,False,False,False,0.6532846715328468,ts_13c42314c32891e5fa66,0.001367365542388331,0.04725007596475236,0.6021897810218978,-0.001367365542388331,True,552,274,23,251,23.582144763720425,159.66205703623405,0.12869244719385323,0.22818391726627243,0.46760897540136803,0.6411929010957684,0.09176542084472805,True,0.035336270637091056,0.08173807353388028,0.4166666666666667
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691202__it0000181,CB1_CAUR_M_CF2_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,M,CF2,40-60%,0.5804954083606823,ts_c962699be3552dd599c7,MATCHED_RANDOM,ts_b2b7d0c3026b6da7c3bd,RELATED_VARIANT,17,0.014166923313828149,0.04542654758238374,0.08039310574531555,0.011087157376039422,False,False,False,0.45652173913043476,ts_62bacdafada3514c27a9,0.04850631352017247,0.011087157376039422,0.6304347826086957,-0.03433939020634432,False,552,276,23,253,36.82459575265352,275.5549815777475,0.11788413335902714,0.23119516551076133,0.45182286251085263,0.6185232732122952,0.11287342161995689,True,0.046761112822092187,0.15029257776408994,0.6666666666666666
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691202__it0000225,CB1_CAUR_M_CF2_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,M,CF2,60-80%,0.7205457576067706,ts_9a5cb3b92f024c13ade2,LOCAL_PERTURBATION,ts_a2dc6c46b66fb32342c7,STRUCTURED_NEAR_NEIGHBOR,10,0.0012285012285012285,0.03808353808353808,0.01318514347076416,0.0059889434889434864,False,False,False,0.64,ts_ec8c3ca1139c36ee6d12,-0.007371007371007371,0.04668304668304668,0.6036363636363636,0.0085995085995086,False,552,275,23,252,19.020996124427796,149.28037880107735,0.11301747316590262,0.1392437940088594,0.3464963216030608,0.5527230920899677,0.1035012285012285,True,0.010954135954135955,0.04668304668304669,0.125
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691202__it0000266,CB1_CAUR_M_CF2_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,M,CF2,80-100%,0.8499833948525685,ts_07253d6e04af447580d1,RELATED_VARIANT,ts_a82aa010eea9e7d07f8b,STRUCTURED_NEAR_NEIGHBOR,3,0.0027941633033219497,0.018627755355479666,0.22100234031677246,0.007761564731449861,False,False,False,0.6290909090909091,ts_94362976b29fe8e24a37,0.013660353927351754,0.007761564731449861,0.6363636363636364,-0.010866190624029805,False,552,275,23,252,18.338385440178765,181.2747720408921,0.09186962258195719,0.1449208490287919,0.3348709143841675,0.5341162166596316,0.09469108972368828,False,0.0051226327227569075,0.02825209562247749,0.041666666666666664
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691202__it0000297,CB1_CAUR_M_CF2_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,M,CF2,80-100%,0.9487634742953127,ts_9e0b1d0a6c9f7d688fac,RELATED_VARIANT,ts_dccee31a9cacdf0b22da,RELATED_VARIANT,2,-0.019881950916433674,0.035104069586828206,0.5366204380989075,0.011494252873563216,False,False,False,0.5818181818181818,ts_206888a1e62f7d449d17,-0.008387698042870456,0.023609816713264987,0.4618181818181818,-0.011494252873563218,True,552,275,23,252,14.8552851500252,236.74684072526367,0.059042764834938206,0.11978551490523776,0.26215317365681634,0.4523592898247029,0.09847778813296054,False,0.018975872424148287,0.05716060888474681,0.4583333333333333
CB1_CAUR_M_CF2_RI2_TI2_R12__seed721201__it0000025,CB1_CAUR_M_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,M,CF2,0-20%,0.04993958734419601,ts_97ad5c828dc666553006,STRUCTURED_NEAR_NEIGHBOR,ts_0ddd00cf6927ed60788a,STRUCTURED_NEAR_NEIGHBOR,2,-0.0014463407578825572,0.011859994214636968,0.08528745174407959,0.005496094879953717,False,False,False,0.7210144927536232,,,,,,False,552,276,23,253,15.122523960205644,204.2891958756866,0.06892304554887245,0.11431353870571306,0.2982774466577265,0.5251282853943698,0.1295921319062771,False,0.004459550670137884,0.030662424067110214,0.0
