arm,instance_id,scale,CF_level,seed,time_limit_seconds,stored_makespan,replay_feasible,replay_makespan,replayed_action_count,violation_count,source_path,source_sha256,copied_raw_path,copied_raw_sha256
No NI intervention (ALNS-H1 equivalence),CB1_CORE_L_CF2_R01,L,CF2,530101,390.0,4756.0,True,4756.0,195,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_L_CF2_R01/seed_530101.json,b8b807dfbfbad046297d48aa397108b38d1c2eb1d3f427ef8a649a44eccde2c1,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_L_CF2_R01/seed_530101.json,b8b807dfbfbad046297d48aa397108b38d1c2eb1d3f427ef8a649a44eccde2c1
No NI intervention (ALNS-H1 equivalence),CB1_CORE_L_CF2_R01,L,CF2,530102,390.0,4972.0,True,4972.0,195,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_L_CF2_R01/seed_530102.json,6a2af51128b54bbe0604caf8768642a5e9b9da154b3f1e0efa612e666ea1a229,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_L_CF2_R01/seed_530102.json,6a2af51128b54bbe0604caf8768642a5e9b9da154b3f1e0efa612e666ea1a229
No NI intervention (ALNS-H1 equivalence),CB1_CORE_L_CF2_R01,L,CF2,530103,390.0,4714.0,True,4714.0,195,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_L_CF2_R01/seed_530103.json,337f82ca7f992b3047a44b5fa4c3a8ba2a990ce79dfca348ef197c2235853cfc,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_L_CF2_R01/seed_530103.json,337f82ca7f992b3047a44b5fa4c3a8ba2a990ce79dfca348ef197c2235853cfc
No NI intervention (ALNS-H1 equivalence),CB1_CORE_L_CF2_R01,L,CF2,530104,390.0,4774.0,True,4774.0,195,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_L_CF2_R01/seed_530104.json,c6c48f197fe32022850d050d1484a43a75b631e657dd5962f0dd78ac724a4b1c,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_L_CF2_R01/seed_530104.json,c6c48f197fe32022850d050d1484a43a75b631e657dd5962f0dd78ac724a4b1c
No NI intervention (ALNS-H1 equivalence),CB1_CORE_L_CF2_R01,L,CF2,530105,390.0,4632.0,True,4632.0,195,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_L_CF2_R01/seed_530105.json,dfe9b242cb3f296ca675b0086a648bc3672ef16a174e5dc151ebe5a29d919d19,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_L_CF2_R01/seed_530105.json,dfe9b242cb3f296ca675b0086a648bc3672ef16a174e5dc151ebe5a29d919d19
No NI intervention (ALNS-H1 equivalence),CB1_CORE_L_CF2_R02,L,CF2,530101,366.0,4463.0,True,4463.0,183,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_L_CF2_R02/seed_530101.json,00e2d02b2c6724b82e0c3fcf2715d5a9bee9fb0f6a27030d81bad91ba7fe1529,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_L_CF2_R02/seed_530101.json,00e2d02b2c6724b82e0c3fcf2715d5a9bee9fb0f6a27030d81bad91ba7fe1529
No NI intervention (ALNS-H1 equivalence),CB1_CORE_L_CF2_R02,L,CF2,530102,366.0,4687.0,True,4687.0,183,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_L_CF2_R02/seed_530102.json,9b8998b46d7e8f1ac72405696486e9b8e1a70acf9c9226c162d9b6b88ecce935,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_L_CF2_R02/seed_530102.json,9b8998b46d7e8f1ac72405696486e9b8e1a70acf9c9226c162d9b6b88ecce935
No NI intervention (ALNS-H1 equivalence),CB1_CORE_L_CF2_R02,L,CF2,530103,366.0,4498.0,True,4498.0,183,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_L_CF2_R02/seed_530103.json,014b5739e041d7df35bdb50cc8de8c32ca25e17fa9f0c8218fbd96a989ea6b52,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_L_CF2_R02/seed_530103.json,014b5739e041d7df35bdb50cc8de8c32ca25e17fa9f0c8218fbd96a989ea6b52
No NI intervention (ALNS-H1 equivalence),CB1_CORE_L_CF2_R02,L,CF2,530104,366.0,4429.0,True,4429.0,183,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_L_CF2_R02/seed_530104.json,07265f8f6d32c80560925a3fec2708d32dc35d8cf8c8fa78797364b093890cb7,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_L_CF2_R02/seed_530104.json,07265f8f6d32c80560925a3fec2708d32dc35d8cf8c8fa78797364b093890cb7
No NI intervention (ALNS-H1 equivalence),CB1_CORE_L_CF2_R02,L,CF2,530105,366.0,4529.0,True,4529.0,183,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_L_CF2_R02/seed_530105.json,fcbabda3b8f16ec17a13ed0a98dc0d0894bb4cfd7739a7944e73b7c7b20bbaea,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_L_CF2_R02/seed_530105.json,fcbabda3b8f16ec17a13ed0a98dc0d0894bb4cfd7739a7944e73b7c7b20bbaea
No NI intervention (ALNS-H1 equivalence),CB1_CORE_L_CF3_R01,L,CF3,530101,386.0,5000.0,True,5000.0,193,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_L_CF3_R01/seed_530101.json,d645cae8b247e5c799a81779000eefa303ba036a0f4d5ecd0cbf0e443315f9a2,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_L_CF3_R01/seed_530101.json,d645cae8b247e5c799a81779000eefa303ba036a0f4d5ecd0cbf0e443315f9a2
No NI intervention (ALNS-H1 equivalence),CB1_CORE_L_CF3_R01,L,CF3,530102,386.0,4838.0,True,4838.0,193,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_L_CF3_R01/seed_530102.json,e38bd0d915a47fefd433df3fccc17e25962a3b8974ad893176505109a4d21081,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_L_CF3_R01/seed_530102.json,e38bd0d915a47fefd433df3fccc17e25962a3b8974ad893176505109a4d21081
No NI intervention (ALNS-H1 equivalence),CB1_CORE_L_CF3_R01,L,CF3,530103,386.0,4937.0,True,4937.0,193,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_L_CF3_R01/seed_530103.json,5acd7c0a4e1143a7d33909824d50771b772b28301b44602c81d1ee12183facc4,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_L_CF3_R01/seed_530103.json,5acd7c0a4e1143a7d33909824d50771b772b28301b44602c81d1ee12183facc4
No NI intervention (ALNS-H1 equivalence),CB1_CORE_L_CF3_R01,L,CF3,530104,386.0,5011.0,True,5011.0,193,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_L_CF3_R01/seed_530104.json,999f8192e82aa647ccc03f0138d22cbeb35c93580991215ab7ca6da126b21062,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_L_CF3_R01/seed_530104.json,999f8192e82aa647ccc03f0138d22cbeb35c93580991215ab7ca6da126b21062
No NI intervention (ALNS-H1 equivalence),CB1_CORE_L_CF3_R01,L,CF3,530105,386.0,4950.0,True,4950.0,193,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_L_CF3_R01/seed_530105.json,41f5f624bcc2976ccdc15293062dd560df0353e9b45c69a846bd0141ee99814b,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_L_CF3_R01/seed_530105.json,41f5f624bcc2976ccdc15293062dd560df0353e9b45c69a846bd0141ee99814b
No NI intervention (ALNS-H1 equivalence),CB1_CORE_L_CF3_R02,L,CF3,530101,334.0,3614.0,True,3614.0,167,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_L_CF3_R02/seed_530101.json,91bd114c03dfd9efce552aa28d151d77524d9fa0e8a67710ebfba3b9d9fba3ea,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_L_CF3_R02/seed_530101.json,91bd114c03dfd9efce552aa28d151d77524d9fa0e8a67710ebfba3b9d9fba3ea
No NI intervention (ALNS-H1 equivalence),CB1_CORE_L_CF3_R02,L,CF3,530102,334.0,3806.0,True,3806.0,167,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_L_CF3_R02/seed_530102.json,c32420f5adec18287dc225924772b8cc6f97fc48b22d3c32315be55ea92fa874,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_L_CF3_R02/seed_530102.json,c32420f5adec18287dc225924772b8cc6f97fc48b22d3c32315be55ea92fa874
No NI intervention (ALNS-H1 equivalence),CB1_CORE_L_CF3_R02,L,CF3,530103,334.0,3648.0,True,3648.0,167,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_L_CF3_R02/seed_530103.json,2a4e8d4d6e05457bbdbb00d96b7704b56a4ab4e1bc745bfa982da678c1e57364,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_L_CF3_R02/seed_530103.json,2a4e8d4d6e05457bbdbb00d96b7704b56a4ab4e1bc745bfa982da678c1e57364
No NI intervention (ALNS-H1 equivalence),CB1_CORE_L_CF3_R02,L,CF3,530104,334.0,3806.0,True,3806.0,167,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_L_CF3_R02/seed_530104.json,792cbab322a1f4ad165ac325d416cffff8b20d4eb9a3acf9367706dea35da73c,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_L_CF3_R02/seed_530104.json,792cbab322a1f4ad165ac325d416cffff8b20d4eb9a3acf9367706dea35da73c
No NI intervention (ALNS-H1 equivalence),CB1_CORE_L_CF3_R02,L,CF3,530105,334.0,3806.0,True,3806.0,167,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_L_CF3_R02/seed_530105.json,080421f60eab6a004cfd2a4d970f76aabd1fce5cef8c822674f8630518be7e5f,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_L_CF3_R02/seed_530105.json,080421f60eab6a004cfd2a4d970f76aabd1fce5cef8c822674f8630518be7e5f
No NI intervention (ALNS-H1 equivalence),CB1_CORE_M_CF1_R01,M,CF1,530101,228.0,2732.0,True,2732.0,114,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_M_CF1_R01/seed_530101.json,64fe2f6c58361d85d09dcc4401d792a5f2da5065734e326d847b61e490dd391f,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_M_CF1_R01/seed_530101.json,64fe2f6c58361d85d09dcc4401d792a5f2da5065734e326d847b61e490dd391f
No NI intervention (ALNS-H1 equivalence),CB1_CORE_M_CF1_R01,M,CF1,530102,228.0,2679.0,True,2679.0,114,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_M_CF1_R01/seed_530102.json,70c3f551d6655c71a3394f0d8dc07fe0097f240f934482fd85f1bb54f3f5412b,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_M_CF1_R01/seed_530102.json,70c3f551d6655c71a3394f0d8dc07fe0097f240f934482fd85f1bb54f3f5412b
No NI intervention (ALNS-H1 equivalence),CB1_CORE_M_CF1_R01,M,CF1,530103,228.0,2827.0,True,2827.0,114,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_M_CF1_R01/seed_530103.json,1b82de2af22b33825ad2da903da46792753e01230fa319bd37fda38fb820d9b6,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_M_CF1_R01/seed_530103.json,1b82de2af22b33825ad2da903da46792753e01230fa319bd37fda38fb820d9b6
No NI intervention (ALNS-H1 equivalence),CB1_CORE_M_CF1_R01,M,CF1,530104,228.0,2835.0,True,2835.0,114,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_M_CF1_R01/seed_530104.json,9397b19a73730a2ab27129ad1a8558359c8a1e31b70aaea19a35a1462da6e0fc,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_M_CF1_R01/seed_530104.json,9397b19a73730a2ab27129ad1a8558359c8a1e31b70aaea19a35a1462da6e0fc
No NI intervention (ALNS-H1 equivalence),CB1_CORE_M_CF1_R01,M,CF1,530105,228.0,2760.0,True,2760.0,114,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_M_CF1_R01/seed_530105.json,2dfb48bd40eb2a6de5286d8b4eb88e1d18b9ef76d9d6f058cfb2c3bfac8c5afc,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_M_CF1_R01/seed_530105.json,2dfb48bd40eb2a6de5286d8b4eb88e1d18b9ef76d9d6f058cfb2c3bfac8c5afc
No NI intervention (ALNS-H1 equivalence),CB1_CORE_M_CF1_R02,M,CF1,530101,260.0,3366.0,True,3366.0,130,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_M_CF1_R02/seed_530101.json,eb8b6628694e3b78162dc89efd518bde3ea98d8aa560b3a2516fdbedc8caad0d,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_M_CF1_R02/seed_530101.json,eb8b6628694e3b78162dc89efd518bde3ea98d8aa560b3a2516fdbedc8caad0d
No NI intervention (ALNS-H1 equivalence),CB1_CORE_M_CF1_R02,M,CF1,530102,260.0,3396.0,True,3396.0,130,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_M_CF1_R02/seed_530102.json,697d0a7b6a7db6697ecb8fc431d20fc9c03aa6cf809f0f16b8889db58b2fe44c,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_M_CF1_R02/seed_530102.json,697d0a7b6a7db6697ecb8fc431d20fc9c03aa6cf809f0f16b8889db58b2fe44c
No NI intervention (ALNS-H1 equivalence),CB1_CORE_M_CF1_R02,M,CF1,530103,260.0,3394.0,True,3394.0,130,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_M_CF1_R02/seed_530103.json,7ee9f19020cd6af9ce3b1d9fad4f2d5856d32c66fceb2f42f6570c722dbca42f,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_M_CF1_R02/seed_530103.json,7ee9f19020cd6af9ce3b1d9fad4f2d5856d32c66fceb2f42f6570c722dbca42f
No NI intervention (ALNS-H1 equivalence),CB1_CORE_M_CF1_R02,M,CF1,530104,260.0,3460.0,True,3460.0,130,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_M_CF1_R02/seed_530104.json,f3ff3c1afe53f92c7606acf5dd2fc7002c4714592b14f2ff0bc0c9d393124a67,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_M_CF1_R02/seed_530104.json,f3ff3c1afe53f92c7606acf5dd2fc7002c4714592b14f2ff0bc0c9d393124a67
No NI intervention (ALNS-H1 equivalence),CB1_CORE_M_CF1_R02,M,CF1,530105,260.0,3476.0,True,3476.0,130,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_M_CF1_R02/seed_530105.json,b78cef893f436df5795f46373b89af7811fd370610b1a107ea848f14c85642fc,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_M_CF1_R02/seed_530105.json,b78cef893f436df5795f46373b89af7811fd370610b1a107ea848f14c85642fc
No NI intervention (ALNS-H1 equivalence),CB1_CORE_M_CF2_R01,M,CF2,530101,244.0,3263.0,True,3263.0,122,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_M_CF2_R01/seed_530101.json,c337450f3e4f28ba5ae15a7f7fd7d4c418acd87b41f3f20d5b0bd32d40e67473,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_M_CF2_R01/seed_530101.json,c337450f3e4f28ba5ae15a7f7fd7d4c418acd87b41f3f20d5b0bd32d40e67473
No NI intervention (ALNS-H1 equivalence),CB1_CORE_M_CF2_R01,M,CF2,530102,244.0,3132.0,True,3132.0,122,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_M_CF2_R01/seed_530102.json,ff6e67124ee74213989b328ff3e4652417398c4ef0bde7159354d46bfa68fb6f,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_M_CF2_R01/seed_530102.json,ff6e67124ee74213989b328ff3e4652417398c4ef0bde7159354d46bfa68fb6f
No NI intervention (ALNS-H1 equivalence),CB1_CORE_M_CF2_R01,M,CF2,530103,244.0,3292.0,True,3292.0,122,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_M_CF2_R01/seed_530103.json,b0fe5270fa0ed3dcc96b5d6c61774e65ddcb83bce7607ba2ac1c0d2750036d4f,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_M_CF2_R01/seed_530103.json,b0fe5270fa0ed3dcc96b5d6c61774e65ddcb83bce7607ba2ac1c0d2750036d4f
No NI intervention (ALNS-H1 equivalence),CB1_CORE_M_CF2_R01,M,CF2,530104,244.0,3264.0,True,3264.0,122,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_M_CF2_R01/seed_530104.json,c10a6a7935362e1470139f7c7518bd4803cd8f4c53aaa61d858aaddcafa4da2d,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_M_CF2_R01/seed_530104.json,c10a6a7935362e1470139f7c7518bd4803cd8f4c53aaa61d858aaddcafa4da2d
No NI intervention (ALNS-H1 equivalence),CB1_CORE_M_CF2_R01,M,CF2,530105,244.0,3177.0,True,3177.0,122,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_M_CF2_R01/seed_530105.json,ec52e33454cde7bd72882f44bfd5082ece67177761dcdd233fe35fe81107f7ea,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_M_CF2_R01/seed_530105.json,ec52e33454cde7bd72882f44bfd5082ece67177761dcdd233fe35fe81107f7ea
No NI intervention (ALNS-H1 equivalence),CB1_CORE_M_CF2_R02,M,CF2,530101,230.0,2671.0,True,2671.0,115,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_M_CF2_R02/seed_530101.json,06deccf2aa69107c46a4c29e0fb09a06bf76f451615c09746eb6131a6d7af1ae,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_M_CF2_R02/seed_530101.json,06deccf2aa69107c46a4c29e0fb09a06bf76f451615c09746eb6131a6d7af1ae
No NI intervention (ALNS-H1 equivalence),CB1_CORE_M_CF2_R02,M,CF2,530102,230.0,2724.0,True,2724.0,115,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_M_CF2_R02/seed_530102.json,e2e0adcd7d49a18686024b150eb7266e0a8d45f7c4b22c5e7efc7b58b16c2fdd,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_M_CF2_R02/seed_530102.json,e2e0adcd7d49a18686024b150eb7266e0a8d45f7c4b22c5e7efc7b58b16c2fdd
No NI intervention (ALNS-H1 equivalence),CB1_CORE_M_CF2_R02,M,CF2,530103,230.0,2745.0,True,2745.0,115,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_M_CF2_R02/seed_530103.json,9ab05db32989bedb728c22c760ffd7f39100e0cdf5d706f9a3f9cba07fc6fa10,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_M_CF2_R02/seed_530103.json,9ab05db32989bedb728c22c760ffd7f39100e0cdf5d706f9a3f9cba07fc6fa10
No NI intervention (ALNS-H1 equivalence),CB1_CORE_M_CF2_R02,M,CF2,530104,230.0,2670.0,True,2670.0,115,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_M_CF2_R02/seed_530104.json,767413a5b56e74ab6948ae83d54c5c3347ee700a60fb19b5a9f1655f6ad66ba8,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_M_CF2_R02/seed_530104.json,767413a5b56e74ab6948ae83d54c5c3347ee700a60fb19b5a9f1655f6ad66ba8
No NI intervention (ALNS-H1 equivalence),CB1_CORE_M_CF2_R02,M,CF2,530105,230.0,2564.0,True,2564.0,115,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_M_CF2_R02/seed_530105.json,0aa416efb8d555dd654209b923ef5c58a51d0ed0ca5bef2a1165f5b8582e368e,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_M_CF2_R02/seed_530105.json,0aa416efb8d555dd654209b923ef5c58a51d0ed0ca5bef2a1165f5b8582e368e
No NI intervention (ALNS-H1 equivalence),CB1_CORE_M_CF3_R01,M,CF3,530101,222.0,2850.0,True,2850.0,111,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_M_CF3_R01/seed_530101.json,94771384e00ba463e84770611095af0952a8ec23fef37340999c288321e7759c,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_M_CF3_R01/seed_530101.json,94771384e00ba463e84770611095af0952a8ec23fef37340999c288321e7759c
No NI intervention (ALNS-H1 equivalence),CB1_CORE_M_CF3_R01,M,CF3,530102,222.0,2998.0,True,2998.0,111,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_M_CF3_R01/seed_530102.json,b0e0de8406d5d369931dd8e014a789564a259db0da35dc3a5bfbf47393d90959,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_M_CF3_R01/seed_530102.json,b0e0de8406d5d369931dd8e014a789564a259db0da35dc3a5bfbf47393d90959
No NI intervention (ALNS-H1 equivalence),CB1_CORE_M_CF3_R01,M,CF3,530103,222.0,2962.0,True,2962.0,111,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_M_CF3_R01/seed_530103.json,7616eac48f565b94db321af00e4d30ee221ab17d92be1ba3cbe3cb4ad8ae2117,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_M_CF3_R01/seed_530103.json,7616eac48f565b94db321af00e4d30ee221ab17d92be1ba3cbe3cb4ad8ae2117
No NI intervention (ALNS-H1 equivalence),CB1_CORE_M_CF3_R01,M,CF3,530104,222.0,2891.0,True,2891.0,111,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_M_CF3_R01/seed_530104.json,2b8f8785d279c69435cdaf6a257f1ac8a4a27ace15094fabde862adf075bf694,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_M_CF3_R01/seed_530104.json,2b8f8785d279c69435cdaf6a257f1ac8a4a27ace15094fabde862adf075bf694
No NI intervention (ALNS-H1 equivalence),CB1_CORE_M_CF3_R01,M,CF3,530105,222.0,2899.0,True,2899.0,111,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_M_CF3_R01/seed_530105.json,aa18dfb9ae45994cc1246db8713a9d69c84357f2508a7bbd584adc453fcf8503,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_M_CF3_R01/seed_530105.json,aa18dfb9ae45994cc1246db8713a9d69c84357f2508a7bbd584adc453fcf8503
No NI intervention (ALNS-H1 equivalence),CB1_CORE_M_CF3_R02,M,CF3,530101,256.0,3283.0,True,3283.0,128,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_M_CF3_R02/seed_530101.json,dc3b26f6515977e3909af6fcc5a78470c15be9246d6395d927c9f31e1ed075b0,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_M_CF3_R02/seed_530101.json,dc3b26f6515977e3909af6fcc5a78470c15be9246d6395d927c9f31e1ed075b0
No NI intervention (ALNS-H1 equivalence),CB1_CORE_M_CF3_R02,M,CF3,530102,256.0,3452.0,True,3452.0,128,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_M_CF3_R02/seed_530102.json,c3ce5da28176fe393941d7312f83546fca31725fb6efc2a3b4c830adb778216f,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_M_CF3_R02/seed_530102.json,c3ce5da28176fe393941d7312f83546fca31725fb6efc2a3b4c830adb778216f
No NI intervention (ALNS-H1 equivalence),CB1_CORE_M_CF3_R02,M,CF3,530103,256.0,3317.0,True,3317.0,128,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_M_CF3_R02/seed_530103.json,1235e5251da7017ed76b35c21e6bbd380795a5ab32bd3c1f4ce810c1729d18e4,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_M_CF3_R02/seed_530103.json,1235e5251da7017ed76b35c21e6bbd380795a5ab32bd3c1f4ce810c1729d18e4
No NI intervention (ALNS-H1 equivalence),CB1_CORE_M_CF3_R02,M,CF3,530104,256.0,3452.0,True,3452.0,128,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_M_CF3_R02/seed_530104.json,d01c3a24babef14868bdbf894d3a89c53491dc717738cd80c65d3043402d1af6,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_M_CF3_R02/seed_530104.json,d01c3a24babef14868bdbf894d3a89c53491dc717738cd80c65d3043402d1af6
No NI intervention (ALNS-H1 equivalence),CB1_CORE_M_CF3_R02,M,CF3,530105,256.0,3362.0,True,3362.0,128,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_M_CF3_R02/seed_530105.json,6a76173751cacc48c07fddf43a5862cfd63daa176067f13ad98534c5821a852a,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_M_CF3_R02/seed_530105.json,6a76173751cacc48c07fddf43a5862cfd63daa176067f13ad98534c5821a852a
No NI intervention (ALNS-H1 equivalence),CB1_CORE_S_CF1_R01,S,CF1,530101,124.0,1856.0,True,1856.0,62,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_S_CF1_R01/seed_530101.json,60e005ed65b26cf4668d588a743941370d9e57720115822c4d8d20e2f8e50fca,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF1_R01/seed_530101.json,60e005ed65b26cf4668d588a743941370d9e57720115822c4d8d20e2f8e50fca
No NI intervention (ALNS-H1 equivalence),CB1_CORE_S_CF1_R01,S,CF1,530102,124.0,1808.0,True,1808.0,62,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_S_CF1_R01/seed_530102.json,df835ed17c71efd8812ad682fd047ca1d4bccbb99dbca5b162da86f5f5c4bd8a,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF1_R01/seed_530102.json,df835ed17c71efd8812ad682fd047ca1d4bccbb99dbca5b162da86f5f5c4bd8a
