instance_id,scale,CF_level,state_id,target_set_id,origin_family,is_fallback,immediate_utility,ensemble_immediate_utility,continuation_advantage_mean,continuation_advantage_std,beats_fallback,continuation_positive,realized_immediate_negative,realized_immediate_below_old_floor,old_predicted_immediate_gate_blocked
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000221,ts_71d53b5e3f4368b2e895,RELATED_VARIANT,False,-0.05483405483405483,0.023506826,0.0031746031746031746,0.017604617604617605,0.5,True,True,True,False
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000221,ts_7a5455fdc0968e68f163,ORIGINAL_OPERATOR,False,-0.019336219336219335,-0.011974414,0.025685425685425686,0.004617604617604618,1.0,True,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000221,ts_988a323becdcf77b5ead,STRUCTURED_NEAR_NEIGHBOR,False,-0.05887445887445888,0.0046130265,-0.0031746031746031746,0.015295815295815297,0.5,False,True,True,False
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000221,ts_a242ff7f8c87b2207b18,STRUCTURED_NEAR_NEIGHBOR,False,-0.05137085137085137,0.004426886,-0.004617604617604618,0.002886002886002886,0.0,False,True,True,False
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000221,ts_acabc3670f973ebdc536,LOCAL_PERTURBATION,False,-0.042712842712842716,0.014614903,0.002308802308802309,0.004617604617604618,0.5,True,True,True,False
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000221,ts_b339df1b016311f0fd88,ORIGINAL_OPERATOR,False,-0.07734487734487734,-0.03679806,0.03304473304473304,0.028427128427128426,1.0,True,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000221,ts_cde534db524ca00b8848,STRUCTURED_NEAR_NEIGHBOR,False,-0.09264069264069263,0.0008472872,-0.002886002886002886,0.032034632034632034,0.5,False,True,True,False
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000221,ts_d24d9992c6a08b73f846,MATCHED_RANDOM,False,-0.032034632034632034,0.0067058154,0.012987012987012988,0.004617604617604618,1.0,True,True,True,False
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000221,ts_d54843138091344e35e1,LOCAL_PERTURBATION,False,-0.07561327561327562,0.020781107,0.01933621933621934,0.01645021645021645,1.0,True,True,True,False
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000221,ts_f555d97f61cead246f5f,LOCAL_PERTURBATION,False,-0.027705627705627706,0.0038100353,0.04083694083694084,0.018903318903318905,1.0,True,True,True,False
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000221,ts_f90086c52997aa412d10,STRUCTURED_NEAR_NEIGHBOR,False,-0.1414141414141414,-0.093256295,-0.034487734487734484,0.0030303030303030325,0.0,False,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000262,ts_018753361ffb83040f03,MATCHED_RANDOM,False,-0.06352941176470588,-0.019433627,-0.01941176470588235,0.02676470588235294,0.5,False,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000262,ts_19acb4be5b6d4cfd287b,LOCAL_PERTURBATION,False,-0.025588235294117648,-0.08996644,0.018529411764705885,0.026764705882352944,0.5,True,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000262,ts_1b74efcfc62735741fcd,STRUCTURED_NEAR_NEIGHBOR,False,-0.09441176470588235,0.016063238,0.015441176470588234,0.03602941176470588,0.5,True,True,True,False
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000262,ts_202d3cf07f0194a871a7,STRUCTURED_NEAR_NEIGHBOR,False,-0.10058823529411764,-0.020604849,0.0058823529411764705,0.051470588235294115,0.5,True,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000262,ts_2856a204ecda5335a279,ORIGINAL_OPERATOR,False,-0.029705882352941176,-0.01156805,0.028676470588235293,0.03897058823529412,0.5,True,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000262,ts_2d188f107d157755429e,ORIGINAL_OPERATOR,False,-0.10735294117647058,-0.22112788,-0.004264705882352942,0.015147058823529413,0.5,False,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000262,ts_43bd2e9260456c08826a,STRUCTURED_NEAR_NEIGHBOR,False,-0.06705882352941177,-0.031010559,0.014264705882352941,0.04073529411764706,0.5,True,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000262,ts_4ee587856bf59bde7ffd,RELATED_VARIANT,False,-0.07205882352941176,-0.038779404,-0.015441176470588236,0.02985294117647059,0.5,False,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000262,ts_61e44381addec37f5987,MATCHED_RANDOM,False,-0.06970588235294117,0.018923687,-0.01838235294117647,0.025735294117647058,0.5,False,True,True,False
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000262,ts_656a12c78a67f6148b85,RELATED_VARIANT,False,-0.0738235294117647,-0.023751436,0.02823529411764706,0.03323529411764706,0.5,True,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000262,ts_67c64c7131bfff916e31,STRUCTURED_NEAR_NEIGHBOR,False,-0.06294117647058824,-0.029730609,-0.004264705882352943,0.030735294117647062,0.5,False,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000262,ts_81b35f3a43833e1b9319,MATCHED_RANDOM,False,-0.1288235294117647,-0.048958033,-0.014705882352941176,0.03352941176470588,0.5,False,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000262,ts_82e7d0e0e81010f2415d,ORIGINAL_OPERATOR,False,-0.07529411764705882,-0.05569744,-0.0002941176470588232,0.030882352941176472,0.5,False,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000262,ts_870d8d4c030f8f3c6b72,LOCAL_PERTURBATION,False,-0.05823529411764706,-0.02589465,0.0001470588235294116,0.0175,0.5,True,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000262,ts_87957953f495aa710c50,ORIGINAL_OPERATOR,False,-0.09058823529411765,-0.07422301,-0.020441176470588233,0.03691176470588235,0.5,False,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000262,ts_886dc1e08ae9e572d562,ORIGINAL_OPERATOR,False,-0.008529411764705883,-0.0275596,0.03558823529411765,0.026764705882352944,1.0,True,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000262,ts_8ea8be9dd7528b7c21ca,RELATED_VARIANT,False,-0.06323529411764706,-0.0319088,0.0,0.02411764705882353,0.5,False,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000262,ts_a08a090c84695ea70d65,ORIGINAL_OPERATOR,False,-0.07911764705882353,-0.0050034435,0.0030882352941176486,0.021911764705882353,0.5,True,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000262,ts_b6d6c7037afac6488895,LOCAL_PERTURBATION,False,-0.05529411764705883,-0.02085536,-0.010441176470588235,0.0275,0.5,False,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000262,ts_c415b34720970a1e5116,STRUCTURED_NEAR_NEIGHBOR,False,-0.041176470588235294,-0.07985383,0.0029411764705882353,0.02676470588235294,0.5,True,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000262,ts_cef28b66204045218e86,ORIGINAL_OPERATOR,True,-0.07264705882352941,-0.017316109,0.0,0.0,0.0,False,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000262,ts_dd8801a3adf50326710d,LOCAL_PERTURBATION,False,-0.16588235294117648,-0.05101506,-0.026176470588235294,0.01647058823529412,0.0,False,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000262,ts_e01bef456bc5082b82c9,STRUCTURED_NEAR_NEIGHBOR,False,-0.028823529411764706,-0.029078221,0.025588235294117648,0.01647058823529412,1.0,True,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000262,ts_f640d5593cd69efa833e,RELATED_VARIANT,False,-0.16588235294117648,-0.060129225,0.031911764705882355,0.04044117647058824,0.5,True,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000294,ts_004543e9a3498983dcd0,MATCHED_RANDOM,False,-0.17601662214306915,-0.032848883,-0.0203324428613832,0.07019887206886316,0.5,False,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000294,ts_06279a60ac0bc7487b8b,STRUCTURED_NEAR_NEIGHBOR,False,-0.10002968239833779,0.008964985,-0.0043039477589789255,0.010834075393291778,0.5,False,True,True,False
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000294,ts_08a50a12f39e2255c2b2,RELATED_VARIANT,False,-0.09290590679726922,-0.07749534,-0.03769664588898783,0.03829029385574355,0.5,False,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000294,ts_0a9ebc7825f3862ec7ac,LOCAL_PERTURBATION,False,-0.13030572870287918,0.0037031088,-0.051350549124369246,0.06262986049272781,0.5,False,True,True,False
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000294,ts_1866779e997d7a79a265,STRUCTURED_NEAR_NEIGHBOR,False,-0.018699910952804988,-0.005816575,0.028346690412585335,0.03072128227960819,0.5,True,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000294,ts_1a45eb62fb1200077934,LOCAL_PERTURBATION,False,-0.046898189373701396,-0.010163372,0.00014841199168892823,0.030721282279608193,0.5,True,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000294,ts_1fd9f0e5ca977d5c45f5,ORIGINAL_OPERATOR,False,-0.0406648857227664,-0.052084435,0.006381715642623924,0.030721282279608193,0.5,True,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000294,ts_36a8543013f5684ffe28,RELATED_VARIANT,False,-0.1605817750074206,-0.023481982,-0.0172157910359157,0.054021964974769965,0.5,False,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000294,ts_3a1282ecd3e32f4c55d0,STRUCTURED_NEAR_NEIGHBOR,False,-0.08162659542891065,-0.008850345,-0.014099139210448208,0.05120213713268032,0.5,False,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000294,ts_4694adc079a153a67f2b,ORIGINAL_OPERATOR,False,-0.13000890471950133,-0.018574812,-0.05402196497476996,0.058177500742059955,0.5,False,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000294,ts_49262d22ba32302eaa3c,MATCHED_RANDOM,False,-0.08043929949539923,-0.02685014,-0.013505491243692491,0.04645295339863461,0.5,False,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000294,ts_587ca17dd55e3a969946,ORIGINAL_OPERATOR,False,-0.06945681211041853,-0.02020003,-0.021964974769961412,0.03116651825467498,0.5,False,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000294,ts_65c072a665235f268cae,ORIGINAL_OPERATOR,False,-0.12318195310181063,-0.050843507,-0.007420599584446422,0.06381715642623924,0.5,False,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000294,ts_6634f155b03e4ccdc851,RELATED_VARIANT,False,-0.051350549124369246,-0.08756729,0.012615019293558918,0.047640249332146035,0.5,True,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000294,ts_871e8dd2a635b1eb8b21,ORIGINAL_OPERATOR,False,-0.06797269219352924,-0.008192782,-0.020926090828138913,0.030721282279608193,0.5,False,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000294,ts_884b5b9615e490727544,LOCAL_PERTURBATION,False,-0.11101216978331849,-0.014121321,-0.01439596319382606,0.03101810626298605,0.5,False,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000294,ts_8a296a6b9dd2deda3b42,ORIGINAL_OPERATOR,False,-0.1371326803205699,-0.39732692,-0.04111012169783318,0.029237162362718904,0.0,False,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000294,ts_a56f9531313d7abd1ca1,STRUCTURED_NEAR_NEIGHBOR,False,-0.014247551202137132,-0.012054388,0.03279905016325319,0.030721282279608193,1.0,True,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000294,ts_c22423b033dec6dd3efa,STRUCTURED_NEAR_NEIGHBOR,False,-0.022855446720094985,0.0056504942,0.024191154645295337,0.03072128227960819,0.5,True,True,True,False
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000294,ts_c54c53c494317f63b384,STRUCTURED_NEAR_NEIGHBOR,False,-0.10121697833184921,-0.022852095,-0.025823686553873553,0.058474324725437815,0.5,False,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000294,ts_e0602973aef1f8f5c646,ORIGINAL_OPERATOR,True,-0.07776788364499852,-0.0050500226,0.0,0.0,0.0,False,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000294,ts_e41b7160ac7a166e17f3,MATCHED_RANDOM,False,-0.03977441377263283,-0.014213481,0.01736420302760463,0.04081329771445533,0.5,True,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000294,ts_f0dd1ab6d025b5c8b9e1,LOCAL_PERTURBATION,False,-0.04749183734045711,-0.023430869,0.0213713268032057,0.009498367468091422,1.0,True,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691201__it0000294,ts_f7d0ff4467f84e4afc39,RELATED_VARIANT,False,-0.16711190264173345,-0.03937708,-0.046898189373701396,0.04007123775601069,0.0,False,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000013,ts_14dfce39306c75ed0b97,STRUCTURED_NEAR_NEIGHBOR,False,0.028604118993135013,-0.026459513,0.007151029748283752,0.0017162471395881004,1.0,True,False,False,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000013,ts_21221e5c829297be0be2,ORIGINAL_OPERATOR,False,-0.09668192219679633,-0.010635335,-0.06922196796338673,0.03203661327231121,0.0,False,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000013,ts_261eb08835a28f0dd6a4,ORIGINAL_OPERATOR,False,-0.06779176201372998,-0.025301537,-0.06221395881006865,0.005863844393592679,0.0,False,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000013,ts_36f31cbe24ba0212e635,RELATED_VARIANT,False,-0.003146453089244851,-0.021609927,0.0022883295194508005,0.011441647597254004,0.5,True,True,False,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000013,ts_47006b638a065fb506e8,LOCAL_PERTURBATION,False,-0.01887871853546911,-0.022733605,-0.023884439359267734,0.014731121281464532,0.0,False,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000013,ts_4a5edee03aa5e6e0f032,MATCHED_RANDOM,False,0.03060640732265446,-0.07732064,0.009153318077803204,0.0017162471395881004,1.0,True,False,False,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000013,ts_5415c6f36816a5c03e14,STRUCTURED_NEAR_NEIGHBOR,False,-0.02545766590389016,-0.009581689,-0.04004576659038901,0.005148741418764303,0.0,False,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000013,ts_65d87985ab5ec0310ea7,STRUCTURED_NEAR_NEIGHBOR,False,0.0,-0.022289278,-0.012299771167048053,0.0074370709382151024,0.0,False,False,False,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000013,ts_68f4ba013cb3105a7306,ORIGINAL_OPERATOR,False,-0.002288329519450801,-0.32107976,-0.02116704805491991,0.004290617848970252,0.0,False,True,False,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000013,ts_793729c66b75cae29f13,STRUCTURED_NEAR_NEIGHBOR,False,-0.03060640732265446,-0.04379322,-0.032036613272311214,0.018306636155606407,0.0,False,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000013,ts_796046fae38d9ae39305,ORIGINAL_OPERATOR,False,-0.02116704805491991,-0.04058962,-0.04262013729977117,0.001716247139588102,0.0,False,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000013,ts_887719f3048490305184,MATCHED_RANDOM,False,-0.02316933638443936,-0.02032196,-0.028461098398169335,0.014445080091533181,0.0,False,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000013,ts_897df2661210f4a98baf,LOCAL_PERTURBATION,False,-0.018020594965675058,-0.01664438,-0.028747139588100688,0.00901029748283753,0.0,False,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000013,ts_8a35b607f0a9ff1300a9,LOCAL_PERTURBATION,False,0.002288329519450801,-0.004411792,-0.018449656750572082,0.002431350114416475,0.0,False,False,False,False
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000013,ts_912923940a7c705b3815,RELATED_VARIANT,False,-0.008009153318077803,-0.016098728,-0.008724256292906178,0.012442791762013732,0.5,False,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000013,ts_9e0558a91382202c0a0c,LOCAL_PERTURBATION,False,-0.0005720823798627002,-0.027456312,-0.015017162471395881,0.008724256292906178,0.0,False,True,False,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000013,ts_bb0c9aa2e9cbf7848c7a,ORIGINAL_OPERATOR,False,0.02688787185354691,-0.041796822,0.005434782608695652,0.0017162471395881006,1.0,True,False,False,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000013,ts_c1ec601df8bf97f8ca3f,ORIGINAL_OPERATOR,True,-0.01887871853546911,0.018638935,0.0,0.0,0.0,False,True,True,False
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000013,ts_c329fd169a6e14149ff5,MATCHED_RANDOM,False,-0.007151029748283753,-0.014825993,-0.02602974828375286,0.000858123569794051,0.0,False,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000013,ts_cb269328aa5cde12391f,STRUCTURED_NEAR_NEIGHBOR,False,-0.010869565217391304,-0.021364562,-0.006435926773455378,0.024170480549199083,0.5,False,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000013,ts_d51cbb75a61d5c63ea83,RELATED_VARIANT,False,0.022025171624713957,-0.02473197,0.0005720823798627002,0.0017162471395881008,0.5,True,False,False,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000013,ts_d9f5f4c0561d4abe299c,STRUCTURED_NEAR_NEIGHBOR,False,-0.004290617848970252,0.035975814,-0.024742562929061785,0.0007151029748283765,0.0,False,True,False,False
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000013,ts_db3b41823e44938f461d,ORIGINAL_OPERATOR,False,-0.015446224256292907,-0.01580075,0.003575514874141877,0.01987986270022883,0.5,True,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000013,ts_e48aade6c3d464fc9e9d,RELATED_VARIANT,False,0.0008581235697940503,0.011788242,-0.019593821510297482,0.0007151029748283748,0.0,False,False,False,False
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000051,ts_00844a62bf933f7cedda,ORIGINAL_OPERATOR,False,-0.010685431326557205,-0.027955731,-0.010685431326557205,0.036486838676048995,0.5,False,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000051,ts_0bd04538a9c500f3866a,STRUCTURED_NEAR_NEIGHBOR,False,-0.01667969768047954,0.01866215,0.021631482929371906,0.05108157414646859,0.5,True,True,True,False
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000051,ts_0d8f8f751fdd672f193a,ORIGINAL_OPERATOR,True,-0.028928850664581705,-0.011269693,0.0,0.0,0.0,False,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000051,ts_0f0296afecf94d9ef26f,ORIGINAL_OPERATOR,False,-0.02137086265311441,-0.40220073,-0.008339848840239772,0.029710711493354185,0.5,False,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000051,ts_3a62256663dcadc3706d,STRUCTURED_NEAR_NEIGHBOR,False,-0.019546520719311962,-0.012782435,-0.0308835027365129,0.035835287985405265,0.5,False,True,True,True
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000051,ts_45e4b09513bd4265f9dd,STRUCTURED_NEAR_NEIGHBOR,False,-0.012249152984102164,-0.009999295,0.021240552514985665,0.010033880635913473,1.0,True,True,True,True
