method,instance_id,seed,budget_fraction,elapsed_wall_time,best_makespan,decoder_evaluations,incumbent_available,relative_gap_to_reference
PHASE6H_CSGNI,CB1_CAL_M_CF3_RI2_TI2_R08,671302.0,0.1,25.8,3631.0,145,True,0.015948517067711165
PHASE6H_CSGNI,CB1_CAL_M_CF3_RI2_TI2_R08,671302.0,0.25,64.5,3631.0,145,True,0.015948517067711165
PHASE6H_CSGNI,CB1_CAL_M_CF3_RI2_TI2_R08,671302.0,0.5,129.0,3631.0,145,True,0.015948517067711165
PHASE6H_CSGNI,CB1_CAL_M_CF3_RI2_TI2_R08,671302.0,0.75,193.5,3631.0,145,True,0.015948517067711165
PHASE6H_CSGNI,CB1_CAL_M_CF3_RI2_TI2_R08,671302.0,1.0,258.0,3631.0,145,True,0.015948517067711165
PHASE6H_CSGNI,CB1_CAL_M_CF3_RI2_TI2_R08,671303.0,0.05,12.9,3762.0,33,True,0.05260212646894247
PHASE6H_CSGNI,CB1_CAL_M_CF3_RI2_TI2_R08,671303.0,0.1,25.8,3762.0,33,True,0.05260212646894247
PHASE6H_CSGNI,CB1_CAL_M_CF3_RI2_TI2_R08,671303.0,0.25,64.5,3695.0,3417,True,0.033855623950755476
PHASE6H_CSGNI,CB1_CAL_M_CF3_RI2_TI2_R08,671303.0,0.5,129.0,3628.0,5953,True,0.015109121432568484
PHASE6H_CSGNI,CB1_CAL_M_CF3_RI2_TI2_R08,671303.0,0.75,193.5,3626.0,13833,True,0.014549524342473363
PHASE6H_CSGNI,CB1_CAL_M_CF3_RI2_TI2_R08,671303.0,1.0,258.0,3626.0,13833,True,0.014549524342473363
PHASE6H_CSGNI,CB1_CAL_M_CF3_RI2_TI2_R08,671304.0,0.05,12.9,3785.0,257,True,0.05903749300503636
PHASE6H_CSGNI,CB1_CAL_M_CF3_RI2_TI2_R08,671304.0,0.1,25.8,3785.0,257,True,0.05903749300503636
PHASE6H_CSGNI,CB1_CAL_M_CF3_RI2_TI2_R08,671304.0,0.25,64.5,3750.0,4489,True,0.04924454392837152
PHASE6H_CSGNI,CB1_CAL_M_CF3_RI2_TI2_R08,671304.0,0.5,129.0,3586.0,9201,True,0.003357582540570725
PHASE6H_CSGNI,CB1_CAL_M_CF3_RI2_TI2_R08,671304.0,0.75,193.5,3586.0,9201,True,0.003357582540570725
PHASE6H_CSGNI,CB1_CAL_M_CF3_RI2_TI2_R08,671304.0,1.0,258.0,3586.0,9201,True,0.003357582540570725
PHASE6H_CSGNI,CB1_CAL_M_CF3_RI2_TI2_R08,671305.0,0.05,12.9,3791.0,33,True,0.06071628427532172
PHASE6H_CSGNI,CB1_CAL_M_CF3_RI2_TI2_R08,671305.0,0.1,25.8,3791.0,33,True,0.06071628427532172
PHASE6H_CSGNI,CB1_CAL_M_CF3_RI2_TI2_R08,671305.0,0.25,64.5,3791.0,33,True,0.06071628427532172
PHASE6H_CSGNI,CB1_CAL_M_CF3_RI2_TI2_R08,671305.0,0.5,129.0,3791.0,33,True,0.06071628427532172
PHASE6H_CSGNI,CB1_CAL_M_CF3_RI2_TI2_R08,671305.0,0.75,193.5,3772.0,13169,True,0.05540011191941807
PHASE6H_CSGNI,CB1_CAL_M_CF3_RI2_TI2_R08,671305.0,1.0,258.0,3702.0,17593,True,0.0358142137660884
PHASE6H_CSGNI,CB1_CAL_S_CF1_RI2_TI2_R08,671301.0,0.05,5.9,1681.0,681,True,0.13734776725304476
PHASE6H_CSGNI,CB1_CAL_S_CF1_RI2_TI2_R08,671301.0,0.1,11.8,1669.0,1785,True,0.12922868741542626
PHASE6H_CSGNI,CB1_CAL_S_CF1_RI2_TI2_R08,671301.0,0.25,29.5,1669.0,1785,True,0.12922868741542626
PHASE6H_CSGNI,CB1_CAL_S_CF1_RI2_TI2_R08,671301.0,0.5,59.0,1540.0,8777,True,0.04194857916102834
PHASE6H_CSGNI,CB1_CAL_S_CF1_RI2_TI2_R08,671301.0,0.75,88.5,1540.0,8777,True,0.04194857916102834
PHASE6H_CSGNI,CB1_CAL_S_CF1_RI2_TI2_R08,671301.0,1.0,118.0,1527.0,15761,True,0.033152909336941816
PHASE6H_CSGNI,CB1_CAL_S_CF1_RI2_TI2_R08,671302.0,0.05,5.9,1645.0,945,True,0.11299052774018947
PHASE6H_CSGNI,CB1_CAL_S_CF1_RI2_TI2_R08,671302.0,0.1,11.8,1645.0,945,True,0.11299052774018947
PHASE6H_CSGNI,CB1_CAL_S_CF1_RI2_TI2_R08,671302.0,0.25,29.5,1569.0,2417,True,0.061569688768606134
PHASE6H_CSGNI,CB1_CAL_S_CF1_RI2_TI2_R08,671302.0,0.5,59.0,1569.0,2417,True,0.061569688768606134
PHASE6H_CSGNI,CB1_CAL_S_CF1_RI2_TI2_R08,671302.0,0.75,88.5,1547.0,10225,True,0.04668470906630584
PHASE6H_CSGNI,CB1_CAL_S_CF1_RI2_TI2_R08,671302.0,1.0,118.0,1547.0,10225,True,0.04668470906630584
PHASE6H_CSGNI,CB1_CAL_S_CF1_RI2_TI2_R08,671303.0,0.05,5.9,1673.0,33,True,0.13193504736129902
PHASE6H_CSGNI,CB1_CAL_S_CF1_RI2_TI2_R08,671303.0,0.1,11.8,1667.0,1537,True,0.12787550744248977
PHASE6H_CSGNI,CB1_CAL_S_CF1_RI2_TI2_R08,671303.0,0.25,29.5,1564.0,4057,True,0.05818673883626513
PHASE6H_CSGNI,CB1_CAL_S_CF1_RI2_TI2_R08,671303.0,0.5,59.0,1529.0,5889,True,0.03450608930987831
PHASE6H_CSGNI,CB1_CAL_S_CF1_RI2_TI2_R08,671303.0,0.75,88.5,1528.0,14113,True,0.03382949932341006
PHASE6H_CSGNI,CB1_CAL_S_CF1_RI2_TI2_R08,671303.0,1.0,118.0,1515.0,15145,True,0.025033829499323312
PHASE6H_CSGNI,CB1_CAL_S_CF1_RI2_TI2_R08,671304.0,0.05,5.9,1727.0,9,True,0.16847090663058184
PHASE6H_CSGNI,CB1_CAL_S_CF1_RI2_TI2_R08,671304.0,0.1,11.8,1619.0,1713,True,0.0953991880920162
PHASE6H_CSGNI,CB1_CAL_S_CF1_RI2_TI2_R08,671304.0,0.25,29.5,1569.0,2441,True,0.061569688768606134
PHASE6H_CSGNI,CB1_CAL_S_CF1_RI2_TI2_R08,671304.0,0.5,59.0,1569.0,2441,True,0.061569688768606134
PHASE6H_CSGNI,CB1_CAL_S_CF1_RI2_TI2_R08,671304.0,0.75,88.5,1534.0,12409,True,0.03788903924221931
PHASE6H_CSGNI,CB1_CAL_S_CF1_RI2_TI2_R08,671304.0,1.0,118.0,1533.0,17641,True,0.03721244925575107
PHASE6H_CSGNI,CB1_CAL_S_CF1_RI2_TI2_R08,671305.0,0.05,5.9,1723.0,753,True,0.16576454668470908
PHASE6H_CSGNI,CB1_CAL_S_CF1_RI2_TI2_R08,671305.0,0.1,11.8,1723.0,753,True,0.16576454668470908
PHASE6H_CSGNI,CB1_CAL_S_CF1_RI2_TI2_R08,671305.0,0.25,29.5,1662.0,4513,True,0.12449255751014876
PHASE6H_CSGNI,CB1_CAL_S_CF1_RI2_TI2_R08,671305.0,0.5,59.0,1602.0,9721,True,0.08389715832205691
PHASE6H_CSGNI,CB1_CAL_S_CF1_RI2_TI2_R08,671305.0,0.75,88.5,1560.0,13601,True,0.05548037889039237
PHASE6H_CSGNI,CB1_CAL_S_CF1_RI2_TI2_R08,671305.0,1.0,118.0,1560.0,13601,True,0.05548037889039237
PHASE6H_CSGNI,CB1_CAL_S_CF2_RI2_TI2_R08,671301.0,0.05,5.5,1515.0,937,True,0.2752525252525253
PHASE6H_CSGNI,CB1_CAL_S_CF2_RI2_TI2_R08,671301.0,0.1,11.0,1455.0,1097,True,0.2247474747474747
PHASE6H_CSGNI,CB1_CAL_S_CF2_RI2_TI2_R08,671301.0,0.25,27.5,1433.0,4657,True,0.20622895622895632
PHASE6H_CSGNI,CB1_CAL_S_CF2_RI2_TI2_R08,671301.0,0.5,55.0,1433.0,4657,True,0.20622895622895632
PHASE6H_CSGNI,CB1_CAL_S_CF2_RI2_TI2_R08,671301.0,0.75,82.5,1388.0,11017,True,0.16835016835016825
PHASE6H_CSGNI,CB1_CAL_S_CF2_RI2_TI2_R08,671301.0,1.0,110.0,1388.0,11017,True,0.16835016835016825
PHASE6H_CSGNI,CB1_CAL_S_CF2_RI2_TI2_R08,671302.0,0.05,5.5,1521.0,1,True,0.2803030303030303
PHASE6H_CSGNI,CB1_CAL_S_CF2_RI2_TI2_R08,671302.0,0.1,11.0,1464.0,1801,True,0.23232323232323226
PHASE6H_CSGNI,CB1_CAL_S_CF2_RI2_TI2_R08,671302.0,0.25,27.5,1397.0,3945,True,0.17592592592592582
PHASE6H_CSGNI,CB1_CAL_S_CF2_RI2_TI2_R08,671302.0,0.5,55.0,1397.0,3945,True,0.17592592592592582
PHASE6H_CSGNI,CB1_CAL_S_CF2_RI2_TI2_R08,671302.0,0.75,82.5,1353.0,12801,True,0.13888888888888884
PHASE6H_CSGNI,CB1_CAL_S_CF2_RI2_TI2_R08,671302.0,1.0,110.0,1347.0,14513,True,0.13383838383838387
PHASE6H_CSGNI,CB1_CAL_S_CF2_RI2_TI2_R08,671303.0,0.05,5.5,1521.0,1,True,0.2803030303030303
PHASE6H_CSGNI,CB1_CAL_S_CF2_RI2_TI2_R08,671303.0,0.1,11.0,1521.0,1,True,0.2803030303030303
PHASE6H_CSGNI,CB1_CAL_S_CF2_RI2_TI2_R08,671303.0,0.25,27.5,1397.0,4233,True,0.17592592592592582
PHASE6H_CSGNI,CB1_CAL_S_CF2_RI2_TI2_R08,671303.0,0.5,55.0,1353.0,8313,True,0.13888888888888884
PHASE6H_CSGNI,CB1_CAL_S_CF2_RI2_TI2_R08,671303.0,0.75,82.5,1350.0,12553,True,0.13636363636363646
PHASE6H_CSGNI,CB1_CAL_S_CF2_RI2_TI2_R08,671303.0,1.0,110.0,1349.0,16113,True,0.1355218855218856
PHASE6H_CSGNI,CB1_CAL_S_CF2_RI2_TI2_R08,671304.0,0.05,5.5,1493.0,505,True,0.2567340067340067
PHASE6H_CSGNI,CB1_CAL_S_CF2_RI2_TI2_R08,671304.0,0.1,11.0,1421.0,1825,True,0.19612794612794615
PHASE6H_CSGNI,CB1_CAL_S_CF2_RI2_TI2_R08,671304.0,0.25,27.5,1311.0,4697,True,0.10353535353535359
PHASE6H_CSGNI,CB1_CAL_S_CF2_RI2_TI2_R08,671304.0,0.5,55.0,1297.0,9553,True,0.0917508417508417
PHASE6H_CSGNI,CB1_CAL_S_CF2_RI2_TI2_R08,671304.0,0.75,82.5,1297.0,9553,True,0.0917508417508417
PHASE6H_CSGNI,CB1_CAL_S_CF2_RI2_TI2_R08,671304.0,1.0,110.0,1297.0,9553,True,0.0917508417508417
PHASE6H_CSGNI,CB1_CAL_S_CF2_RI2_TI2_R08,671305.0,0.05,5.5,1487.0,17,True,0.25168350168350173
PHASE6H_CSGNI,CB1_CAL_S_CF2_RI2_TI2_R08,671305.0,0.1,11.0,1487.0,17,True,0.25168350168350173
PHASE6H_CSGNI,CB1_CAL_S_CF2_RI2_TI2_R08,671305.0,0.25,27.5,1403.0,3817,True,0.180976430976431
PHASE6H_CSGNI,CB1_CAL_S_CF2_RI2_TI2_R08,671305.0,0.5,55.0,1397.0,6337,True,0.17592592592592582
PHASE6H_CSGNI,CB1_CAL_S_CF2_RI2_TI2_R08,671305.0,0.75,82.5,1387.0,11873,True,0.1675084175084176
PHASE6H_CSGNI,CB1_CAL_S_CF2_RI2_TI2_R08,671305.0,1.0,110.0,1387.0,11873,True,0.1675084175084176
PHASE6H_CSGNI,CB1_CAL_S_CF3_RI2_TI2_R08,671301.0,0.05,6.300000000000001,1785.0,1,True,0.10185185185185186
PHASE6H_CSGNI,CB1_CAL_S_CF3_RI2_TI2_R08,671301.0,0.1,12.600000000000001,1785.0,1,True,0.10185185185185186
PHASE6H_CSGNI,CB1_CAL_S_CF3_RI2_TI2_R08,671301.0,0.25,31.5,1785.0,1,True,0.10185185185185186
PHASE6H_CSGNI,CB1_CAL_S_CF3_RI2_TI2_R08,671301.0,0.5,63.0,1785.0,1,True,0.10185185185185186
PHASE6H_CSGNI,CB1_CAL_S_CF3_RI2_TI2_R08,671301.0,0.75,94.5,1785.0,1,True,0.10185185185185186
PHASE6H_CSGNI,CB1_CAL_S_CF3_RI2_TI2_R08,671301.0,1.0,126.0,1780.0,17433,True,0.09876543209876543
PHASE6H_CSGNI,CB1_CAL_S_CF3_RI2_TI2_R08,671302.0,0.05,6.300000000000001,1785.0,1,True,0.10185185185185186
PHASE6H_CSGNI,CB1_CAL_S_CF3_RI2_TI2_R08,671302.0,0.1,12.600000000000001,1785.0,1,True,0.10185185185185186
PHASE6H_CSGNI,CB1_CAL_S_CF3_RI2_TI2_R08,671302.0,0.25,31.5,1785.0,1,True,0.10185185185185186
PHASE6H_CSGNI,CB1_CAL_S_CF3_RI2_TI2_R08,671302.0,0.5,63.0,1777.0,8809,True,0.09691358024691366
PHASE6H_CSGNI,CB1_CAL_S_CF3_RI2_TI2_R08,671302.0,0.75,94.5,1777.0,8809,True,0.09691358024691366
PHASE6H_CSGNI,CB1_CAL_S_CF3_RI2_TI2_R08,671302.0,1.0,126.0,1777.0,8809,True,0.09691358024691366
PHASE6H_CSGNI,CB1_CAL_S_CF3_RI2_TI2_R08,671303.0,0.05,6.300000000000001,1785.0,1,True,0.10185185185185186
PHASE6H_CSGNI,CB1_CAL_S_CF3_RI2_TI2_R08,671303.0,0.1,12.600000000000001,1785.0,1,True,0.10185185185185186
PHASE6H_CSGNI,CB1_CAL_S_CF3_RI2_TI2_R08,671303.0,0.25,31.5,1785.0,1,True,0.10185185185185186
PHASE6H_CSGNI,CB1_CAL_S_CF3_RI2_TI2_R08,671303.0,0.5,63.0,1785.0,1,True,0.10185185185185186
PHASE6H_CSGNI,CB1_CAL_S_CF3_RI2_TI2_R08,671303.0,0.75,94.5,1785.0,1,True,0.10185185185185186
PHASE6H_CSGNI,CB1_CAL_S_CF3_RI2_TI2_R08,671303.0,1.0,126.0,1785.0,1,True,0.10185185185185186
PHASE6H_CSGNI,CB1_CAL_S_CF3_RI2_TI2_R08,671304.0,0.05,6.300000000000001,1785.0,1,True,0.10185185185185186
PHASE6H_CSGNI,CB1_CAL_S_CF3_RI2_TI2_R08,671304.0,0.1,12.600000000000001,1785.0,1,True,0.10185185185185186
PHASE6H_CSGNI,CB1_CAL_S_CF3_RI2_TI2_R08,671304.0,0.25,31.5,1785.0,1,True,0.10185185185185186
PHASE6H_CSGNI,CB1_CAL_S_CF3_RI2_TI2_R08,671304.0,0.5,63.0,1785.0,1,True,0.10185185185185186
PHASE6H_CSGNI,CB1_CAL_S_CF3_RI2_TI2_R08,671304.0,0.75,94.5,1785.0,1,True,0.10185185185185186
PHASE6H_CSGNI,CB1_CAL_S_CF3_RI2_TI2_R08,671304.0,1.0,126.0,1778.0,15945,True,0.09753086419753076
PHASE6H_CSGNI,CB1_CAL_S_CF3_RI2_TI2_R08,671305.0,0.05,6.300000000000001,1785.0,1,True,0.10185185185185186
PHASE6H_CSGNI,CB1_CAL_S_CF3_RI2_TI2_R08,671305.0,0.1,12.600000000000001,1785.0,1,True,0.10185185185185186
PHASE6H_CSGNI,CB1_CAL_S_CF3_RI2_TI2_R08,671305.0,0.25,31.5,1785.0,1,True,0.10185185185185186
PHASE6H_CSGNI,CB1_CAL_S_CF3_RI2_TI2_R08,671305.0,0.5,63.0,1785.0,1,True,0.10185185185185186
PHASE6H_CSGNI,CB1_CAL_S_CF3_RI2_TI2_R08,671305.0,0.75,94.5,1785.0,1,True,0.10185185185185186
PHASE6H_CSGNI,CB1_CAL_S_CF3_RI2_TI2_R08,671305.0,1.0,126.0,1785.0,1,True,0.10185185185185186
