instance_id,seed,scale,iterations,decoder_evaluations,critic_calls,refresh_count,guided_iterations,guided_iterations_per_critic_call,runtime_preparation_seconds,refresh_seconds,refresh_budget_share,decoder_evaluations_per_second,new_best_events,new_best_events_per_1000_evaluations,h1_to_final_improvement,improvement_per_second,improvement_per_1000_evaluations,best_found_seconds,budget_overshoot_seconds,refresh_p50_ms,refresh_p90_ms,refresh_p99_ms,refresh_max_ms
CB1_CAUR_M_CF1_RI2_TI2_R12,746103,M,4312,34495,216,216,4312,19.962962962962962,0.0005690360558219254,3.858364143059589,0.016922649750261354,151.28942508865063,14,0.40585592114799246,362.0,1.5876727607505878,10.494274532540947,199.7138877179823,0.006683083018288016,17.025025008479133,18.060262489598244,19.44087795272935,71.45364600000903
CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746101,M,4180,33441,210,210,4180,19.904761904761905,0.00043787399772554636,3.956726149597671,0.016909086109391756,142.90876416793975,24,0.7176818875033641,566.0,2.418778162108008,16.92533118028767,222.13465580600314,0.002443409990519285,17.36734851147048,18.508391856448725,70.89927035558503,74.465339013841
CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746102,M,4228,33824,212,212,4228,19.943396226415093,0.000571053009480238,3.7683434690115973,0.01610403191885298,144.54381818326024,18,0.532166508987701,495.0,2.1153379257543112,14.634578997161778,45.82275990000926,0.005164836009498686,17.334240983473137,18.43702258192934,19.229314097901806,20.205776032526046
CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746103,M,4335,34680,217,217,4335,19.976958525345623,0.0010818050359375775,3.8684021173394285,0.016531632980083026,148.20137278109289,30,0.8650519031141869,574.0,2.452929295742426,16.551326412918108,180.7449239359703,0.005929561972152442,17.17622799333185,18.366254633292556,19.197312826290727,69.44552401546389
CB1_CAUR_M_CF2_RI2_TI2_R12,746101,M,4153,33220,208,208,4153,19.966346153846153,0.0006210699793882668,4.031056299863849,0.01652072254042561,136.14558959717422,9,0.27092113184828415,272.0,1.1147381207234013,8.187838651414811,192.4815549069899,0.003497272962704301,17.896779521834105,19.095735804876313,70.994369321852,74.43617901299149
CB1_CAUR_M_CF2_RI2_TI2_R12,746102,M,4147,33176,208,208,4147,19.9375,0.000653489027172327,3.8646760240662843,0.015838836164206085,135.96612352123032,7,0.21099590065107307,211.0,0.864747168524825,6.360019291053773,62.42255507002119,0.001955346029717475,17.83142302883789,19.19649391202256,19.715462625026703,70.1604220084846
CB1_CAUR_M_CF2_RI2_TI2_R12,746103,M,4157,33253,208,208,4157,19.985576923076923,0.0010561219532974064,3.9626533265109174,0.01624038248570048,136.28157210259903,11,0.33079722130334105,292.0,1.1967106442714617,8.781162601870507,170.65192704601213,0.002174959983676672,17.79180599260144,19.043830025475472,66.46677915181533,75.7146900286898
CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746101,M,3992,31936,200,200,3992,19.96,0.0005158520070835948,3.8438818292343058,0.01513339302848152,125.72836380958803,16,0.501002004008016,297.0,1.1692548863805,9.299849699398798,177.10625910694944,0.007918597955722362,18.6019389948342,19.70357549143955,20.293772144359533,74.56278696190566
CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746102,M,4018,32144,201,201,4018,19.99004975124378,0.0007161790272220969,3.7925049376208335,0.014931121801656825,126.54802175578057,15,0.4666500746640119,312.0,1.2283157910590947,9.706321553011449,206.38039399601985,0.006341260974295437,18.368374032434076,19.739907002076507,20.58206603396684,20.72573103941977
CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746103,M,4060,32475,203,203,4060,20.0,0.0011473909835331142,3.8759962950716726,0.015259827933353043,127.85280268343367,13,0.40030792917628943,279.0,1.098412069243356,8.591224018475751,248.7446822960046,0.0030356660136021674,18.46640696749091,19.561788183636963,20.413069149944928,71.78380998084322
