state_key,instance_id,dataset_origin,scale,search_stage,left,right,informative,spearman,same_top1,top5_overlap,top10_overlap
R12|CB1_CAUR_L_CF3_RI2_TI2_R12_C02|746102|0.85,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,L,80-100%,U1_SHORT_HORIZON,U2_COST_NORMALIZED,False,,True,5,10
R12|CB1_CAUR_L_CF3_RI2_TI2_R12_C02|746102|0.85,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,L,80-100%,U1_SHORT_HORIZON,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,0
R12|CB1_CAUR_L_CF3_RI2_TI2_R12_C02|746102|0.85,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,L,80-100%,U2_COST_NORMALIZED,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,0
R12|CB1_CAUR_L_CF3_RI2_TI2_R12_C02|746102|0.85,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,L,80-100%,U1_SHORT_HORIZON,U2_COST_NORMALIZED_TOP1,False,,True,,
CLEAN|CB1_TRAIN_M_CF2_RI1_TI1_R03:seed817000036:iteration2140,CB1_TRAIN_M_CF2_RI1_TI1_R03,CLEAN_NON_R12_DEVELOPMENT,M,40-60%,U0_IMMEDIATE,U1_SHORT_HORIZON,True,1.0,True,5,10
CLEAN|CB1_TRAIN_M_CF2_RI1_TI1_R03:seed817000036:iteration2140,CB1_TRAIN_M_CF2_RI1_TI1_R03,CLEAN_NON_R12_DEVELOPMENT,M,40-60%,U0_IMMEDIATE,U2_COST_NORMALIZED,True,1.0,True,5,10
CLEAN|CB1_TRAIN_M_CF2_RI1_TI1_R03:seed817000036:iteration2140,CB1_TRAIN_M_CF2_RI1_TI1_R03,CLEAN_NON_R12_DEVELOPMENT,M,40-60%,U0_IMMEDIATE,U3_STOCHASTIC_ROBUSTNESS,True,0.07846418644638396,False,0,0
CLEAN|CB1_TRAIN_M_CF2_RI1_TI1_R03:seed817000036:iteration2140,CB1_TRAIN_M_CF2_RI1_TI1_R03,CLEAN_NON_R12_DEVELOPMENT,M,40-60%,U1_SHORT_HORIZON,U2_COST_NORMALIZED,True,1.0,True,5,10
CLEAN|CB1_TRAIN_M_CF2_RI1_TI1_R03:seed817000036:iteration2140,CB1_TRAIN_M_CF2_RI1_TI1_R03,CLEAN_NON_R12_DEVELOPMENT,M,40-60%,U1_SHORT_HORIZON,U3_STOCHASTIC_ROBUSTNESS,True,0.07846418644638396,False,0,0
CLEAN|CB1_TRAIN_M_CF2_RI1_TI1_R03:seed817000036:iteration2140,CB1_TRAIN_M_CF2_RI1_TI1_R03,CLEAN_NON_R12_DEVELOPMENT,M,40-60%,U2_COST_NORMALIZED,U3_STOCHASTIC_ROBUSTNESS,True,0.07846418644638396,False,0,0
CLEAN|CB1_TRAIN_M_CF2_RI1_TI1_R03:seed817000036:iteration2140,CB1_TRAIN_M_CF2_RI1_TI1_R03,CLEAN_NON_R12_DEVELOPMENT,M,40-60%,U1_SHORT_HORIZON,U2_COST_NORMALIZED_TOP1,True,,True,,
CLEAN|CB1_TRAIN_S_CF2_RI1_TI2_R04:seed817000102:iteration2840,CB1_TRAIN_S_CF2_RI1_TI2_R04,CLEAN_NON_R12_DEVELOPMENT,S,40-60%,U0_IMMEDIATE,U1_SHORT_HORIZON,False,,True,5,10
CLEAN|CB1_TRAIN_S_CF2_RI1_TI2_R04:seed817000102:iteration2840,CB1_TRAIN_S_CF2_RI1_TI2_R04,CLEAN_NON_R12_DEVELOPMENT,S,40-60%,U0_IMMEDIATE,U2_COST_NORMALIZED,False,,True,5,10
CLEAN|CB1_TRAIN_S_CF2_RI1_TI2_R04:seed817000102:iteration2840,CB1_TRAIN_S_CF2_RI1_TI2_R04,CLEAN_NON_R12_DEVELOPMENT,S,40-60%,U0_IMMEDIATE,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,0
CLEAN|CB1_TRAIN_S_CF2_RI1_TI2_R04:seed817000102:iteration2840,CB1_TRAIN_S_CF2_RI1_TI2_R04,CLEAN_NON_R12_DEVELOPMENT,S,40-60%,U1_SHORT_HORIZON,U2_COST_NORMALIZED,False,,True,5,10
CLEAN|CB1_TRAIN_S_CF2_RI1_TI2_R04:seed817000102:iteration2840,CB1_TRAIN_S_CF2_RI1_TI2_R04,CLEAN_NON_R12_DEVELOPMENT,S,40-60%,U1_SHORT_HORIZON,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,0
CLEAN|CB1_TRAIN_S_CF2_RI1_TI2_R04:seed817000102:iteration2840,CB1_TRAIN_S_CF2_RI1_TI2_R04,CLEAN_NON_R12_DEVELOPMENT,S,40-60%,U2_COST_NORMALIZED,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,0
CLEAN|CB1_TRAIN_S_CF2_RI1_TI2_R04:seed817000102:iteration2840,CB1_TRAIN_S_CF2_RI1_TI2_R04,CLEAN_NON_R12_DEVELOPMENT,S,40-60%,U1_SHORT_HORIZON,U2_COST_NORMALIZED_TOP1,False,,True,,
R12|CB1_CAUR_S_CF1_RI2_TI2_R12|746102|0.50,CB1_CAUR_S_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,S,40-60%,U0_IMMEDIATE,U1_SHORT_HORIZON,False,,True,5,10
R12|CB1_CAUR_S_CF1_RI2_TI2_R12|746102|0.50,CB1_CAUR_S_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,S,40-60%,U0_IMMEDIATE,U2_COST_NORMALIZED,False,,True,5,10
R12|CB1_CAUR_S_CF1_RI2_TI2_R12|746102|0.50,CB1_CAUR_S_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,S,40-60%,U0_IMMEDIATE,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,1
R12|CB1_CAUR_S_CF1_RI2_TI2_R12|746102|0.50,CB1_CAUR_S_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,S,40-60%,U1_SHORT_HORIZON,U2_COST_NORMALIZED,False,,True,5,10
R12|CB1_CAUR_S_CF1_RI2_TI2_R12|746102|0.50,CB1_CAUR_S_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,S,40-60%,U1_SHORT_HORIZON,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,1
R12|CB1_CAUR_S_CF1_RI2_TI2_R12|746102|0.50,CB1_CAUR_S_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,S,40-60%,U2_COST_NORMALIZED,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,1
R12|CB1_CAUR_S_CF1_RI2_TI2_R12|746102|0.50,CB1_CAUR_S_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,S,40-60%,U1_SHORT_HORIZON,U2_COST_NORMALIZED_TOP1,False,,True,,
CLEAN|CB1_TRAIN_M_CF1_RI1_TI1_R02:seed817000027:iteration2040,CB1_TRAIN_M_CF1_RI1_TI1_R02,CLEAN_NON_R12_DEVELOPMENT,M,40-60%,U0_IMMEDIATE,U1_SHORT_HORIZON,False,,True,5,10
CLEAN|CB1_TRAIN_M_CF1_RI1_TI1_R02:seed817000027:iteration2040,CB1_TRAIN_M_CF1_RI1_TI1_R02,CLEAN_NON_R12_DEVELOPMENT,M,40-60%,U0_IMMEDIATE,U2_COST_NORMALIZED,False,,True,5,10
CLEAN|CB1_TRAIN_M_CF1_RI1_TI1_R02:seed817000027:iteration2040,CB1_TRAIN_M_CF1_RI1_TI1_R02,CLEAN_NON_R12_DEVELOPMENT,M,40-60%,U0_IMMEDIATE,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,1
CLEAN|CB1_TRAIN_M_CF1_RI1_TI1_R02:seed817000027:iteration2040,CB1_TRAIN_M_CF1_RI1_TI1_R02,CLEAN_NON_R12_DEVELOPMENT,M,40-60%,U1_SHORT_HORIZON,U2_COST_NORMALIZED,False,,True,5,10
CLEAN|CB1_TRAIN_M_CF1_RI1_TI1_R02:seed817000027:iteration2040,CB1_TRAIN_M_CF1_RI1_TI1_R02,CLEAN_NON_R12_DEVELOPMENT,M,40-60%,U1_SHORT_HORIZON,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,1
CLEAN|CB1_TRAIN_M_CF1_RI1_TI1_R02:seed817000027:iteration2040,CB1_TRAIN_M_CF1_RI1_TI1_R02,CLEAN_NON_R12_DEVELOPMENT,M,40-60%,U2_COST_NORMALIZED,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,1
CLEAN|CB1_TRAIN_M_CF1_RI1_TI1_R02:seed817000027:iteration2040,CB1_TRAIN_M_CF1_RI1_TI1_R02,CLEAN_NON_R12_DEVELOPMENT,M,40-60%,U1_SHORT_HORIZON,U2_COST_NORMALIZED_TOP1,False,,True,,
R12|CB1_CAUR_S_CF3_RI2_TI2_R12_C02|746102|0.15,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,S,0-20%,U0_IMMEDIATE,U1_SHORT_HORIZON,True,0.9999999999999998,True,5,10
R12|CB1_CAUR_S_CF3_RI2_TI2_R12_C02|746102|0.15,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,S,0-20%,U0_IMMEDIATE,U2_COST_NORMALIZED,True,0.9999999999999998,True,5,10
R12|CB1_CAUR_S_CF3_RI2_TI2_R12_C02|746102|0.15,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,S,0-20%,U0_IMMEDIATE,U3_STOCHASTIC_ROBUSTNESS,True,0.13876667250500696,False,1,1
R12|CB1_CAUR_S_CF3_RI2_TI2_R12_C02|746102|0.15,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,S,0-20%,U1_SHORT_HORIZON,U2_COST_NORMALIZED,True,0.9999999999999998,True,5,10
R12|CB1_CAUR_S_CF3_RI2_TI2_R12_C02|746102|0.15,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,S,0-20%,U1_SHORT_HORIZON,U3_STOCHASTIC_ROBUSTNESS,True,0.13876667250500696,False,1,1
R12|CB1_CAUR_S_CF3_RI2_TI2_R12_C02|746102|0.15,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,S,0-20%,U2_COST_NORMALIZED,U3_STOCHASTIC_ROBUSTNESS,True,0.13876667250500696,False,1,1
R12|CB1_CAUR_S_CF3_RI2_TI2_R12_C02|746102|0.15,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,S,0-20%,U1_SHORT_HORIZON,U2_COST_NORMALIZED_TOP1,True,,True,,
CLEAN|CB1_TRAIN_L_CF2_RI1_TI1_R04:seed817000084:iteration1680,CB1_TRAIN_L_CF2_RI1_TI1_R04,CLEAN_NON_R12_DEVELOPMENT,L,40-60%,U0_IMMEDIATE,U1_SHORT_HORIZON,False,,True,5,10
CLEAN|CB1_TRAIN_L_CF2_RI1_TI1_R04:seed817000084:iteration1680,CB1_TRAIN_L_CF2_RI1_TI1_R04,CLEAN_NON_R12_DEVELOPMENT,L,40-60%,U0_IMMEDIATE,U2_COST_NORMALIZED,False,,True,5,10
CLEAN|CB1_TRAIN_L_CF2_RI1_TI1_R04:seed817000084:iteration1680,CB1_TRAIN_L_CF2_RI1_TI1_R04,CLEAN_NON_R12_DEVELOPMENT,L,40-60%,U0_IMMEDIATE,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,0
CLEAN|CB1_TRAIN_L_CF2_RI1_TI1_R04:seed817000084:iteration1680,CB1_TRAIN_L_CF2_RI1_TI1_R04,CLEAN_NON_R12_DEVELOPMENT,L,40-60%,U1_SHORT_HORIZON,U2_COST_NORMALIZED,False,,True,5,10
CLEAN|CB1_TRAIN_L_CF2_RI1_TI1_R04:seed817000084:iteration1680,CB1_TRAIN_L_CF2_RI1_TI1_R04,CLEAN_NON_R12_DEVELOPMENT,L,40-60%,U1_SHORT_HORIZON,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,0
CLEAN|CB1_TRAIN_L_CF2_RI1_TI1_R04:seed817000084:iteration1680,CB1_TRAIN_L_CF2_RI1_TI1_R04,CLEAN_NON_R12_DEVELOPMENT,L,40-60%,U2_COST_NORMALIZED,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,0
CLEAN|CB1_TRAIN_L_CF2_RI1_TI1_R04:seed817000084:iteration1680,CB1_TRAIN_L_CF2_RI1_TI1_R04,CLEAN_NON_R12_DEVELOPMENT,L,40-60%,U1_SHORT_HORIZON,U2_COST_NORMALIZED_TOP1,False,,True,,
R12|CB1_CAUR_S_CF1_RI2_TI2_R12|746102|0.15,CB1_CAUR_S_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,S,0-20%,U0_IMMEDIATE,U1_SHORT_HORIZON,False,,True,5,10
R12|CB1_CAUR_S_CF1_RI2_TI2_R12|746102|0.15,CB1_CAUR_S_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,S,0-20%,U0_IMMEDIATE,U2_COST_NORMALIZED,False,,True,5,10
R12|CB1_CAUR_S_CF1_RI2_TI2_R12|746102|0.15,CB1_CAUR_S_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,S,0-20%,U0_IMMEDIATE,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,0
R12|CB1_CAUR_S_CF1_RI2_TI2_R12|746102|0.15,CB1_CAUR_S_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,S,0-20%,U1_SHORT_HORIZON,U2_COST_NORMALIZED,False,,True,5,10
R12|CB1_CAUR_S_CF1_RI2_TI2_R12|746102|0.15,CB1_CAUR_S_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,S,0-20%,U1_SHORT_HORIZON,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,0
R12|CB1_CAUR_S_CF1_RI2_TI2_R12|746102|0.15,CB1_CAUR_S_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,S,0-20%,U2_COST_NORMALIZED,U3_STOCHASTIC_ROBUSTNESS,False,,False,0,0
R12|CB1_CAUR_S_CF1_RI2_TI2_R12|746102|0.15,CB1_CAUR_S_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,S,0-20%,U1_SHORT_HORIZON,U2_COST_NORMALIZED_TOP1,False,,True,,
