state_key,instance_id,dataset_origin,dataset_role,scale,CF_level,search_stage,offset,iteration,actions,fresh_bank_actions,informative_U0,positive_best_U0,stale_U0_spearman,stale_top1_normalized_rank,stale_top1_regret,semantic_bank_jaccard,top1_same_semantics,top5_overlap_fraction,top10_overlap_fraction,common_rank_spearman,common_prior_mean_absolute_drift,common_advantage_mean_absolute_drift,common_percentile_rank_mean_absolute_drift,operation_feature_relative_l2,operation_feature_mean_absolute,graph_edge_jaccard,critical_signature_changed,dominant_bottleneck_changed,stale_top1_U0,fresh_top1_U0,archived_selected_U0,stale_top1_regret_union,fresh_top1_regret_union,archived_selected_regret_union
R12|CB1_CAUR_L_CF1_RI2_TI2_R12|746102|0.85,CB1_CAUR_L_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,L,CF1,80-100%,0,2880,355,355,False,False,,0.0,0.0,1.0,True,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
R12|CB1_CAUR_L_CF1_RI2_TI2_R12|746102|0.85,CB1_CAUR_L_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,L,CF1,80-100%,5,2885,355,355,False,False,,0.0,0.0,0.136,False,0.0,0.1,0.9996677740863786,6.633006041481306e-05,1.548502375097836e-05,0.01492190096377534,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
R12|CB1_CAUR_L_CF1_RI2_TI2_R12|746102|0.85,CB1_CAUR_L_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,L,CF1,80-100%,10,2890,355,360,False,False,,0.0,0.0,0.12598425196850394,False,0.0,0.1,0.9998124706985466,0.0001368499862492206,4.159221425652504e-05,0.024032643249453128,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
R12|CB1_CAUR_L_CF1_RI2_TI2_R12|746102|0.85,CB1_CAUR_L_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,L,CF1,80-100%,15,2895,355,350,False,False,,0.0,0.0,0.128,False,0.0,0.1,0.9986404125644631,0.00017763377930565135,3.716843202710152e-05,0.022439010570961426,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
R12|CB1_CAUR_L_CF1_RI2_TI2_R12|746102|0.85,CB1_CAUR_L_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,L,CF1,80-100%,19,2899,355,355,False,False,,0.0,0.0,0.12698412698412698,False,0.0,0.1,0.9989920300046883,0.00010331115655552342,3.442736342549324e-05,0.027648305084745767,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
R12|CB1_CAUR_M_CF3_RI2_TI2_R12_C02|746102|0.50,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,M,CF3,40-60%,0,2140,360,360,False,False,,0.0,0.0,1.0,True,1.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
R12|CB1_CAUR_M_CF3_RI2_TI2_R12_C02|746102|0.50,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,M,CF3,40-60%,5,2145,360,350,False,False,,0.0,0.0,0.16393442622950818,True,0.2,0.1,0.9995319531953195,7.959052787710818e-05,4.9630776047706603e-05,0.014831312704025025,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
R12|CB1_CAUR_M_CF3_RI2_TI2_R12_C02|746102|0.50,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,M,CF3,40-60%,10,2150,360,355,False,False,,0.0,0.0,0.144,True,0.2,0.1,0.9982878544676296,0.00029453421220854804,7.190240754021539e-05,0.04296250832769411,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
R12|CB1_CAUR_M_CF3_RI2_TI2_R12_C02|746102|0.50,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,M,CF3,40-60%,15,2155,360,355,False,False,,0.0,0.0,0.1349206349206349,True,0.2,0.1,0.9980066445182725,0.00026928535565906526,0.00010122139664257273,0.04027499673680907,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
R12|CB1_CAUR_M_CF3_RI2_TI2_R12_C02|746102|0.50,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,M,CF3,40-60%,19,2159,360,360,False,False,,0.0,0.0,0.14285714285714285,True,0.2,0.1,0.9976622628308021,0.00013275517621361393,7.58719113137987e-05,0.028474156607861338,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
CLEAN|CB1_TRAIN_M_CF3_RI1_TI1_R01:seed817000045:iteration2040,CB1_TRAIN_M_CF3_RI1_TI1_R01,CLEAN_NON_R12_DEVELOPMENT,TRAIN,M,CF3,40-60%,0,2040,345,345,True,True,0.03389464359947705,0.00872093023255814,20.0,1.0,True,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,0.0,0.0,20.0,20.0,20.0
CLEAN|CB1_TRAIN_M_CF3_RI1_TI1_R01:seed817000045:iteration2040,CB1_TRAIN_M_CF3_RI1_TI1_R01,CLEAN_NON_R12_DEVELOPMENT,TRAIN,M,CF3,40-60%,5,2045,345,360,True,True,0.03302356584583976,0.0029069767441860465,32.0,0.13709677419354838,False,0.0,0.1,0.9983193277310924,0.00023591392261574886,0.00015253205509746775,0.04953301654923808,0.0,0.0,1.0,False,False,0.0,0.0,0.0,32.0,32.0,32.0
CLEAN|CB1_TRAIN_M_CF3_RI1_TI1_R01:seed817000045:iteration2040,CB1_TRAIN_M_CF3_RI1_TI1_R01,CLEAN_NON_R12_DEVELOPMENT,TRAIN,M,CF3,40-60%,10,2050,345,350,True,True,0.031399456050142716,0.0029069767441860465,92.0,0.13934426229508196,False,0.2,0.1,0.9992964627711549,0.00012351583054433967,0.00010321736335754395,0.02943508715540591,0.0,0.0,1.0,False,False,0.0,0.0,0.0,92.0,92.0,92.0
CLEAN|CB1_TRAIN_M_CF3_RI1_TI1_R01:seed817000045:iteration2040,CB1_TRAIN_M_CF3_RI1_TI1_R01,CLEAN_NON_R12_DEVELOPMENT,TRAIN,M,CF3,40-60%,15,2055,345,360,True,True,0.04216319141422087,0.005813953488372093,60.0,0.128,False,0.0,0.0,0.9999765588373184,0.0002063950359464526,1.5175994485616684e-05,0.035004777482671515,0.0,0.0,1.0,False,False,0.0,0.0,0.0,60.0,60.0,60.0
CLEAN|CB1_TRAIN_M_CF3_RI1_TI1_R01:seed817000045:iteration2040,CB1_TRAIN_M_CF3_RI1_TI1_R01,CLEAN_NON_R12_DEVELOPMENT,TRAIN,M,CF3,40-60%,19,2059,345,360,True,True,0.02977534625444568,0.0029069767441860465,12.0,0.13709677419354838,False,0.0,0.0,0.9987492671487201,4.8087791208878e-05,0.00010527240879395429,0.03449780702590034,0.0,0.0,1.0,False,False,0.0,0.0,0.0,12.0,12.0,12.0
R12|CB1_CAUR_S_CF3_RI2_TI2_R12_C02|746102|0.85,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,S,CF3,80-100%,0,4740,350,350,False,False,,0.0,0.0,1.0,True,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
R12|CB1_CAUR_S_CF3_RI2_TI2_R12_C02|746102|0.85,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,S,CF3,80-100%,5,4745,350,355,False,False,,0.0,0.0,0.14634146341463414,False,0.4,0.2,1.0,6.159028157506048e-05,2.359350522359212e-08,0.03043328890543693,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
R12|CB1_CAUR_S_CF3_RI2_TI2_R12_C02|746102|0.85,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,S,CF3,80-100%,10,4750,350,355,False,False,,0.0,0.0,0.175,False,0.4,0.3,0.9991810076715736,6.81829721079817e-05,0.00010229185933158511,0.011738985980159307,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
R12|CB1_CAUR_S_CF3_RI2_TI2_R12_C02|746102|0.85,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,S,CF3,80-100%,15,4755,350,340,False,False,,0.0,0.0,0.15966386554621848,False,0.2,0.2,0.9982642777155655,0.00015035121054609131,0.00016054393429505197,0.05350083121692205,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
R12|CB1_CAUR_S_CF3_RI2_TI2_R12_C02|746102|0.85,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,S,CF3,80-100%,19,4759,350,355,False,False,,0.0,0.0,0.1652892561983471,False,0.4,0.2,0.9974437443744374,7.730093810188373e-05,0.00016827888786792754,0.03761546306638823,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
CLEAN|CB1_TRAIN_L_CF3_RI1_TI1_R02:seed817000018:iteration1600,CB1_TRAIN_L_CF3_RI1_TI1_R02,CLEAN_NON_R12_DEVELOPMENT,TRAIN,L,CF3,40-60%,0,1600,350,350,False,False,,0.0,0.0,1.0,True,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
CLEAN|CB1_TRAIN_L_CF3_RI1_TI1_R02:seed817000018:iteration1600,CB1_TRAIN_L_CF3_RI1_TI1_R02,CLEAN_NON_R12_DEVELOPMENT,TRAIN,L,CF3,40-60%,5,1605,350,355,True,True,0.07164078809014023,0.0057306590257879654,19.0,0.1652892561983471,False,0.0,0.0,0.9983918391839184,0.00010564611510362029,6.734982132911683e-05,0.04220395642109012,0.0,0.0,1.0,False,False,0.0,0.0,0.0,19.0,19.0,19.0
CLEAN|CB1_TRAIN_L_CF3_RI1_TI1_R02:seed817000018:iteration1600,CB1_TRAIN_L_CF3_RI1_TI1_R02,CLEAN_NON_R12_DEVELOPMENT,TRAIN,L,CF3,40-60%,10,1610,350,355,False,False,,0.0,0.0,0.014388489208633094,False,0.0,0.0,0.9272727272727272,0.00021311055503816213,0.0007704593241214752,0.03760218865847541,0.27660754323005676,0.02606145106256008,0.48098360655737704,True,True,0.0,0.0,0.0,0.0,0.0,0.0
CLEAN|CB1_TRAIN_L_CF3_RI1_TI1_R02:seed817000018:iteration1600,CB1_TRAIN_L_CF3_RI1_TI1_R02,CLEAN_NON_R12_DEVELOPMENT,TRAIN,L,CF3,40-60%,15,1615,350,355,False,False,,0.0,0.0,0.014388489208633094,False,0.0,0.1,0.9878787878787878,0.00020886086443227297,0.0005837537348270417,0.02051462613115763,0.27660754323005676,0.02606145106256008,0.48098360655737704,True,True,0.0,0.0,0.0,0.0,0.0,0.0
CLEAN|CB1_TRAIN_L_CF3_RI1_TI1_R02:seed817000018:iteration1600,CB1_TRAIN_L_CF3_RI1_TI1_R02,CLEAN_NON_R12_DEVELOPMENT,TRAIN,L,CF3,40-60%,19,1619,350,360,False,False,,0.0,0.0,0.0070921985815602835,False,0.0,0.0,0.9999999999999999,0.00018078663690441742,0.0007781609892845154,0.05372931814735295,0.27660754323005676,0.02606145106256008,0.48098360655737704,True,True,0.0,0.0,0.0,0.0,0.0,0.0
CLEAN|CB1_TRAIN_M_CF3_RI1_TI1_R04:seed817000096:iteration2120,CB1_TRAIN_M_CF3_RI1_TI1_R04,CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF3,40-60%,0,2120,360,360,False,False,,0.0,0.0,1.0,True,1.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
CLEAN|CB1_TRAIN_M_CF3_RI1_TI1_R04:seed817000096:iteration2120,CB1_TRAIN_M_CF3_RI1_TI1_R04,CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF3,40-60%,5,2125,360,355,False,False,,0.0,0.0,0.12598425196850394,False,0.2,0.2,1.0,0.00024936834145112397,0.0,0.03637104008309333,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
CLEAN|CB1_TRAIN_M_CF3_RI1_TI1_R04:seed817000096:iteration2120,CB1_TRAIN_M_CF3_RI1_TI1_R04,CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF3,40-60%,10,2130,360,360,False,False,,0.0,0.0,0.14285714285714285,False,0.2,0.3,0.9960653578631107,0.00014949804545482344,0.00020086293419202168,0.024667285670071187,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
CLEAN|CB1_TRAIN_M_CF3_RI1_TI1_R04:seed817000096:iteration2120,CB1_TRAIN_M_CF3_RI1_TI1_R04,CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF3,40-60%,15,2135,360,360,False,False,,0.0,0.0,0.13385826771653545,False,0.2,0.2,0.9988860660543286,0.00021310839934118034,7.527023553848267e-05,0.046960511223988206,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
CLEAN|CB1_TRAIN_M_CF3_RI1_TI1_R04:seed817000096:iteration2120,CB1_TRAIN_M_CF3_RI1_TI1_R04,CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF3,40-60%,19,2139,360,355,False,False,,0.0,0.0,0.1349206349206349,False,0.2,0.2,0.9985929255423098,0.0001796215325450759,4.272338222054874e-05,0.02210564221911795,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
R12|CB1_CAUR_M_CF3_RI2_TI2_R12_C02|746102|0.15,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,M,CF3,0-20%,0,640,360,360,True,True,0.07338338833636047,0.005571030640668524,26.0,1.0,True,1.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,0.0,0.0,26.0,26.0,26.0
R12|CB1_CAUR_M_CF3_RI2_TI2_R12_C02|746102|0.15,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,M,CF3,0-20%,5,645,360,355,True,True,0.10454210481636492,0.008356545961002786,12.0,0.12598425196850394,False,0.2,0.2,0.9993905297702766,0.0001130761352080022,4.500625655055046e-05,0.011218190831405505,0.0,0.0,1.0,False,False,0.0,0.0,0.0,12.0,12.0,12.0
R12|CB1_CAUR_M_CF3_RI2_TI2_R12_C02|746102|0.15,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,M,CF3,0-20%,10,650,360,360,True,True,0.08881165062969298,0.005571030640668524,46.0,0.125,False,0.2,0.2,1.0,3.828221980709976e-05,0.0,0.020194986072423402,0.0,0.0,1.0,False,False,0.0,0.0,0.0,46.0,46.0,46.0
R12|CB1_CAUR_M_CF3_RI2_TI2_R12_C02|746102|0.15,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,M,CF3,0-20%,15,655,360,355,True,True,0.1067661722522478,0.005571030640668524,17.0,0.1532258064516129,False,0.2,0.2,0.9968505039193728,8.211263855083602e-05,0.0001227460409465589,0.022439011460950193,0.0,0.0,1.0,False,False,0.0,0.0,0.0,17.0,17.0,17.0
R12|CB1_CAUR_M_CF3_RI2_TI2_R12_C02|746102|0.15,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,M,CF3,0-20%,19,659,360,360,True,True,0.1067661722522478,0.005571030640668524,12.0,0.125,False,0.2,0.3,0.9996718237224568,4.310076660993022e-05,3.0269939452409743e-05,0.020020891364902503,0.0,0.0,1.0,False,False,0.0,0.0,0.0,12.0,12.0,12.0
CLEAN|CB1_TRAIN_L_CF1_RI1_TI1_R03:seed817000000:iteration1660,CB1_TRAIN_L_CF1_RI1_TI1_R03,CLEAN_NON_R12_DEVELOPMENT,TRAIN,L,CF1,40-60%,0,1660,360,360,False,False,,0.0,0.0,1.0,True,1.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
CLEAN|CB1_TRAIN_L_CF1_RI1_TI1_R03:seed817000000:iteration1660,CB1_TRAIN_L_CF1_RI1_TI1_R03,CLEAN_NON_R12_DEVELOPMENT,TRAIN,L,CF1,40-60%,5,1665,360,360,False,False,,0.0,0.0,0.13385826771653545,False,0.0,0.1,0.9989446941567325,0.00018267281823277715,4.685521125793457e-05,0.028903817794527283,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
CLEAN|CB1_TRAIN_L_CF1_RI1_TI1_R03:seed817000000:iteration1660,CB1_TRAIN_L_CF1_RI1_TI1_R03,CLEAN_NON_R12_DEVELOPMENT,TRAIN,L,CF1,40-60%,10,1670,360,355,False,False,,0.0,0.0,0.144,False,0.2,0.1,0.9988146684775897,3.6588977076126695e-05,3.936712940533956e-05,0.010087220027732753,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
CLEAN|CB1_TRAIN_L_CF1_RI1_TI1_R03:seed817000000:iteration1660,CB1_TRAIN_L_CF1_RI1_TI1_R03,CLEAN_NON_R12_DEVELOPMENT,TRAIN,L,CF1,40-60%,15,1675,360,360,False,False,,0.0,0.0,0.11627906976744186,False,0.0,0.1,0.9999999999999999,0.00011853987489853303,0.0,0.02113277623026926,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
CLEAN|CB1_TRAIN_L_CF1_RI1_TI1_R03:seed817000000:iteration1660,CB1_TRAIN_L_CF1_RI1_TI1_R03,CLEAN_NON_R12_DEVELOPMENT,TRAIN,L,CF1,40-60%,19,1679,360,360,False,False,,0.0,0.0,0.11627906976744186,False,0.2,0.1,0.9999999999999999,5.869631307483591e-05,0.0,0.013370473537604457,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
R12|CB1_CAUR_S_CF3_RI2_TI2_R12_C02|746102|0.50,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,S,CF3,40-60%,0,2800,360,360,False,False,,0.0,0.0,1.0,True,1.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
R12|CB1_CAUR_S_CF3_RI2_TI2_R12_C02|746102|0.50,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,S,CF3,40-60%,5,2805,360,355,False,False,,0.0,0.0,0.12598425196850394,False,0.0,0.0,0.993553680262541,5.339836391106329e-05,5.194423720240593e-05,0.035519156319342805,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
R12|CB1_CAUR_S_CF3_RI2_TI2_R12_C02|746102|0.50,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,S,CF3,40-60%,10,2810,360,350,False,False,,0.0,0.0,0.136,False,0.0,0.0,0.9999413718975961,5.772309357691109e-05,3.544083412955789e-05,0.01914272984257355,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
R12|CB1_CAUR_S_CF3_RI2_TI2_R12_C02|746102|0.50,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,S,CF3,40-60%,15,2815,360,340,False,False,,0.0,0.0,0.15702479338842976,False,0.0,0.0,0.9904675251959686,0.00020418177538353155,0.0001429424474113866,0.031072356366055036,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
R12|CB1_CAUR_S_CF3_RI2_TI2_R12_C02|746102|0.50,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,S,CF3,40-60%,19,2819,360,345,False,False,,0.0,0.0,0.128,False,0.0,0.0,0.9984997655883733,0.00019682564209657418,9.559923782944679e-05,0.03735272802357971,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R04:seed817000099:iteration2860,CB1_TRAIN_S_CF1_RI1_TI1_R04,CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF1,40-60%,0,2860,345,345,True,True,0.03488612132389996,0.005813953488372093,4.0,1.0,True,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,0.0,0.0,4.0,4.0,4.0
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R04:seed817000099:iteration2860,CB1_TRAIN_S_CF1_RI1_TI1_R04,CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF1,40-60%,5,2865,345,360,True,True,0.014616988161273336,0.0029069767441860465,18.0,0.14634146341463414,False,0.2,0.2,0.9978927439601596,2.60370463808135e-05,6.52717219458686e-05,0.03168064822612338,0.0,0.0,1.0,False,False,0.0,0.0,0.0,18.0,18.0,18.0
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R04:seed817000099:iteration2860,CB1_TRAIN_S_CF1_RI1_TI1_R04,CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF1,40-60%,10,2870,345,355,True,True,0.014075618229374325,0.0029069767441860465,21.0,0.06060606060606061,False,0.0,0.0,0.8236397748592872,0.00038201497265020497,0.001606559194624424,0.08045674024438312,0.4836651384830475,0.050730831921100616,0.9344978165938864,True,True,0.0,0.0,0.0,21.0,21.0,21.0
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R04:seed817000099:iteration2860,CB1_TRAIN_S_CF1_RI1_TI1_R04,CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF1,40-60%,15,2875,345,350,True,True,0.03488612132389996,0.005813953488372093,8.0,0.06923076923076923,False,0.0,0.0,0.8256916996047431,0.0006689192400544816,0.002302272617816925,0.10013438173296907,0.4836651384830475,0.050730831921100616,0.9344978165938864,True,True,0.0,0.0,0.0,8.0,8.0,8.0
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R04:seed817000099:iteration2860,CB1_TRAIN_S_CF1_RI1_TI1_R04,CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF1,40-60%,19,2879,345,355,True,True,0.03262024686790713,0.005813953488372093,21.0,0.04477611940298507,False,0.0,0.0,0.9114571746384873,0.0003231034385897095,0.0016417513291041056,0.0649465685630447,0.4836651384830475,0.050730831921100616,0.9344978165938864,True,True,0.0,0.0,0.0,21.0,21.0,21.0
CLEAN|CB1_TRAIN_M_CF1_RI1_TI2_R04:seed817000090:iteration1940,CB1_TRAIN_M_CF1_RI1_TI2_R04,CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF1,40-60%,0,1940,360,360,True,True,0.11334011379370738,0.002785515320334262,7.0,1.0,True,1.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,1.0,False,False,13.0,13.0,0.0,7.0,7.0,20.0
CLEAN|CB1_TRAIN_M_CF1_RI1_TI2_R04:seed817000090:iteration1940,CB1_TRAIN_M_CF1_RI1_TI2_R04,CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF1,40-60%,5,1945,360,360,True,True,0.010918953925445202,0.002785515320334262,5.0,0.13385826771653545,False,0.2,0.1,0.9996873167871801,5.3738759981469994e-05,6.537568919798907e-05,0.016516467311158446,0.0,0.0,1.0,False,False,0.0,0.0,0.0,5.0,5.0,5.0
CLEAN|CB1_TRAIN_M_CF1_RI1_TI2_R04:seed817000090:iteration1940,CB1_TRAIN_M_CF1_RI1_TI2_R04,CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF1,40-60%,10,1950,360,355,True,True,0.09925447855203931,0.008356545961002786,20.0,0.1349206349206349,False,0.0,0.0,0.99937463357436,0.00020844105294130896,7.086203378789565e-05,0.028965656419784276,0.0,0.0,1.0,False,False,0.0,0.0,0.0,20.0,20.0,20.0
CLEAN|CB1_TRAIN_M_CF1_RI1_TI2_R04:seed817000090:iteration1940,CB1_TRAIN_M_CF1_RI1_TI2_R04,CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF1,40-60%,15,1955,360,360,True,True,0.09463932833893884,0.005571030640668524,21.0,0.11627906976744186,False,0.0,0.0,0.9999999999999999,0.0001616644765129239,0.0,0.02859795728876508,0.0,0.0,1.0,False,False,0.0,0.0,0.0,21.0,21.0,21.0
CLEAN|CB1_TRAIN_M_CF1_RI1_TI2_R04:seed817000090:iteration1940,CB1_TRAIN_M_CF1_RI1_TI2_R04,CLEAN_NON_R12_DEVELOPMENT,VALIDATION,M,CF1,40-60%,19,1959,360,360,True,True,0.07906446909048102,0.008356545961002786,27.0,0.125,False,0.0,0.1,1.0,3.362704656426122e-05,0.0,0.02381615598885794,0.0,0.0,1.0,False,False,0.0,0.0,0.0,27.0,27.0,27.0
CLEAN|CB1_TRAIN_S_CF2_RI1_TI1_R02:seed817000063:iteration2820,CB1_TRAIN_S_CF2_RI1_TI1_R02,CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF2,40-60%,0,2820,350,350,False,False,,0.0,0.0,1.0,True,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
CLEAN|CB1_TRAIN_S_CF2_RI1_TI1_R02:seed817000063:iteration2820,CB1_TRAIN_S_CF2_RI1_TI1_R02,CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF2,40-60%,5,2825,350,345,False,False,,0.0,0.0,0.16806722689075632,True,0.2,0.2,0.996183618361836,4.824157658748365e-05,7.466025650501251e-05,0.018287215965882585,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
CLEAN|CB1_TRAIN_S_CF2_RI1_TI1_R02:seed817000063:iteration2820,CB1_TRAIN_S_CF2_RI1_TI1_R02,CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF2,40-60%,10,2830,350,325,True,True,-0.026754880524712577,0.0028653295128939827,1.0,0.16379310344827586,False,0.2,0.2,0.9923572228443449,0.0002336954013779792,7.480390762027941e-05,0.021044160331849464,0.0,0.0,1.0,False,False,0.0,0.0,0.0,1.0,1.0,1.0
