arm,instance_id,scale,CF_level,seed,operation_count,best_makespan,runtime_seconds,time_limit_seconds,best_found_time_seconds,decoder_evaluations,iterations,feasible,replay_feasible,result_path,result_sha256,pooled_best_makespan,rpd_percent
CSG-NI Full,CB1_CORE_S_CF2_R01,S,CF2,530102,64,1934.0,128.00528947502607,128.0,0.028507368988357484,16042,2006,True,True,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF2_R01/seed_530102.json,e0904cebde9cd0b930894d534b2a8b19013d483ed09ac36e2f3c20e378b24dfe,1882.0,2.763018065887354
CSG-NI Full,CB1_CORE_S_CF2_R01,S,CF2,530103,64,1934.0,128.04082052002195,128.0,0.028067178034689277,16058,2008,True,True,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF2_R01/seed_530103.json,01c135ed037e6a9e84d7cb1eef31ab2cc6a3d21d21e65df733a11c8bbc638583,1882.0,2.763018065887354
CSG-NI Full,CB1_CORE_S_CF2_R01,S,CF2,530104,64,1934.0,128.03299506596522,128.0,0.029045303002931178,16074,2010,True,True,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF2_R01/seed_530104.json,cbb26cdbd2f558a69c7ede67bd0412e6a8a9fc4ee7caab451bf057fb99756d81,1882.0,2.763018065887354
CSG-NI Full,CB1_CORE_S_CF2_R01,S,CF2,530105,64,1934.0,128.04083178797737,128.0,0.02888359600910917,16010,2002,True,True,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF2_R01/seed_530105.json,122cb933ef17d7e7765b0fcb6e67a08967b19e56458a485dbbac6456e8ccbd67,1882.0,2.763018065887354
Uniform full-bank selection,CB1_CORE_S_CF2_R01,S,CF2,530101,64,1934.0,128.00352697199924,128.0,0.02679528900080186,18458,2308,True,True,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/runs/CB1_CORE_S_CF2_R01/seed_530101.json,ed5e0da37ec661699b8fae5152249f24a7e44204c272fd78516b1ea48c492606,1882.0,2.763018065887354
Uniform full-bank selection,CB1_CORE_S_CF2_R01,S,CF2,530102,64,1934.0,128.0056198630009,128.0,0.026125734999368433,18402,2301,True,True,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/runs/CB1_CORE_S_CF2_R01/seed_530102.json,18919b512cb5e92478908cc29242d40a35e03a510b3dbf368ae98ffdb0ec6998,1882.0,2.763018065887354
Uniform full-bank selection,CB1_CORE_S_CF2_R01,S,CF2,530103,64,1907.0,128.01526080099939,128.0,91.8770692399994,18434,2305,True,True,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/runs/CB1_CORE_S_CF2_R01/seed_530103.json,f3932b7ff822a0e661cdc40a0acc7bd9367727ed79f5aee878c23f90d04bb61b,1882.0,1.328374070138151
Uniform full-bank selection,CB1_CORE_S_CF2_R01,S,CF2,530104,64,1934.0,128.0133071170021,128.0,0.02572812300059013,18354,2295,True,True,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/runs/CB1_CORE_S_CF2_R01/seed_530104.json,f77113ee71452a91c4efadb278bebc8bc0e2acaae379dfb9a5f53f1335b5bf0a,1882.0,2.763018065887354
Uniform full-bank selection,CB1_CORE_S_CF2_R01,S,CF2,530105,64,1934.0,128.00132023499827,128.0,0.02559870099867112,18163,2271,True,True,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/runs/CB1_CORE_S_CF2_R01/seed_530105.json,f4507f67c5a04cd12034a511f35640d6ee6e6638fa8ba68198e9088e391e9da3,1882.0,2.763018065887354
No NI (ALNS-H1),CB1_CORE_S_CF2_R01,S,CF2,530101,64,1931.0,128.00612740698853,128.0,0.13139375299215317,17716,2215,True,True,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF2_R01/seed_530101.json,230eeaaad461b2fd2d95c2f24e6c3bbd7ab818bf6439bfd821d883e5bfbbf4e6,1882.0,2.6036131774707756
No NI (ALNS-H1),CB1_CORE_S_CF2_R01,S,CF2,530102,64,1934.0,128.00301677701646,128.0,0.0688581680005882,16839,2105,True,True,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF2_R01/seed_530102.json,54a4564d064b36f00757af66096db92b59df01da2cc3a9a164193c51890ec4e7,1882.0,2.763018065887354
No NI (ALNS-H1),CB1_CORE_S_CF2_R01,S,CF2,530103,64,1934.0,128.00209827299113,128.0,0.078413395996904,18036,2255,True,True,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF2_R01/seed_530103.json,595fccebbad50b6de8b76217d26fb2a21af4d65c539187bf6e02f41708d87525,1882.0,2.763018065887354
No NI (ALNS-H1),CB1_CORE_S_CF2_R01,S,CF2,530104,64,1934.0,128.00578648899682,128.0,0.07125769200501963,18434,2305,True,True,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF2_R01/seed_530104.json,a86f003bcce0f86fe1abdcae7fadd76aeb06f87415324929a189393a9db04d2c,1882.0,2.763018065887354
No NI (ALNS-H1),CB1_CORE_S_CF2_R01,S,CF2,530105,64,1901.0,128.00368967099348,128.0,82.19341100999736,15200,1900,True,True,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF2_R01/seed_530105.json,4f477389c8e9cca77ebd08e474d651ebe1c6bec1d81e2ff16a74e7564612d5ca,1882.0,1.0095642933049946
CSG-NI Full,CB1_CORE_S_CF2_R02,S,CF2,530101,63,1603.0,126.00106070097536,126.0,111.84321970195742,16047,2006,True,True,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF2_R02/seed_530101.json,892f9d5460dffcd18f30ba056552c311793d67187723cb1959bb9564837b7311,1603.0,0.0
CSG-NI Full,CB1_CORE_S_CF2_R02,S,CF2,530102,63,1674.0,126.03515789099038,126.0,0.03505936003057286,16058,2008,True,True,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF2_R02/seed_530102.json,3333d729542c2b1f13f90a04c03ff58ef4f7635a4b6ad11f00cfcac1e2f387f4,1603.0,4.429195258889582
CSG-NI Full,CB1_CORE_S_CF2_R02,S,CF2,530103,63,1674.0,126.00468759902287,126.0,0.034817518026102334,16026,2004,True,True,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF2_R02/seed_530103.json,5afb481aa939115b2f23c453a8e254c012deaeb56482f987f1c03e0f4fa6e123,1603.0,4.429195258889582
CSG-NI Full,CB1_CORE_S_CF2_R02,S,CF2,530104,63,1674.0,126.00448765797773,126.0,0.03542533196741715,15986,1999,True,True,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF2_R02/seed_530104.json,713b77892626d81fa17912b478aa5614b8a8c59070779965b094fbd4ea01d082,1603.0,4.429195258889582
CSG-NI Full,CB1_CORE_S_CF2_R02,S,CF2,530105,63,1674.0,126.00603312498424,126.0,0.03509381500771269,16210,2027,True,True,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF2_R02/seed_530105.json,73fd2e7e45facb1e986be2ed522edf28e43cb56aeb9187a1e106b93a68332652,1603.0,4.429195258889582
Uniform full-bank selection,CB1_CORE_S_CF2_R02,S,CF2,530101,63,1649.0,126.0227381299992,126.0,0.20395544599887216,17946,2244,True,True,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/runs/CB1_CORE_S_CF2_R02/seed_530101.json,75444e20b4feccb4b0f6e02a7213397de4ec82486e16cbd0751af2ca4925c8b0,1603.0,2.8696194635059262
Uniform full-bank selection,CB1_CORE_S_CF2_R02,S,CF2,530102,63,1652.0,126.00137712200012,126.0,92.97654369299926,18366,2296,True,True,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/runs/CB1_CORE_S_CF2_R02/seed_530102.json,ce7b367047d2d454b16374139b1f01448d4f2b9f4b1bff35beb1e2eb28e51b5e,1603.0,3.056768558951965
Uniform full-bank selection,CB1_CORE_S_CF2_R02,S,CF2,530103,63,1674.0,126.0147563640021,126.0,0.030837633999908576,18298,2288,True,True,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/runs/CB1_CORE_S_CF2_R02/seed_530103.json,39e50e2bb5596a167dc5ec05f9fe8ea0003c7eace708c588db9391f40b73b110,1603.0,4.429195258889582
Uniform full-bank selection,CB1_CORE_S_CF2_R02,S,CF2,530104,63,1674.0,126.00149922499986,126.0,0.03194368600088637,18064,2258,True,True,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/runs/CB1_CORE_S_CF2_R02/seed_530104.json,dd59d09924365ded5fd9ec332a99e61d0273ad69dd5a9f6a9f9f86b69223b57c,1603.0,4.429195258889582
Uniform full-bank selection,CB1_CORE_S_CF2_R02,S,CF2,530105,63,1674.0,126.00159670499852,126.0,0.031099627001822228,18246,2281,True,True,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/runs/CB1_CORE_S_CF2_R02/seed_530105.json,914e96f9b5a04b56c1045ff5912f352668f8c51f0c98d04cdcee0db761efbad7,1603.0,4.429195258889582
No NI (ALNS-H1),CB1_CORE_S_CF2_R02,S,CF2,530101,63,1674.0,126.0072686309868,126.0,0.08792440398246981,18289,2286,True,True,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF2_R02/seed_530101.json,5ad4cce71ec75bd9b9a8383aa2fe875b2b3e25385792ad896c920c43219ae4c7,1603.0,4.429195258889582
No NI (ALNS-H1),CB1_CORE_S_CF2_R02,S,CF2,530102,63,1674.0,126.00155433799955,126.0,0.10618137402343564,15307,1914,True,True,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF2_R02/seed_530102.json,8afeeffab010f54fa7f923ce32d6dee574e17dea7a4c4f2d4e2ee73dad3673c7,1603.0,4.429195258889582
No NI (ALNS-H1),CB1_CORE_S_CF2_R02,S,CF2,530103,63,1673.0,126.00461402599467,126.0,41.8738960440096,16087,2011,True,True,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF2_R02/seed_530103.json,62a26297b0b4cb93dd0117135100d1764e406c488976b4b6fd8a191b1ca47dad,1603.0,4.366812227074236
No NI (ALNS-H1),CB1_CORE_S_CF2_R02,S,CF2,530104,63,1674.0,126.00451623901608,126.0,0.10848605300998315,18001,2250,True,True,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF2_R02/seed_530104.json,3e0d303b4e6a2bdc8f17b84e2f3bbd8d5339f68f58dc65cde7b316d33a540f69,1603.0,4.429195258889582
No NI (ALNS-H1),CB1_CORE_S_CF2_R02,S,CF2,530105,63,1674.0,126.00229911899078,126.0,0.08542269899044186,18339,2293,True,True,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF2_R02/seed_530105.json,1b944fcac2dc7d4aed9c28eca959308a3dc8fd2aefd6e9266fd9b8e3ac5fdfbe,1603.0,4.429195258889582
CSG-NI Full,CB1_CORE_S_CF3_R01,S,CF3,530101,65,1601.0,130.0374553700094,130.0,0.8282257490209304,16410,2052,True,True,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF3_R01/seed_530101.json,b0eba8282da168e8c3f861ef0f3533ef4b494eb9abcff7fb6676e1ac35243d96,1551.0,3.223726627981947
CSG-NI Full,CB1_CORE_S_CF3_R01,S,CF3,530102,65,1621.0,130.0013052209979,130.0,0.24971888499567285,16400,2050,True,True,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF3_R01/seed_530102.json,08caa1ba3d8e8542d1990da6ff8fe2ca4ff5427117bcfa27d5833e6b848de0fb,1551.0,4.513217279174726
CSG-NI Full,CB1_CORE_S_CF3_R01,S,CF3,530103,65,1603.0,130.01110030099517,130.0,75.8221614100039,16042,2006,True,True,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF3_R01/seed_530103.json,2430641b24c27f47fd17246061d2c6dbf38559b53c962cbf5f034e7bb3c46a83,1551.0,3.352675693101225
CSG-NI Full,CB1_CORE_S_CF3_R01,S,CF3,530104,65,1632.0,130.0330851059989,130.0,65.87422080599936,16050,2007,True,True,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF3_R01/seed_530104.json,323bf65778013db185b1bea61b33076a6b753939f887a0f7ed882cb661f8fb09,1551.0,5.222437137330754
CSG-NI Full,CB1_CORE_S_CF3_R01,S,CF3,530105,65,1551.0,130.02454158803448,130.0,0.3501521620200947,16218,2028,True,True,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF3_R01/seed_530105.json,a07b3ae1c86fa61844f10bfa46dea593adebf6283e1779427b0736064cfe5b9d,1551.0,0.0
Uniform full-bank selection,CB1_CORE_S_CF3_R01,S,CF3,530101,65,1582.0,130.00051620799786,130.0,119.05899770999895,18219,2278,True,True,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/runs/CB1_CORE_S_CF3_R01/seed_530101.json,cd9a6f8336344da3a5ec7a7d8a7caab17b8bc76e95c5b1559da28ed53ae3a2a1,1551.0,1.9987105093488071
Uniform full-bank selection,CB1_CORE_S_CF3_R01,S,CF3,530102,65,1639.0,130.00236919399686,130.0,0.039772385000105714,18303,2288,True,True,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/runs/CB1_CORE_S_CF3_R01/seed_530102.json,ca19fab6b226244bdc21afdfed8e5c4e421769dcab81dcf3f9bebf67a0cfd903,1551.0,5.673758865248227
Uniform full-bank selection,CB1_CORE_S_CF3_R01,S,CF3,530103,65,1617.0,130.0390103639984,130.0,93.07062031199894,18058,2258,True,True,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/runs/CB1_CORE_S_CF3_R01/seed_530103.json,fc597df085bd669a577bab5003cbbcd10666fe189e9ec8d7ea7514e7fe4d23a6,1551.0,4.25531914893617
Uniform full-bank selection,CB1_CORE_S_CF3_R01,S,CF3,530104,65,1561.0,130.00248492500032,130.0,0.4903240249986993,18364,2296,True,True,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/runs/CB1_CORE_S_CF3_R01/seed_530104.json,a735433a7cd84316fefa07291fad3cf69682bf764a0c3b05e8f83d3af1292124,1551.0,0.6447453255963894
Uniform full-bank selection,CB1_CORE_S_CF3_R01,S,CF3,530105,65,1561.0,130.00247904099888,130.0,0.1421265940007288,17890,2237,True,True,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/runs/CB1_CORE_S_CF3_R01/seed_530105.json,8117ebdab699ca621d950787fbdac764ad2c597ab3516dba4ff30917219c166e,1551.0,0.6447453255963894
No NI (ALNS-H1),CB1_CORE_S_CF3_R01,S,CF3,530101,65,1605.0,130.00269924098393,130.0,0.2068635869945865,15138,1893,True,True,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF3_R01/seed_530101.json,2349a1c5b62f3ee5f3d2459c3de5338763dffd277344621a1d120582313efd50,1551.0,3.481624758220503
No NI (ALNS-H1),CB1_CORE_S_CF3_R01,S,CF3,530102,65,1639.0,130.00051851198077,130.0,0.13785791999544017,15232,1904,True,True,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF3_R01/seed_530102.json,62915297a28ec38457dae020bfd9b639a21366f5a3b0b808df1b74a18a033938,1551.0,5.673758865248227
No NI (ALNS-H1),CB1_CORE_S_CF3_R01,S,CF3,530103,65,1582.0,130.0005297010066,130.0,0.1756880310131237,18438,2305,True,True,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF3_R01/seed_530103.json,2543049bb36a41e893201ad35e33c299bc62313f8fdce94379cdcb957396b560,1551.0,1.9987105093488071
No NI (ALNS-H1),CB1_CORE_S_CF3_R01,S,CF3,530104,65,1582.0,130.00977275401237,130.0,92.83207903799484,18351,2294,True,True,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF3_R01/seed_530104.json,8c1b459038c1bb0e923b5ba3f129b4732bcbf526729f2d1f97dbc00a1b8c7855,1551.0,1.9987105093488071
No NI (ALNS-H1),CB1_CORE_S_CF3_R01,S,CF3,530105,65,1639.0,130.00295797002036,130.0,0.13780168900848366,15364,1921,True,True,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF3_R01/seed_530105.json,6e09c432cac6d22abb5c159921619c8d62e2974925e4633d8a998bd80c36f56b,1551.0,5.673758865248227
CSG-NI Full,CB1_CORE_S_CF3_R02,S,CF3,530101,57,1754.0,114.00188026198884,114.0,30.193912912975065,14277,1785,True,True,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF3_R02/seed_530101.json,7af831b7cdeabde57ec999becd05ed5d946a35c6739721f8cf9d8c73a6e15d92,1729.0,1.4459224985540775
CSG-NI Full,CB1_CORE_S_CF3_R02,S,CF3,530102,57,1743.0,114.00036174303386,114.0,39.428142499993555,15536,1942,True,True,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF3_R02/seed_530102.json,07e9cd609889c766d09058351244c1eb9c753ad4ac4b04eef6dbb080e1efdf89,1729.0,0.8097165991902834
CSG-NI Full,CB1_CORE_S_CF3_R02,S,CF3,530103,57,1750.0,114.01591068104608,114.0,25.40665220102528,15258,1908,True,True,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF3_R02/seed_530103.json,c31c22104ebb891468b634b3ce1d90966b25737701e41eb8e8a8e926daf6d1c0,1729.0,1.214574898785425
CSG-NI Full,CB1_CORE_S_CF3_R02,S,CF3,530104,57,1763.0,114.02365970704705,114.0,87.7546927780495,15530,1942,True,True,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF3_R02/seed_530104.json,fa3c4ca868c80de99a7d830e643f69b6bfb96aa7ba86cdc639d31802ecb38cec,1729.0,1.9664545980335455
CSG-NI Full,CB1_CORE_S_CF3_R02,S,CF3,530105,57,1781.0,114.02543122199131,114.0,83.47340113995597,15530,1942,True,True,paper_experiments/raw_results/core45/CSG_NI_PROVISIONAL_PHASE6H/runs/CB1_CORE_S_CF3_R02/seed_530105.json,f9c5f57740f82efed17706dfd3ef028382557e236d4c484bc8758fdcede24b31,1729.0,3.007518796992481
Uniform full-bank selection,CB1_CORE_S_CF3_R02,S,CF3,530101,57,1797.0,114.0335450349994,114.0,13.597052301996882,15714,1965,True,True,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/runs/CB1_CORE_S_CF3_R02/seed_530101.json,1b2a5493e8b33c8681a5823d5d03fbcdf94d09980e01200389232b18ee934bae,1729.0,3.932909196067091
Uniform full-bank selection,CB1_CORE_S_CF3_R02,S,CF3,530102,57,1749.0,114.02406353499828,114.0,75.53045337100048,17706,2214,True,True,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/runs/CB1_CORE_S_CF3_R02/seed_530102.json,23cd64ae38d9d6c5917e59ee531a1d3892a951ddd17a3430fc256f4f7ab017ae,1729.0,1.156737998843262
Uniform full-bank selection,CB1_CORE_S_CF3_R02,S,CF3,530103,57,1765.0,114.00257626600069,114.0,55.48374797900033,16722,2091,True,True,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/runs/CB1_CORE_S_CF3_R02/seed_530103.json,a0b4dd7e474367956fa8bb2caeb193f9cfec19aad67edb1d0512d7d333519734,1729.0,2.0821283979178715
Uniform full-bank selection,CB1_CORE_S_CF3_R02,S,CF3,530104,57,1752.0,114.01570942699982,114.0,20.853494150000188,18242,2281,True,True,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/runs/CB1_CORE_S_CF3_R02/seed_530104.json,0ee969f7363e33f25203792e72c384c75f8a40043c5082d0d1a3b399972edc6a,1729.0,1.3302486986697513
Uniform full-bank selection,CB1_CORE_S_CF3_R02,S,CF3,530105,57,1738.0,114.00010110999938,114.0,45.485825746000046,17829,2229,True,True,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/runs/CB1_CORE_S_CF3_R02/seed_530105.json,8610c15461b2fd23d76b9ae4fbbdcad9ec865e24f35a2eb90a5ecaf061b9e878,1729.0,0.5205320994794679
No NI (ALNS-H1),CB1_CORE_S_CF3_R02,S,CF3,530101,57,1740.0,114.00220146100037,114.0,52.171499952994054,17104,2138,True,True,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF3_R02/seed_530101.json,9afeffd555a5668b330c0937cd5de581144d9b3cf49a8c65fa709be511044ed1,1729.0,0.6362058993637941
No NI (ALNS-H1),CB1_CORE_S_CF3_R02,S,CF3,530102,57,1848.0,114.00577928000712,114.0,58.837361582001904,16682,2086,True,True,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF3_R02/seed_530102.json,f734ee353165ac4ad78355d2360fcea4434c3b6d22152fbf4357c3772dc32a78,1729.0,6.882591093117409
No NI (ALNS-H1),CB1_CORE_S_CF3_R02,S,CF3,530103,57,1729.0,114.00369236501865,114.0,68.89056716201594,19236,2405,True,True,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF3_R02/seed_530103.json,0560e9b369d8d28e35eb4ed63e03c4429e01ade9223f717c668148e559f85f1e,1729.0,0.0
No NI (ALNS-H1),CB1_CORE_S_CF3_R02,S,CF3,530104,57,1802.0,114.0051782669907,114.0,21.884041564015206,16677,2085,True,True,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF3_R02/seed_530104.json,6f7bd37de97a1def656239c112667925bf836074dd0822b79cb491ab12c3faa4,1729.0,4.2220936957779065
No NI (ALNS-H1),CB1_CORE_S_CF3_R02,S,CF3,530105,57,1776.0,114.00494713700027,114.0,89.87386806798168,19607,2451,True,True,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF3_R02/seed_530105.json,48c5ea4da651523e7903d62f5219481b5826e329782b77d720c9ea50a813b246,1729.0,2.7183342972816655
