instance_id,scale,CF_level,algorithm,best,mean,median,standard_deviation,worst,runtime,time_to_best,decoder_evaluations,feasibility_rate,time_limit,h1_makespan,ppo_mean_makespan,mean_improvement_over_h1_percent,mean_improvement_over_ppo_percent,best_improvement_over_h1_percent,best_improvement_over_ppo_percent
CB1_CORE_M_CF3_R01,M,CF3,Adapted DCGA,3313.0,3373.5,3380.0,36.98723503528686,3415.0,244.14533602490263,166.14198258200776,4014.6,1.0,222.0,2998.0,3510.0,-12.52501667778519,3.888888888888889,-10.507004669779853,5.612535612535613
CB1_CORE_M_CF3_R01,M,CF3,GA,2671.0,2847.9,2858.0,127.42095589030872,3018.0,222.0089655757998,193.86465940070048,12481.6,1.0,222.0,2998.0,3510.0,5.006671114076048,18.86324786324786,10.907271514342895,23.903133903133902
CB1_CORE_M_CF3_R02,M,CF3,ALNS-H1,3283.0,3383.7,3404.0,73.40761389513882,3452.0,256.0096889209002,1.0666625235026004,10805.6,1.0,256.0,3452.0,4548.666666666667,1.9785631517960656,25.611168107870448,4.8957126303592124,27.82500366407739
CB1_CORE_M_CF3_R02,M,CF3,Adapted DCGA,4022.0,4054.6,4051.5,25.889508814704566,4097.0,279.59912057599865,212.62451069359958,3994.0,1.0,256.0,3452.0,4548.666666666667,-17.456546929316335,10.86179100102595,-16.512166859791424,11.578484537593441
CB1_CORE_M_CF3_R02,M,CF3,GA,3252.0,3518.4,3478.5,182.79812787760042,3736.0,256.0148473018082,244.44379709140338,11084.8,1.0,256.0,3452.0,4548.666666666667,-1.923522595596758,22.649860765059362,5.793742757821553,28.506522057745865
CB1_CORE_M_CF3_R03,M,CF3,ALNS-H1,2909.0,2955.8,2961.0,16.443843832875622,2961.0,232.01087532829843,0.6475206170929596,11549.5,1.0,232.0,2961.0,5494.666666666667,0.17561634582910565,46.206017956806605,1.7561634582911179,47.05775297257947
CB1_CORE_M_CF3_R03,M,CF3,Adapted DCGA,3414.0,3450.1,3446.5,26.44680194907002,3495.0,252.47884481770453,181.221196004402,4029.6,1.0,232.0,2961.0,5494.666666666667,-16.51806822019588,37.210021839359385,-15.29888551165147,37.867022567338026
CB1_CORE_M_CF3_R03,M,CF3,GA,2859.0,3068.3,3086.5,109.75432160562575,3210.0,232.01005771359777,213.08403670480183,11812.4,1.0,232.0,2961.0,5494.666666666667,-3.623775751435332,44.158578015044895,3.4447821681864235,47.96772628002912
CB1_CORE_M_CF3_R04,M,CF3,ALNS-H1,2994.0,3097.2,3102.5,53.49517112163799,3161.0,238.01185003989667,125.74381535169668,11462.5,1.0,238.0,3345.0,3590.6666666666665,7.408071748878929,13.743037504641665,10.493273542600896,16.617155588562937
CB1_CORE_M_CF3_R04,M,CF3,Adapted DCGA,3517.0,3622.8,3636.0,46.787462708151516,3676.0,263.855238036596,211.33436207489575,3996.8,1.0,238.0,3345.0,3590.6666666666665,-8.304932735426014,-0.8949127367248515,-5.142002989536622,2.0516152989231298
CB1_CORE_M_CF3_R04,M,CF3,GA,3045.0,3288.6,3247.0,234.2592106572926,3834.0,238.01250777440146,211.81882255619857,11788.7,1.0,238.0,3345.0,3590.6666666666665,1.6860986547085228,8.412551058299293,8.968609865470851,15.196806535462306
CB1_CORE_M_CF3_R05,M,CF3,ALNS-H1,3061.0,3061.0,3061.0,0.0,3061.0,226.00909845039715,0.6462428829981945,11874.6,1.0,226.0,3061.0,5654.666666666667,0.0,45.86771987738741,0.0,45.86771987738741
CB1_CORE_M_CF3_R05,M,CF3,Adapted DCGA,3428.0,3459.6,3459.0,22.901722400048726,3491.0,232.94621925469838,156.53472799980082,4082.4,1.0,226.0,3061.0,5654.666666666667,-13.021888271806597,38.81867484083943,-11.989545900032669,39.377505305352514
CB1_CORE_M_CF3_R05,M,CF3,GA,3005.0,3195.6,3195.5,133.7893867240597,3443.0,226.011393360098,211.5522485622001,11718.9,1.0,226.0,3061.0,5654.666666666667,-4.3972557987585725,43.4873850506956,1.829467494282914,46.85805234614478
CB1_CORE_S_CF1_R01,S,CF1,ALNS-H1,1749.0,1814.2,1813.5,31.685257700633525,1856.0,124.00423395270191,60.88836229559674,16938.6,1.0,124.0,1856.0,2875.3333333333335,2.2521551724137905,36.904706700672385,5.765086206896552,39.17226988175284
CB1_CORE_S_CF1_R01,S,CF1,Adapted DCGA,1896.0,1924.8,1923.0,18.890326742659703,1962.0,129.72340128949728,101.76889955459919,6022.2,1.0,124.0,1856.0,2875.3333333333335,-3.7068965517241357,33.05819615117088,-2.1551724137931036,34.059819151402735
CB1_CORE_S_CF1_R01,S,CF1,GA,1706.0,1772.2,1769.5,45.56021656372288,1834.0,124.00275677449827,61.049459450898574,17649.3,1.0,124.0,1856.0,2875.3333333333335,4.51508620689655,38.36540690934385,8.081896551724139,40.66774866682124
CB1_CORE_S_CF1_R02,S,CF1,ALNS-H1,2155.0,2197.3,2208.0,25.412376687135968,2223.0,130.00403110630577,54.36204969660612,16087.4,1.0,130.0,2223.0,3037.3333333333335,1.1560953666216742,27.656935908691832,3.0589293747188484,29.049604916593506
