instance_id,method,makespan,runtime_seconds,inference_seconds,feasible,suite,scale,CF_level,training_seed,gap_to_h1_percent
CB1_CORE_M_CF1_R05,BC,3950.0,3.3840994100028183,1.8655067554209381,True,CORE,M,CF1,BC,23.36039975015615
CB1_CORE_M_CF1_R05,H1,3202.0,0.08835871997871436,0.08835871997871436,True,CORE,M,CF1,NA,0.0
CB1_CORE_M_CF1_R05,H2,4325.0,0.10072001797379926,0.10072001797379926,True,CORE,M,CF1,NA,35.07183010618363
CB1_CORE_M_CF1_R05,PPO,3606.0,6.7081236070080195,5.258306063013151,True,CORE,M,CF1,520101,12.617114303560275
CB1_CORE_M_CF1_R05,PPO,4063.0,6.710878511017654,5.254499136819504,True,CORE,M,CF1,520102,26.8894440974391
CB1_CORE_M_CF1_R05,PPO,3890.0,6.692004482989432,5.2166781186824664,True,CORE,M,CF1,520103,21.486570893191754
CB1_CORE_M_CF2_R01,BC,4541.0,4.963635247986531,2.349855930166086,True,CORE,M,CF2,BC,37.9404617253949
CB1_CORE_M_CF2_R01,H1,3292.0,0.17719558998942375,0.17719558998942375,True,CORE,M,CF2,NA,0.0
CB1_CORE_M_CF2_R01,H2,4150.0,0.1030030660040211,0.1030030660040211,True,CORE,M,CF2,NA,26.06318347509113
CB1_CORE_M_CF2_R01,PPO,3119.0,9.013194544008002,6.598971339088166,True,CORE,M,CF2,520101,-5.255164034021871
CB1_CORE_M_CF2_R01,PPO,3979.0,9.03488546499284,6.5436319606378675,True,CORE,M,CF2,520102,20.868772782503036
CB1_CORE_M_CF2_R01,PPO,4270.0,9.177850113977911,6.610637486126507,True,CORE,M,CF2,520103,29.70838396111786
CB1_CORE_M_CF2_R02,BC,3734.0,4.4790507839934435,2.1954046267201193,True,CORE,M,CF2,BC,33.11942959001782
CB1_CORE_M_CF2_R02,H1,2805.0,0.1602338030061219,0.1602338030061219,True,CORE,M,CF2,NA,0.0
CB1_CORE_M_CF2_R02,H2,3984.0,0.09232467401307076,0.09232467401307076,True,CORE,M,CF2,NA,42.032085561497325
CB1_CORE_M_CF2_R02,PPO,3810.0,8.31760214798851,6.181346579804085,True,CORE,M,CF2,520101,35.82887700534759
CB1_CORE_M_CF2_R02,PPO,3897.0,8.36319393798476,6.128819332836429,True,CORE,M,CF2,520102,38.93048128342246
CB1_CORE_M_CF2_R02,PPO,3407.0,8.417172384011792,6.127018319035415,True,CORE,M,CF2,520103,21.461675579322637
CB1_CORE_M_CF2_R03,BC,4452.0,4.76841732498724,2.284696914983215,True,CORE,M,CF2,BC,41.42312579415502
CB1_CORE_M_CF2_R03,H1,3148.0,0.14708008599700406,0.14708008599700406,True,CORE,M,CF2,NA,0.0
CB1_CORE_M_CF2_R03,H2,3509.0,0.0940062029985711,0.0940062029985711,True,CORE,M,CF2,NA,11.467598475222363
CB1_CORE_M_CF2_R03,PPO,3500.0,8.847010361991124,6.498761889728485,True,CORE,M,CF2,520101,11.181702668360865
CB1_CORE_M_CF2_R03,PPO,3295.0,8.961434172990266,6.54182374489028,True,CORE,M,CF2,520102,4.669631512071156
CB1_CORE_M_CF2_R03,PPO,3636.0,9.0197848379903,6.550599689828232,True,CORE,M,CF2,520103,15.501905972045744
CB1_CORE_M_CF2_R04,BC,4107.0,4.964156275993446,2.388687666156329,True,CORE,M,CF2,BC,22.816985645933013
CB1_CORE_M_CF2_R04,H1,3344.0,0.16581149701960385,0.16581149701960385,True,CORE,M,CF2,NA,0.0
CB1_CORE_M_CF2_R04,H2,4467.0,0.1063493879919406,0.1063493879919406,True,CORE,M,CF2,NA,33.58253588516747
CB1_CORE_M_CF2_R04,PPO,3293.0,9.393383571994491,6.79110818891786,True,CORE,M,CF2,520101,-1.5251196172248804
CB1_CORE_M_CF2_R04,PPO,3602.0,9.306810539012076,6.764319027075544,True,CORE,M,CF2,520102,7.715311004784689
CB1_CORE_M_CF2_R04,PPO,4365.0,9.548466401989572,6.861317692295415,True,CORE,M,CF2,520103,30.532296650717704
CB1_CORE_M_CF2_R05,BC,5047.0,4.359708181000315,2.122953941783635,True,CORE,M,CF2,BC,43.177304964539005
CB1_CORE_M_CF2_R05,H1,3525.0,0.14072567698895,0.14072567698895,True,CORE,M,CF2,NA,0.0
CB1_CORE_M_CF2_R05,H2,3706.0,0.0904091080010403,0.0904091080010403,True,CORE,M,CF2,NA,5.134751773049645
CB1_CORE_M_CF2_R05,PPO,4339.0,8.141118146013469,5.973136389424326,True,CORE,M,CF2,520101,23.092198581560282
CB1_CORE_M_CF2_R05,PPO,4310.0,8.099501777993282,6.013063215301372,True,CORE,M,CF2,520102,22.26950354609929
CB1_CORE_M_CF2_R05,PPO,5252.0,8.14982089199475,5.978377608262235,True,CORE,M,CF2,520103,48.99290780141844
CB1_CORE_M_CF3_R01,BC,3652.0,5.203895293001551,2.166942393145291,True,CORE,M,CF3,BC,21.81454302868579
CB1_CORE_M_CF3_R01,H1,2998.0,0.21776270400732756,0.21776270400732756,True,CORE,M,CF3,NA,0.0
