state_id,instance_id,mean_rank_spearman,top_arm_agreement,improvement_sign_agreement,mean_relative_improvement_variance
CB1_TRAIN_L_CF2_RI2_TI1_R01__it0000400,CB1_TRAIN_L_CF2_RI2_TI1_R01,0.6498168498168498,False,1.0,0.0009377554639172378
CB1_TRAIN_L_CF2_RI2_TI1_R01__it0000452,CB1_TRAIN_L_CF2_RI2_TI1_R01,0.7304029304029304,False,1.0,0.0005285706456931072
CB1_TRAIN_L_CF2_RI2_TI1_R01__it0000513,CB1_TRAIN_L_CF2_RI2_TI1_R01,0.8974358974358975,False,1.0,0.00045979141927462384
CB1_TRAIN_L_CF2_RI2_TI1_R01__it0000514,CB1_TRAIN_L_CF2_RI2_TI1_R01,0.832967032967033,False,1.0,0.0006210574970771711
CB1_TRAIN_L_CF2_RI2_TI1_R01__it0000523,CB1_TRAIN_L_CF2_RI2_TI1_R01,0.8461538461538463,False,1.0,0.000599967777326667
CB1_TRAIN_L_CF2_RI2_TI1_R01__it0000670,CB1_TRAIN_L_CF2_RI2_TI1_R01,0.6673992673992674,False,1.0,0.0006193465090258888
CB1_TRAIN_L_CF2_RI2_TI1_R01__it0000689,CB1_TRAIN_L_CF2_RI2_TI1_R01,0.8300366300366301,True,1.0,0.0006122812814990097
CB1_TRAIN_L_CF2_RI2_TI1_R01__it0000690,CB1_TRAIN_L_CF2_RI2_TI1_R01,0.7714285714285714,False,1.0,0.0005758892824556172
CB1_TRAIN_L_CF2_RI2_TI1_R01__it0000903,CB1_TRAIN_L_CF2_RI2_TI1_R01,0.7904761904761904,False,1.0,0.0005433742763736
CB1_TRAIN_L_CF2_RI2_TI1_R01__it0000986,CB1_TRAIN_L_CF2_RI2_TI1_R01,0.8490842490842492,False,1.0,0.00030323757085921443
CB1_TRAIN_L_CF2_RI2_TI1_R01__it0001026,CB1_TRAIN_L_CF2_RI2_TI1_R01,0.8446886446886447,False,1.0,0.0007147691541154319
CB1_TRAIN_L_CF2_RI2_TI1_R01__it0001101,CB1_TRAIN_L_CF2_RI2_TI1_R01,0.8333333333333334,True,0.9230769230769231,0.0006974602936274711
CB1_TRAIN_L_CF2_RI2_TI1_R01__it0001111,CB1_TRAIN_L_CF2_RI2_TI1_R01,0.8666666666666667,False,1.0,0.0007110230564148101
CB1_TRAIN_L_CF2_RI2_TI1_R01__it0001129,CB1_TRAIN_L_CF2_RI2_TI1_R01,0.7846153846153846,False,1.0,0.000543738913171414
CB1_TRAIN_L_CF2_RI2_TI2_R01__it0000023,CB1_TRAIN_L_CF2_RI2_TI2_R01,0.8534798534798536,False,0.8571428571428571,0.0001258119920270539
CB1_TRAIN_L_CF2_RI2_TI2_R01__it0000142,CB1_TRAIN_L_CF2_RI2_TI2_R01,0.7772893772893773,False,0.8571428571428571,0.00013010617782298562
CB1_TRAIN_L_CF2_RI2_TI2_R01__it0000156,CB1_TRAIN_L_CF2_RI2_TI2_R01,0.8296703296703297,True,0.8461538461538461,0.0001604797835088035
CB1_TRAIN_L_CF2_RI2_TI2_R01__it0000363,CB1_TRAIN_L_CF2_RI2_TI2_R01,0.8300366300366301,False,0.7142857142857143,0.0001843711364779387
CB1_TRAIN_L_CF2_RI2_TI2_R01__it0000420,CB1_TRAIN_L_CF2_RI2_TI2_R01,0.8186813186813188,False,0.7692307692307693,0.00022004254915985818
CB1_TRAIN_L_CF2_RI2_TI2_R01__it0000837,CB1_TRAIN_L_CF2_RI2_TI2_R01,0.5516483516483516,False,0.8571428571428571,0.0002212387436803214
CB1_TRAIN_L_CF2_RI2_TI2_R01__it0000850,CB1_TRAIN_L_CF2_RI2_TI2_R01,0.7655677655677656,False,1.0,0.00021263059497613482
CB1_TRAIN_L_CF2_RI2_TI2_R01__it0000931,CB1_TRAIN_L_CF2_RI2_TI2_R01,0.6087912087912087,False,1.0,0.00010710575054368102
CB1_TRAIN_L_CF2_RI2_TI2_R01__it0001117,CB1_TRAIN_L_CF2_RI2_TI2_R01,0.6234432234432234,False,1.0,0.00018306713990261068
CB1_TRAIN_L_CF2_RI2_TI2_R01__it0001266,CB1_TRAIN_L_CF2_RI2_TI2_R01,0.48131868131868133,False,1.0,0.0003292799347116852
CB1_TRAIN_L_CF2_RI2_TI2_R01__it0001314,CB1_TRAIN_L_CF2_RI2_TI2_R01,0.6117216117216118,False,1.0,0.00015555698197575096
CB1_TRAIN_L_CF2_RI2_TI2_R01__it0001322,CB1_TRAIN_L_CF2_RI2_TI2_R01,0.7318681318681319,False,1.0,0.00023373949306067064
CB1_TRAIN_L_CF2_RI2_TI2_R01__it0001459,CB1_TRAIN_L_CF2_RI2_TI2_R01,0.6648351648351648,False,1.0,0.00028250970680175614
CB1_TRAIN_L_CF2_RI2_TI3_R01__it0000008,CB1_TRAIN_L_CF2_RI2_TI3_R01,0.8783882783882784,True,0.9285714285714286,9.118859503657788e-05
CB1_TRAIN_L_CF2_RI2_TI3_R01__it0000053,CB1_TRAIN_L_CF2_RI2_TI3_R01,0.6849816849816851,False,0.7142857142857143,0.000255764583230518
CB1_TRAIN_L_CF2_RI2_TI3_R01__it0000138,CB1_TRAIN_L_CF2_RI2_TI3_R01,0.6967032967032966,False,0.6428571428571429,9.206473937787727e-05
CB1_TRAIN_L_CF2_RI2_TI3_R01__it0000244,CB1_TRAIN_L_CF2_RI2_TI3_R01,0.5340659340659341,True,0.7142857142857143,0.00014949781727930064
CB1_TRAIN_L_CF2_RI2_TI3_R01__it0000291,CB1_TRAIN_L_CF2_RI2_TI3_R01,0.3875457875457875,False,0.5,0.00013723568310860105
CB1_TRAIN_L_CF2_RI2_TI3_R01__it0000347,CB1_TRAIN_L_CF2_RI2_TI3_R01,0.3904761904761905,False,0.8571428571428571,0.00015058698949891986
CB1_TRAIN_L_CF2_RI2_TI3_R01__it0000393,CB1_TRAIN_L_CF2_RI2_TI3_R01,0.7245421245421246,False,1.0,0.0001605243029503115
CB1_TRAIN_L_CF2_RI2_TI3_R01__it0000573,CB1_TRAIN_L_CF2_RI2_TI3_R01,0.5402930402930403,False,0.9230769230769231,0.00011454478123312696
CB1_TRAIN_L_CF2_RI2_TI3_R01__it0000624,CB1_TRAIN_L_CF2_RI2_TI3_R01,0.6512820512820513,False,0.9285714285714286,0.00011840241950180586
CB1_TRAIN_L_CF2_RI2_TI3_R01__it0000875,CB1_TRAIN_L_CF2_RI2_TI3_R01,0.6351648351648351,False,0.9285714285714286,8.669542621261304e-05
CB1_TRAIN_L_CF2_RI2_TI3_R01__it0000888,CB1_TRAIN_L_CF2_RI2_TI3_R01,0.5912087912087912,False,1.0,9.275760991791689e-05
CB1_TRAIN_L_CF2_RI2_TI3_R01__it0000966,CB1_TRAIN_L_CF2_RI2_TI3_R01,0.4271062271062271,False,0.9285714285714286,0.00014512822060654728
CB1_TRAIN_L_CF2_RI2_TI3_R01__it0001297,CB1_TRAIN_L_CF2_RI2_TI3_R01,0.5274725274725274,False,1.0,0.00010435777244770867
CB1_TRAIN_L_CF2_RI3_TI1_R01__it0000011,CB1_TRAIN_L_CF2_RI3_TI1_R01,0.6747252747252747,False,1.0,0.0015845362883987388
CB1_TRAIN_L_CF2_RI3_TI1_R01__it0000240,CB1_TRAIN_L_CF2_RI3_TI1_R01,0.8622710622710623,False,1.0,0.0003652929084953501
CB1_TRAIN_L_CF2_RI3_TI1_R01__it0000395,CB1_TRAIN_L_CF2_RI3_TI1_R01,0.8769230769230769,True,1.0,0.0007333226862044854
CB1_TRAIN_L_CF2_RI3_TI1_R01__it0000408,CB1_TRAIN_L_CF2_RI3_TI1_R01,0.6776556776556776,False,0.7142857142857143,0.00026126060850005295
CB1_TRAIN_L_CF2_RI3_TI1_R01__it0000444,CB1_TRAIN_L_CF2_RI3_TI1_R01,0.7978021978021977,False,0.5714285714285714,0.0006118923040299577
CB1_TRAIN_L_CF2_RI3_TI1_R01__it0000729,CB1_TRAIN_L_CF2_RI3_TI1_R01,0.5692307692307692,False,0.9285714285714286,0.0007233739054397037
CB1_TRAIN_L_CF2_RI3_TI1_R01__it0000773,CB1_TRAIN_L_CF2_RI3_TI1_R01,0.46520146520146516,False,1.0,0.0007317599977069289
CB1_TRAIN_L_CF2_RI3_TI1_R01__it0000838,CB1_TRAIN_L_CF2_RI3_TI1_R01,0.4007326007326007,False,1.0,0.0006840759149678985
CB1_TRAIN_L_CF2_RI3_TI1_R01__it0001095,CB1_TRAIN_L_CF2_RI3_TI1_R01,0.6205128205128205,False,1.0,0.0006103521867289714
CB1_TRAIN_L_CF2_RI3_TI1_R01__it0001257,CB1_TRAIN_L_CF2_RI3_TI1_R01,0.13992673992673996,False,0.9285714285714286,0.0007833796971083094
CB1_TRAIN_L_CF2_RI3_TI1_R01__it0001277,CB1_TRAIN_L_CF2_RI3_TI1_R01,0.2688644688644689,False,1.0,0.0005941006787522153
CB1_TRAIN_L_CF2_RI3_TI1_R01__it0001392,CB1_TRAIN_L_CF2_RI3_TI1_R01,0.3347985347985348,False,1.0,0.0008102454439623134
CB1_TRAIN_L_CF2_RI3_TI1_R01__it0001806,CB1_TRAIN_L_CF2_RI3_TI1_R01,0.852014652014652,False,1.0,0.0004383931918896953
CB1_TRAIN_L_CF2_RI3_TI1_R01__it0001844,CB1_TRAIN_L_CF2_RI3_TI1_R01,0.6512820512820513,False,1.0,0.0005943328233538023
CB1_TRAIN_L_CF2_RI3_TI1_R01__it0001893,CB1_TRAIN_L_CF2_RI3_TI1_R01,0.7274725274725276,False,1.0,0.0009166592924860414
CB1_TRAIN_L_CF2_RI3_TI2_R01__it0000039,CB1_TRAIN_L_CF2_RI3_TI2_R01,0.7934065934065936,False,0.9285714285714286,0.0002260734955080916
CB1_TRAIN_L_CF2_RI3_TI2_R01__it0000379,CB1_TRAIN_L_CF2_RI3_TI2_R01,0.6644688644688644,True,0.8571428571428571,0.00027864124487070443
CB1_TRAIN_L_CF2_RI3_TI2_R01__it0000384,CB1_TRAIN_L_CF2_RI3_TI2_R01,0.7040293040293041,False,1.0,0.00023949536648904058
CB1_TRAIN_L_CF2_RI3_TI2_R01__it0000667,CB1_TRAIN_L_CF2_RI3_TI2_R01,0.5340659340659341,False,1.0,0.000321411864617299
CB1_TRAIN_L_CF2_RI3_TI2_R01__it0000995,CB1_TRAIN_L_CF2_RI3_TI2_R01,0.6410256410256411,False,0.9285714285714286,0.0005441036750814183
CB1_TRAIN_L_CF2_RI3_TI2_R01__it0001003,CB1_TRAIN_L_CF2_RI3_TI2_R01,0.2717948717948718,False,1.0,0.0007470094143711658
CB1_TRAIN_L_CF2_RI3_TI2_R01__it0001127,CB1_TRAIN_L_CF2_RI3_TI2_R01,0.4446886446886447,False,1.0,0.0004211745725546729
CB1_TRAIN_L_CF2_RI3_TI2_R01__it0001442,CB1_TRAIN_L_CF2_RI3_TI2_R01,0.6908424908424907,False,1.0,0.00040726544711490296
CB1_TRAIN_L_CF2_RI3_TI2_R01__it0001485,CB1_TRAIN_L_CF2_RI3_TI2_R01,0.616117216117216,True,1.0,0.00033355109184372194
CB1_TRAIN_L_CF2_RI3_TI2_R01__it0001507,CB1_TRAIN_L_CF2_RI3_TI2_R01,0.4230769230769231,True,0.9230769230769231,0.0003005955304152827
CB1_TRAIN_L_CF2_RI3_TI2_R01__it0001509,CB1_TRAIN_L_CF2_RI3_TI2_R01,0.7197802197802198,False,1.0,0.00024910820201598456
CB1_TRAIN_L_CF2_RI3_TI2_R01__it0001631,CB1_TRAIN_L_CF2_RI3_TI2_R01,0.5531135531135531,False,1.0,0.00041194343450655076
CB1_TRAIN_L_CF2_RI3_TI3_R01__it0000010,CB1_TRAIN_L_CF2_RI3_TI3_R01,0.7157509157509158,False,0.8571428571428571,0.00018180883837821412
CB1_TRAIN_L_CF2_RI3_TI3_R01__it0000344,CB1_TRAIN_L_CF2_RI3_TI3_R01,0.6278388278388278,False,0.5,0.00013570612211112073
CB1_TRAIN_L_CF2_RI3_TI3_R01__it0000662,CB1_TRAIN_L_CF2_RI3_TI3_R01,0.6615384615384615,False,0.8571428571428571,0.00021997349969377943
CB1_TRAIN_L_CF2_RI3_TI3_R01__it0000672,CB1_TRAIN_L_CF2_RI3_TI3_R01,0.6117216117216118,False,1.0,0.00014449466617298787
CB1_TRAIN_L_CF2_RI3_TI3_R01__it0001182,CB1_TRAIN_L_CF2_RI3_TI3_R01,0.4227106227106227,False,1.0,0.00019342610042486175
CB1_TRAIN_L_CF2_RI3_TI3_R01__it0001195,CB1_TRAIN_L_CF2_RI3_TI3_R01,0.31428571428571433,False,0.9285714285714286,0.0003147690469533009
CB1_TRAIN_L_CF2_RI3_TI3_R01__it0001399,CB1_TRAIN_L_CF2_RI3_TI3_R01,0.6454212454212455,False,0.9285714285714286,0.0002966763515479192
CB1_TRAIN_L_CF2_RI3_TI3_R01__it0001509,CB1_TRAIN_L_CF2_RI3_TI3_R01,0.2948717948717949,False,1.0,0.00027169913228894036
CB1_TRAIN_L_CF2_RI3_TI3_R01__it0001577,CB1_TRAIN_L_CF2_RI3_TI3_R01,0.46959706959706954,False,1.0,0.0003386188543423313
CB1_TRAIN_L_CF2_RI3_TI3_R01__it0001795,CB1_TRAIN_L_CF2_RI3_TI3_R01,0.7098901098901099,False,0.9285714285714286,0.0001578377396984259
CB1_TRAIN_L_CF3_RI1_TI1_R01__it0000010,CB1_TRAIN_L_CF3_RI1_TI1_R01,0.9633699633699634,True,1.0,0.00029580797406466376
CB1_TRAIN_L_CF3_RI1_TI1_R01__it0000113,CB1_TRAIN_L_CF3_RI1_TI1_R01,0.8783882783882784,True,0.9285714285714286,0.00038460063836517173
CB1_TRAIN_L_CF3_RI1_TI1_R01__it0000314,CB1_TRAIN_L_CF3_RI1_TI1_R01,0.8754578754578755,False,0.8571428571428571,0.0003671671937150606
CB1_TRAIN_L_CF3_RI1_TI1_R01__it0000443,CB1_TRAIN_L_CF3_RI1_TI1_R01,0.9560439560439562,True,1.0,0.0003705804095836972
CB1_TRAIN_L_CF3_RI1_TI1_R01__it0000464,CB1_TRAIN_L_CF3_RI1_TI1_R01,0.9384615384615386,True,1.0,0.000527163165116402
CB1_TRAIN_L_CF3_RI1_TI1_R01__it0000538,CB1_TRAIN_L_CF3_RI1_TI1_R01,0.8505494505494505,False,1.0,0.0004012530122696529
CB1_TRAIN_L_CF3_RI1_TI1_R01__it0000598,CB1_TRAIN_L_CF3_RI1_TI1_R01,0.9560439560439561,False,1.0,0.0005622392763455652
CB1_TRAIN_L_CF3_RI1_TI1_R01__it0000655,CB1_TRAIN_L_CF3_RI1_TI1_R01,0.8871794871794871,True,1.0,0.0006492791599140358
CB1_TRAIN_L_CF3_RI1_TI1_R01__it0000766,CB1_TRAIN_L_CF3_RI1_TI1_R01,0.9139194139194139,False,1.0,0.0004862636334616613
CB1_TRAIN_L_CF3_RI1_TI1_R01__it0000773,CB1_TRAIN_L_CF3_RI1_TI1_R01,0.8710622710622711,False,1.0,0.0006652234493136108
CB1_TRAIN_L_CF3_RI1_TI1_R01__it0000884,CB1_TRAIN_L_CF3_RI1_TI1_R01,0.9120879120879121,False,1.0,0.0004836202365478064
CB1_TRAIN_L_CF3_RI1_TI1_R01__it0001062,CB1_TRAIN_L_CF3_RI1_TI1_R01,0.9164835164835164,True,1.0,0.0007586884495935965
CB1_TRAIN_L_CF3_RI1_TI1_R01__it0001080,CB1_TRAIN_L_CF3_RI1_TI1_R01,0.9003663003663004,False,1.0,0.00044981718673890167
CB1_TRAIN_L_CF3_RI1_TI1_R01__it0001113,CB1_TRAIN_L_CF3_RI1_TI1_R01,0.931135531135531,True,1.0,0.0005458659207288795
CB1_TRAIN_L_CF3_RI1_TI1_R01__it0001169,CB1_TRAIN_L_CF3_RI1_TI1_R01,0.9296703296703296,True,1.0,0.0004475643784369285
CB1_TRAIN_L_CF3_RI1_TI1_R01__it0001240,CB1_TRAIN_L_CF3_RI1_TI1_R01,0.9501831501831502,False,1.0,0.00046215528659583556
CB1_TRAIN_L_CF3_RI1_TI1_R01__it0001433,CB1_TRAIN_L_CF3_RI1_TI1_R01,0.9238095238095237,False,1.0,0.0005043421270871744
CB1_TRAIN_L_CF3_RI1_TI1_R01__it0001561,CB1_TRAIN_L_CF3_RI1_TI1_R01,0.895970695970696,False,1.0,0.0003869712023010688
CB1_TRAIN_L_CF3_RI1_TI1_R01__it0001728,CB1_TRAIN_L_CF3_RI1_TI1_R01,0.8725274725274725,True,1.0,0.0005745863184788192
CB1_TRAIN_L_CF3_RI1_TI1_R01__it0001929,CB1_TRAIN_L_CF3_RI1_TI1_R01,0.9106227106227106,False,1.0,0.0006825349985595987
CB1_TRAIN_L_CF3_RI1_TI2_R01__it0000004,CB1_TRAIN_L_CF3_RI1_TI2_R01,0.7113553113553115,False,0.8571428571428571,0.000416860766723582
CB1_TRAIN_L_CF3_RI1_TI2_R01__it0000006,CB1_TRAIN_L_CF3_RI1_TI2_R01,0.8446886446886447,False,0.9285714285714286,0.00037315930668849054
CB1_TRAIN_L_CF3_RI1_TI2_R01__it0000032,CB1_TRAIN_L_CF3_RI1_TI2_R01,0.6278388278388278,True,0.8571428571428571,0.0002350406543080942
CB1_TRAIN_L_CF3_RI1_TI2_R01__it0000343,CB1_TRAIN_L_CF3_RI1_TI2_R01,0.964835164835165,False,1.0,0.00018906207075049887
CB1_TRAIN_L_CF3_RI1_TI2_R01__it0000420,CB1_TRAIN_L_CF3_RI1_TI2_R01,0.934065934065934,True,1.0,5.089083252348558e-05
CB1_TRAIN_L_CF3_RI1_TI2_R01__it0000463,CB1_TRAIN_L_CF3_RI1_TI2_R01,0.93992673992674,True,1.0,6.455701328150312e-05
CB1_TRAIN_L_CF3_RI1_TI2_R01__it0000500,CB1_TRAIN_L_CF3_RI1_TI2_R01,0.8989010989010989,False,1.0,0.0001431865322224018
CB1_TRAIN_L_CF3_RI1_TI2_R01__it0000525,CB1_TRAIN_L_CF3_RI1_TI2_R01,0.9428571428571427,False,1.0,0.00013884746706908062
CB1_TRAIN_L_CF3_RI1_TI2_R01__it0000531,CB1_TRAIN_L_CF3_RI1_TI2_R01,0.9340659340659342,False,0.9285714285714286,0.0001434467600749818
CB1_TRAIN_L_CF3_RI1_TI2_R01__it0000584,CB1_TRAIN_L_CF3_RI1_TI2_R01,0.9443223443223442,False,0.7857142857142857,0.00017917785677146582
CB1_TRAIN_L_CF3_RI1_TI2_R01__it0000611,CB1_TRAIN_L_CF3_RI1_TI2_R01,0.8842490842490842,False,0.7857142857142857,0.0001692665244067113
CB1_TRAIN_L_CF3_RI1_TI2_R01__it0000834,CB1_TRAIN_L_CF3_RI1_TI2_R01,0.8769230769230769,True,1.0,0.0002472553656529746
CB1_TRAIN_L_CF3_RI1_TI2_R01__it0000845,CB1_TRAIN_L_CF3_RI1_TI2_R01,0.9487179487179486,True,1.0,0.000210347777516189
CB1_TRAIN_L_CF3_RI1_TI2_R01__it0000869,CB1_TRAIN_L_CF3_RI1_TI2_R01,0.9326007326007325,False,0.9285714285714286,7.969511357335557e-05
CB1_TRAIN_L_CF3_RI1_TI2_R01__it0000985,CB1_TRAIN_L_CF3_RI1_TI2_R01,0.931135531135531,False,0.7857142857142857,0.00017926863037738634
CB1_TRAIN_L_CF3_RI1_TI2_R01__it0001022,CB1_TRAIN_L_CF3_RI1_TI2_R01,0.7304029304029305,False,1.0,0.00016865973969567544
CB1_TRAIN_L_CF3_RI1_TI2_R01__it0001171,CB1_TRAIN_L_CF3_RI1_TI2_R01,0.813919413919414,False,1.0,0.0001232997573128815
CB1_TRAIN_L_CF3_RI1_TI2_R01__it0001363,CB1_TRAIN_L_CF3_RI1_TI2_R01,0.9560439560439559,False,1.0,0.00022382828650202853
CB1_TRAIN_L_CF3_RI1_TI3_R01__it0000095,CB1_TRAIN_L_CF3_RI1_TI3_R01,0.5399267399267399,False,0.5714285714285714,0.00010246507189579885
CB1_TRAIN_L_CF3_RI1_TI3_R01__it0000121,CB1_TRAIN_L_CF3_RI1_TI3_R01,0.8109890109890111,True,0.9285714285714286,9.717709388972002e-05
CB1_TRAIN_L_CF3_RI1_TI3_R01__it0000356,CB1_TRAIN_L_CF3_RI1_TI3_R01,0.9304029304029303,False,0.8461538461538461,5.745763824891618e-05
CB1_TRAIN_L_CF3_RI1_TI3_R01__it0000437,CB1_TRAIN_L_CF3_RI1_TI3_R01,0.965201465201465,True,0.9230769230769231,4.1652012580517595e-05
CB1_TRAIN_L_CF3_RI1_TI3_R01__it0000541,CB1_TRAIN_L_CF3_RI1_TI3_R01,0.9062271062271062,False,0.8571428571428571,0.00016919538534430027
CB1_TRAIN_L_CF3_RI1_TI3_R01__it0000609,CB1_TRAIN_L_CF3_RI1_TI3_R01,0.8593406593406593,False,0.8571428571428571,7.752855101413156e-05
CB1_TRAIN_L_CF3_RI1_TI3_R01__it0000648,CB1_TRAIN_L_CF3_RI1_TI3_R01,0.6673992673992674,False,1.0,0.0001330987595257327
CB1_TRAIN_L_CF3_RI1_TI3_R01__it0000734,CB1_TRAIN_L_CF3_RI1_TI3_R01,0.8417582417582418,False,1.0,0.00010564620858862177
CB1_TRAIN_L_CF3_RI1_TI3_R01__it0000757,CB1_TRAIN_L_CF3_RI1_TI3_R01,0.8373626373626374,False,0.9285714285714286,0.00016201154023926185
CB1_TRAIN_L_CF3_RI1_TI3_R01__it0000802,CB1_TRAIN_L_CF3_RI1_TI3_R01,0.805128205128205,False,1.0,9.971687826182006e-05
CB1_TRAIN_L_CF3_RI1_TI3_R01__it0000863,CB1_TRAIN_L_CF3_RI1_TI3_R01,0.8534798534798534,False,1.0,0.00011608682259745647
CB1_TRAIN_L_CF3_RI1_TI3_R01__it0000928,CB1_TRAIN_L_CF3_RI1_TI3_R01,0.8571428571428571,False,1.0,0.00013074672767314383
CB1_TRAIN_L_CF3_RI1_TI3_R01__it0000976,CB1_TRAIN_L_CF3_RI1_TI3_R01,0.8197802197802199,False,0.9285714285714286,0.0001607350671185227
CB1_TRAIN_L_CF3_RI1_TI3_R01__it0001019,CB1_TRAIN_L_CF3_RI1_TI3_R01,0.7860805860805861,True,0.9285714285714286,0.00010427959069339847
CB1_TRAIN_L_CF3_RI1_TI3_R01__it0001153,CB1_TRAIN_L_CF3_RI1_TI3_R01,0.8109890109890111,False,1.0,0.000135725092859259
CB1_TRAIN_L_CF3_RI1_TI3_R01__it0001362,CB1_TRAIN_L_CF3_RI1_TI3_R01,0.5677655677655677,False,1.0,0.00015655418092600643
CB1_TRAIN_L_CF3_RI1_TI3_R01__it0001493,CB1_TRAIN_L_CF3_RI1_TI3_R01,0.7216117216117217,False,1.0,0.0001375903962697371
CB1_TRAIN_L_CF3_RI1_TI3_R01__it0001578,CB1_TRAIN_L_CF3_RI1_TI3_R01,0.8637362637362638,False,0.9285714285714286,0.00011195923205809928
CB1_TRAIN_L_CF3_RI1_TI3_R01__it0001680,CB1_TRAIN_L_CF3_RI1_TI3_R01,0.7934065934065934,False,0.9285714285714286,0.00010500017103815257
CB1_TRAIN_L_CF3_RI1_TI3_R01__it0001711,CB1_TRAIN_L_CF3_RI1_TI3_R01,0.706959706959707,False,1.0,9.548643022337202e-05
CB1_TRAIN_L_CF3_RI1_TI3_R01__it0001760,CB1_TRAIN_L_CF3_RI1_TI3_R01,0.8564102564102565,False,0.9285714285714286,9.785908691588225e-05
CB1_TRAIN_L_CF3_RI2_TI1_R01__it0000007,CB1_TRAIN_L_CF3_RI2_TI1_R01,0.9194139194139194,True,1.0,0.0005075501202913854
CB1_TRAIN_L_CF3_RI2_TI1_R01__it0000090,CB1_TRAIN_L_CF3_RI2_TI1_R01,0.9399267399267398,True,0.9285714285714286,0.0005402908777506321
CB1_TRAIN_L_CF3_RI2_TI1_R01__it0000097,CB1_TRAIN_L_CF3_RI2_TI1_R01,0.9194139194139194,True,0.8571428571428571,0.0004436262203030456
CB1_TRAIN_L_CF3_RI2_TI1_R01__it0000195,CB1_TRAIN_L_CF3_RI2_TI1_R01,0.923809523809524,True,1.0,0.0005888393141548356
CB1_TRAIN_L_CF3_RI2_TI1_R01__it0000365,CB1_TRAIN_L_CF3_RI2_TI1_R01,0.832967032967033,True,0.9285714285714286,0.0009130768145444284
CB1_TRAIN_L_CF3_RI2_TI1_R01__it0000495,CB1_TRAIN_L_CF3_RI2_TI1_R01,0.9120879120879121,True,1.0,0.0003635555291302905
CB1_TRAIN_L_CF3_RI2_TI1_R01__it0000545,CB1_TRAIN_L_CF3_RI2_TI1_R01,0.915018315018315,True,1.0,0.00046304620404361046
CB1_TRAIN_L_CF3_RI2_TI1_R01__it0000551,CB1_TRAIN_L_CF3_RI2_TI1_R01,0.9223443223443223,False,1.0,0.0007619153844102761
CB1_TRAIN_L_CF3_RI2_TI1_R01__it0000628,CB1_TRAIN_L_CF3_RI2_TI1_R01,0.8857142857142857,False,1.0,0.0006611936768268774
CB1_TRAIN_L_CF3_RI2_TI1_R01__it0000638,CB1_TRAIN_L_CF3_RI2_TI1_R01,0.8124542124542126,False,1.0,0.0005208060777770687
CB1_TRAIN_L_CF3_RI2_TI1_R01__it0000725,CB1_TRAIN_L_CF3_RI2_TI1_R01,0.9164835164835164,True,1.0,0.0004094433897071824
CB1_TRAIN_L_CF3_RI2_TI1_R01__it0000754,CB1_TRAIN_L_CF3_RI2_TI1_R01,0.9575091575091575,True,1.0,0.0003564779387478706
CB1_TRAIN_L_CF3_RI2_TI1_R01__it0000854,CB1_TRAIN_L_CF3_RI2_TI1_R01,0.7333333333333334,True,1.0,0.0008249548510625336
CB1_TRAIN_L_CF3_RI2_TI1_R01__it0000862,CB1_TRAIN_L_CF3_RI2_TI1_R01,0.8637362637362638,True,1.0,0.0008152894985775087
CB1_TRAIN_L_CF3_RI2_TI1_R01__it0000874,CB1_TRAIN_L_CF3_RI2_TI1_R01,0.8666666666666667,False,1.0,0.0004133673866843774
CB1_TRAIN_L_CF3_RI2_TI1_R01__it0000876,CB1_TRAIN_L_CF3_RI2_TI1_R01,0.9282051282051281,True,1.0,0.00035751253985894383
CB1_TRAIN_L_CF3_RI2_TI1_R01__it0000900,CB1_TRAIN_L_CF3_RI2_TI1_R01,0.8578754578754578,False,1.0,0.0009601132343689722
CB1_TRAIN_L_CF3_RI2_TI1_R01__it0001313,CB1_TRAIN_L_CF3_RI2_TI1_R01,0.931135531135531,False,1.0,0.0005422630650006263
CB1_TRAIN_L_CF3_RI2_TI1_R01__it0001547,CB1_TRAIN_L_CF3_RI2_TI1_R01,0.8007326007326007,True,1.0,0.0005898092469556316
CB1_TRAIN_L_CF3_RI2_TI2_R01__it0000034,CB1_TRAIN_L_CF3_RI2_TI2_R01,0.6117216117216118,False,0.6428571428571429,0.00015996567829419268
CB1_TRAIN_L_CF3_RI2_TI2_R01__it0000059,CB1_TRAIN_L_CF3_RI2_TI2_R01,0.8930402930402931,False,0.8571428571428571,0.0002991821949256857
CB1_TRAIN_L_CF3_RI2_TI2_R01__it0000072,CB1_TRAIN_L_CF3_RI2_TI2_R01,0.9443223443223445,False,0.8571428571428571,0.00021919939472477942
CB1_TRAIN_L_CF3_RI2_TI2_R01__it0000147,CB1_TRAIN_L_CF3_RI2_TI2_R01,0.8124542124542123,False,0.8571428571428571,0.0003165481705428761
CB1_TRAIN_L_CF3_RI2_TI2_R01__it0000280,CB1_TRAIN_L_CF3_RI2_TI2_R01,0.8109890109890111,False,0.7857142857142857,0.0001985497914183394
CB1_TRAIN_L_CF3_RI2_TI2_R01__it0000294,CB1_TRAIN_L_CF3_RI2_TI2_R01,0.87985347985348,False,0.8571428571428571,0.000295910203170791
CB1_TRAIN_L_CF3_RI2_TI2_R01__it0000321,CB1_TRAIN_L_CF3_RI2_TI2_R01,0.8666666666666666,False,0.9285714285714286,0.00023988840144604365
