scale,CF_level,RI_level,TI_level,search_stage,bottleneck_proxy,arm_count,state_count,positive_fraction,mean_absolute_improvement,mean_relative_improvement,best_arm_fraction,mean_runtime,mean_decoder_evaluations
M,CF2,RI1,TI2,0-20%,RECONFIGURATION,111,8,0.40540540540540543,-38.68468468468468,-0.011013380471196666,0.07207207207207207,0.12248658463067022,8.0
M,CF2,RI1,TI2,0-20%,W_LOGISTICS,208,15,0.39903846153846156,-21.783653846153847,-0.006669970227130998,0.07211538461538461,0.11812862765863813,8.0
M,CF2,RI1,TI2,20-40%,W_LOGISTICS,348,25,0.06896551724137931,-128.54022988505747,-0.0361578128663654,0.07183908045977011,0.11045402592816803,8.0
M,CF2,RI1,TI2,40-60%,CROSS_RESOURCE_SYNCHRONIZATION,345,25,0.002898550724637681,-189.64057971014492,-0.054478764639513046,0.07246376811594203,0.10986028110726404,8.0
M,CF2,RI1,TI2,60-80%,CROSS_RESOURCE_SYNCHRONIZATION,348,25,0.031609195402298854,-164.33333333333334,-0.04720865651632673,0.07183908045977011,0.11768773983335816,8.0
M,CF2,RI1,TI2,80-100%,RECONFIGURATION,344,25,0.03197674418604651,-152.7877906976744,-0.04480580372365819,0.07267441860465117,0.1279967045494459,8.0
M,CF2,RI1,TI3,0-20%,CROSS_RESOURCE_SYNCHRONIZATION,70,5,0.4,-26.357142857142858,-0.004734595304948427,0.07142857142857142,0.1466729727571224,8.0
M,CF2,RI1,TI3,0-20%,F_LOGISTICS,164,12,0.7621951219512195,105.65853658536585,0.014551336297600954,0.07317073170731707,0.12320455367679775,8.0
M,CF2,RI1,TI3,0-20%,RECONFIGURATION,42,3,0.5714285714285714,-16.61904761904762,-0.00312109882229054,0.07142857142857142,0.11580904183340733,8.0
M,CF2,RI1,TI3,0-20%,W_LOGISTICS,70,5,0.5571428571428572,9.17142857142857,0.0005125609072479724,0.07142857142857142,0.11231775655714955,8.0
M,CF2,RI1,TI3,20-40%,F_LOGISTICS,56,4,0.14285714285714285,-120.17857142857143,-0.021149722360673386,0.07142857142857142,0.12041315246429869,8.0
M,CF2,RI1,TI3,20-40%,RECONFIGURATION,292,21,0.03424657534246575,-149.04109589041096,-0.026032102780257808,0.07191780821917808,0.1212676159863231,8.0
M,CF2,RI1,TI3,40-60%,RECONFIGURATION,346,25,0.014450867052023121,-148.73410404624278,-0.026103575177038076,0.07225433526011561,0.11995596817629342,8.0
M,CF2,RI1,TI3,60-80%,RECONFIGURATION,349,25,0.025787965616045846,-139.42120343839542,-0.024481335107707714,0.07163323782234957,0.16524792441832115,8.0
M,CF2,RI1,TI3,80-100%,RECONFIGURATION,347,25,0.01729106628242075,-152.10662824207492,-0.026708802149618068,0.07204610951008646,0.17996352643807695,8.0
M,CF2,RI2,TI1,0-20%,F_LOGISTICS,28,2,0.03571428571428571,-234.57142857142858,-0.1172857142857143,0.07142857142857142,0.16402612571427458,8.0
M,CF2,RI2,TI1,0-20%,RECONFIGURATION,84,6,0.2261904761904762,-87.82142857142857,-0.03635851616395421,0.07142857142857142,0.1630658527142909,8.0
M,CF2,RI2,TI1,0-20%,W_LOGISTICS,237,17,0.1518987341772152,-139.81856540084388,-0.05917320636404445,0.07172995780590717,0.1638013178354463,8.0
M,CF2,RI2,TI1,20-40%,W_LOGISTICS,349,25,0.008595988538681949,-283.83667621776505,-0.12238279380651798,0.07163323782234957,0.14456317854155895,8.0
M,CF2,RI2,TI1,40-60%,W_LOGISTICS,348,25,0.0028735632183908046,-377.98275862068965,-0.16377069264327976,0.07183908045977011,0.11212852410923246,8.0
M,CF2,RI2,TI1,60-80%,W_LOGISTICS,346,25,0.005780346820809248,-391.90751445086704,-0.16980394906883323,0.07225433526011561,0.11123371086124527,8.0
M,CF2,RI2,TI1,80-100%,CROSS_RESOURCE_SYNCHRONIZATION,194,14,0.030927835051546393,-185.99484536082474,-0.08058702138683915,0.07216494845360824,0.11233697714943942,8.0
M,CF2,RI2,TI1,80-100%,RECONFIGURATION,97,7,0.0,-275.2371134020619,-0.12167865313972673,0.07216494845360824,0.11261324516495153,8.0
M,CF2,RI2,TI1,80-100%,W_LOGISTICS,55,4,0.0,-344.6363636363636,-0.1493225145738144,0.07272727272727272,0.112706815872645,8.0
M,CF2,RI2,TI2,0-20%,RECONFIGURATION,140,10,0.34285714285714286,-43.457142857142856,-0.014053210544183516,0.07142857142857142,0.14492195577142541,8.0
M,CF2,RI2,TI2,0-20%,W_LOGISTICS,207,15,0.4492753623188406,-7.797101449275362,-0.0024575163935165473,0.07246376811594203,0.14005629288407942,8.0
M,CF2,RI2,TI2,20-40%,RECONFIGURATION,84,6,0.03571428571428571,-170.02380952380952,-0.04870883467953984,0.07142857142857142,0.1648733837857565,8.0
M,CF2,RI2,TI2,20-40%,W_LOGISTICS,263,19,0.030418250950570342,-191.33079847908746,-0.056021688599048325,0.07224334600760456,0.1640454515094835,8.0
M,CF2,RI2,TI2,40-60%,W_LOGISTICS,346,25,0.005780346820809248,-222.64450867052022,-0.06544518185494422,0.07225433526011561,0.16525278897110593,8.0
M,CF2,RI2,TI2,60-80%,W_LOGISTICS,350,25,0.002857142857142857,-222.63714285714286,-0.06561630043954711,0.07142857142857142,0.16475182108569114,8.0
M,CF2,RI2,TI2,80-100%,RECONFIGURATION,222,16,0.02252252252252252,-177.01351351351352,-0.05269827731870007,0.07207207207207207,0.16500102917569182,8.0
M,CF2,RI2,TI2,80-100%,W_LOGISTICS,124,9,0.008064516129032258,-196.45967741935485,-0.05857586241082282,0.07258064516129033,0.1651041482984305,8.0
M,CF2,RI2,TI3,0-20%,CROSS_RESOURCE_SYNCHRONIZATION,25,2,0.6,5.44,0.0005802562312141337,0.08,0.11068170855996869,8.0
M,CF2,RI2,TI3,0-20%,F_LOGISTICS,14,1,0.8571428571428571,167.07142857142858,0.02299992133417244,0.07142857142857142,0.11393155900012582,8.0
M,CF2,RI2,TI3,0-20%,RECONFIGURATION,56,4,0.5178571428571429,-2.8392857142857144,-0.0018647501307373672,0.07142857142857142,0.1134487170535944,8.0
M,CF2,RI2,TI3,0-20%,W_LOGISTICS,251,18,0.50199203187251,-10.143426294820717,-0.002493755849679295,0.07171314741035857,0.11449025760956362,8.0
M,CF2,RI2,TI3,20-40%,W_LOGISTICS,348,25,0.04310344827586207,-223.73850574712642,-0.03789171887282616,0.07183908045977011,0.11770335377296687,8.0
M,CF2,RI2,TI3,40-60%,W_LOGISTICS,348,25,0.020114942528735632,-188.91379310344828,-0.033315384435270566,0.07183908045977011,0.12097960267814854,8.0
M,CF2,RI2,TI3,60-80%,W_LOGISTICS,350,25,0.005714285714285714,-206.36285714285714,-0.03646631156438543,0.07142857142857142,0.12106741794855094,8.0
M,CF2,RI2,TI3,80-100%,W_LOGISTICS,349,25,0.0,-221.96275071633238,-0.03922296354768199,0.07163323782234957,0.12235527753581896,8.0
M,CF2,RI3,TI1,0-20%,CROSS_RESOURCE_SYNCHRONIZATION,27,2,0.25925925925925924,-160.62962962962962,-0.06496516682674497,0.07407407407407407,0.10648525529638762,8.0
M,CF2,RI3,TI1,0-20%,RECONFIGURATION,56,4,0.14285714285714285,-205.33928571428572,-0.0779853542425001,0.07142857142857142,0.13284079157145762,8.0
M,CF2,RI3,TI1,0-20%,W_LOGISTICS,262,19,0.11068702290076336,-179.70992366412213,-0.07086516332009632,0.07251908396946564,0.15089992303437055,8.0
M,CF2,RI3,TI1,20-40%,RECONFIGURATION,250,18,0.028,-232.172,-0.09426390580592772,0.072,0.16145961987199917,8.0
M,CF2,RI3,TI1,20-40%,W_LOGISTICS,97,7,0.15463917525773196,-168.97938144329896,-0.06598214789179262,0.07216494845360824,0.1616321850309497,8.0
M,CF2,RI3,TI1,40-60%,RECONFIGURATION,251,18,0.0,-301.47808764940237,-0.12487613251009391,0.07171314741035857,0.1596477967330509,8.0
M,CF2,RI3,TI1,40-60%,W_LOGISTICS,98,7,0.0,-281.9591836734694,-0.1153003941480223,0.07142857142857142,0.16019975709183867,8.0
M,CF2,RI3,TI1,60-80%,RECONFIGURATION,347,25,0.0,-301.38616714697406,-0.12495280561649007,0.07204610951008646,0.15986314659656362,8.0
M,CF2,RI3,TI1,80-100%,RECONFIGURATION,210,15,0.0,-295.6190476190476,-0.12256179420358525,0.07142857142857142,0.15939608666187183,8.0
M,CF2,RI3,TI1,80-100%,W_LOGISTICS,138,10,0.0,-281.7608695652174,-0.11818828421359788,0.07246376811594203,0.15964291436233433,8.0
M,CF2,RI3,TI2,0-20%,CROSS_RESOURCE_SYNCHRONIZATION,14,1,0.21428571428571427,-51.785714285714285,-0.012274404902989876,0.07142857142857142,0.1079808058569662,8.0
M,CF2,RI3,TI2,0-20%,RECONFIGURATION,139,10,0.2805755395683453,-65.62589928057554,-0.016562466279724818,0.07194244604316546,0.11500971559715306,8.0
M,CF2,RI3,TI2,0-20%,W_LOGISTICS,196,14,0.33163265306122447,-60.734693877551024,-0.01551204286493843,0.07142857142857142,0.10906527379081721,8.0
M,CF2,RI3,TI2,20-40%,CROSS_RESOURCE_SYNCHRONIZATION,14,1,0.0,-228.57142857142858,-0.061394420782011426,0.07142857142857142,0.1657119438571369,8.0
M,CF2,RI3,TI2,20-40%,RECONFIGURATION,195,14,0.005128205128205128,-253.72307692307692,-0.06851824923658573,0.07179487179487179,0.1625606935281935,8.0
M,CF2,RI3,TI2,20-40%,W_LOGISTICS,140,10,0.18571428571428572,-142.65714285714284,-0.03773361616766433,0.07142857142857142,0.1638387470928072,8.0
M,CF2,RI3,TI2,40-60%,RECONFIGURATION,223,16,0.008968609865470852,-248.23318385650225,-0.06845818930109994,0.07174887892376682,0.1643253047713037,8.0
M,CF2,RI3,TI2,40-60%,W_LOGISTICS,126,9,0.031746031746031744,-204.66666666666666,-0.05668755499949293,0.07142857142857142,0.1636397265476103,8.0
M,CF2,RI3,TI2,60-80%,W_LOGISTICS,350,25,0.03428571428571429,-164.97142857142856,-0.04724267713958435,0.07142857142857142,0.16528106777143226,8.0
M,CF2,RI3,TI2,80-100%,RECONFIGURATION,307,22,0.029315960912052116,-163.33224755700326,-0.04717858103899574,0.07166123778501629,0.16589016540717508,8.0
M,CF2,RI3,TI2,80-100%,W_LOGISTICS,42,3,0.07142857142857142,-163.07142857142858,-0.046698576337751596,0.07142857142857142,0.16523916442862346,8.0
M,CF2,RI3,TI3,0-20%,F_LOGISTICS,28,2,0.75,122.14285714285714,0.017005709525235512,0.07142857142857142,0.13879388553570088,8.0
M,CF2,RI3,TI3,0-20%,RECONFIGURATION,42,3,0.6666666666666666,54.904761904761905,0.007194490045265635,0.07142857142857142,0.1123338850237425,8.0
M,CF2,RI3,TI3,0-20%,W_LOGISTICS,280,20,0.6357142857142857,60.260714285714286,0.007384051238923231,0.07142857142857142,0.11147332975714497,8.0
M,CF2,RI3,TI3,20-40%,F_LOGISTICS,14,1,0.5714285714285714,-21.785714285714285,-0.003378153866601688,0.07142857142857142,0.11344891114289826,8.0
M,CF2,RI3,TI3,20-40%,RECONFIGURATION,111,8,0.0,-178.36936936936937,-0.03057816787602551,0.07207207207207207,0.1180335396756991,8.0
M,CF2,RI3,TI3,20-40%,W_LOGISTICS,222,16,0.04054054054054054,-164.16216216216216,-0.028347476802350294,0.07207207207207207,0.11771688737393855,8.0
M,CF2,RI3,TI3,40-60%,F_LOGISTICS,349,25,0.034383954154727794,-182.8051575931232,-0.03193103189399532,0.07163323782234957,0.1182085169341065,8.0
M,CF2,RI3,TI3,60-80%,F_LOGISTICS,346,25,0.017341040462427744,-190.08959537572255,-0.03320342277305197,0.07225433526011561,0.11862080373699649,8.0
M,CF2,RI3,TI3,80-100%,F_LOGISTICS,349,25,0.014326647564469915,-187.37249283667623,-0.0327288197094631,0.07163323782234957,0.11802607697132969,8.0
M,CF3,RI1,TI1,0-20%,CROSS_RESOURCE_SYNCHRONIZATION,13,1,0.15384615384615385,-107.46153846153847,-0.04736074855070008,0.07692307692307693,0.10399380461561893,8.0
M,CF3,RI1,TI1,0-20%,RECONFIGURATION,237,17,0.12658227848101267,-128.30801687763713,-0.05762000576443021,0.07172995780590717,0.1073927487088655,8.0
M,CF3,RI1,TI1,0-20%,W_LOGISTICS,307,22,0.26058631921824105,-99.37459283387622,-0.043158739896239966,0.07166123778501629,0.10844377328012401,8.0
M,CF3,RI1,TI1,20-40%,RECONFIGURATION,138,10,0.007246376811594203,-175.46376811594203,-0.08023034664652126,0.07246376811594203,0.13645314822465676,8.0
M,CF3,RI1,TI1,20-40%,W_LOGISTICS,419,30,0.028639618138424822,-145.47016706443915,-0.0671715077532048,0.07159904534606205,0.1274196601432035,8.0
M,CF3,RI1,TI1,40-60%,RECONFIGURATION,42,3,0.09523809523809523,-111.92857142857143,-0.05362834399101794,0.07142857142857142,0.16374110749988868,8.0
M,CF3,RI1,TI1,40-60%,W_LOGISTICS,516,37,0.0,-324.9108527131783,-0.16698515042607384,0.07170542635658915,0.16401995018797833,8.0
M,CF3,RI1,TI1,60-80%,W_LOGISTICS,558,40,0.0,-346.76702508960574,-0.17930042662337423,0.07168458781362007,0.16373978284050167,8.0
M,CF3,RI1,TI1,80-100%,W_LOGISTICS,558,40,0.0,-340.89964157706095,-0.1762666192228857,0.07168458781362007,0.163421438734751,8.0
M,CF3,RI1,TI2,0-20%,CROSS_RESOURCE_SYNCHRONIZATION,83,6,0.2891566265060241,-46.91566265060241,-0.013754576466097434,0.07228915662650602,0.17228881419275668,8.0
M,CF3,RI1,TI2,0-20%,F_LOGISTICS,14,1,0.5714285714285714,19.285714285714285,0.005755211663895639,0.07142857142857142,0.1708631407856436,8.0
M,CF3,RI1,TI2,0-20%,RECONFIGURATION,42,3,0.21428571428571427,-111.14285714285714,-0.03146397946858733,0.07142857142857142,0.14749717019044728,8.0
M,CF3,RI1,TI2,0-20%,W_LOGISTICS,416,30,0.3629807692307692,-44.82451923076923,-0.013599456064837182,0.07211538461538461,0.16503682229568775,8.0
M,CF3,RI1,TI2,20-40%,RECONFIGURATION,514,37,0.0019455252918287938,-324.5933852140078,-0.10714672740841033,0.07198443579766536,0.16780201096885974,8.0
M,CF3,RI1,TI2,20-40%,W_LOGISTICS,42,3,0.2857142857142857,-51.04761904761905,-0.015415635507926637,0.07142857142857142,0.16575491566661749,8.0
M,CF3,RI1,TI2,40-60%,RECONFIGURATION,555,40,0.0,-350.75135135135133,-0.11595085995085996,0.07207207207207207,0.1682487793351086,8.0
M,CF3,RI1,TI2,60-80%,RECONFIGURATION,552,40,0.0,-337.6576086956522,-0.11162234998203378,0.07246376811594203,0.16805183438224425,8.0
M,CF3,RI1,TI2,80-100%,RECONFIGURATION,555,40,0.0018018018018018018,-343.6342342342342,-0.11359809396173032,0.07207207207207207,0.16746519519280997,8.0
M,CF3,RI1,TI3,0-20%,CROSS_RESOURCE_SYNCHRONIZATION,139,10,0.35251798561151076,-42.47482014388489,-0.009175269883227056,0.07194244604316546,0.12758622034534514,8.0
M,CF3,RI1,TI3,0-20%,RECONFIGURATION,84,6,0.19047619047619047,-87.94047619047619,-0.01933976009280757,0.07142857142857142,0.12433424683332478,8.0
M,CF3,RI1,TI3,0-20%,W_LOGISTICS,333,24,0.27627627627627627,-74.02402402402403,-0.01611863719988874,0.07207207207207207,0.12254656386785127,8.0
M,CF3,RI1,TI3,20-40%,CROSS_RESOURCE_SYNCHRONIZATION,14,1,0.07142857142857142,-124.14285714285714,-0.028156692479668212,0.07142857142857142,0.1245255613570667,8.0
M,CF3,RI1,TI3,20-40%,RECONFIGURATION,457,33,0.06345733041575492,-116.20131291028446,-0.026135962288967005,0.07221006564551423,0.16632515251861488,8.0
M,CF3,RI1,TI3,20-40%,W_LOGISTICS,83,6,0.0963855421686747,-84.79518072289157,-0.019114250358900884,0.07228915662650602,0.17099357433741158,8.0
M,CF3,RI1,TI3,40-60%,CROSS_RESOURCE_SYNCHRONIZATION,166,12,0.10240963855421686,-97.46987951807229,-0.02203705166585401,0.07228915662650602,0.1810019338252854,8.0
M,CF3,RI1,TI3,40-60%,RECONFIGURATION,390,28,0.08717948717948718,-110.42564102564103,-0.025210708716943444,0.07179487179487179,0.181588989369191,8.0
M,CF3,RI1,TI3,60-80%,RECONFIGURATION,553,40,0.0054249547920434,-157.41772151898735,-0.036363530034416114,0.07233273056057866,0.18247588642676932,8.0
M,CF3,RI1,TI3,80-100%,RECONFIGURATION,558,40,0.007168458781362007,-156.8763440860215,-0.036238471722342694,0.07168458781362007,0.18118426759675918,8.0
M,CF3,RI2,TI1,0-20%,F_LOGISTICS,14,1,0.0,-246.28571428571428,-0.12078750087577943,0.07142857142857142,0.11205213800004847,8.0
M,CF3,RI2,TI1,0-20%,RECONFIGURATION,166,12,0.1927710843373494,-104.25903614457832,-0.04413107599493734,0.07228915662650602,0.10885214208437573,8.0
M,CF3,RI2,TI1,0-20%,W_LOGISTICS,376,27,0.19414893617021275,-154.25797872340425,-0.0658369581090304,0.07180851063829788,0.10753073837501949,8.0
M,CF3,RI2,TI1,20-40%,CROSS_RESOURCE_SYNCHRONIZATION,139,10,0.02158273381294964,-182.22302158273382,-0.08197166962786047,0.07194244604316546,0.10976407266908157,8.0
M,CF3,RI2,TI1,20-40%,RECONFIGURATION,280,20,0.05,-216.05,-0.09655804536363267,0.07142857142857142,0.10963857008931492,8.0
M,CF3,RI2,TI1,20-40%,W_LOGISTICS,138,10,0.09420289855072464,-136.6231884057971,-0.059209344785573284,0.07246376811594203,0.10917429442028204,8.0
M,CF3,RI2,TI1,40-60%,RECONFIGURATION,554,40,0.009025270758122744,-209.05595667870037,-0.09917265497092047,0.07220216606498195,0.10893378870935354,8.0
M,CF3,RI2,TI1,60-80%,RECONFIGURATION,556,40,0.00539568345323741,-199.5071942446043,-0.09464288152021078,0.07194244604316546,0.10855517410252216,8.0
M,CF3,RI2,TI1,80-100%,RECONFIGURATION,514,37,0.005836575875486381,-205.83657587548637,-0.09764543447603719,0.07198443579766536,0.15818134507975246,8.0
M,CF3,RI2,TI1,80-100%,W_LOGISTICS,42,3,0.0,-364.85714285714283,-0.17685755834083514,0.07142857142857142,0.1642679447856738,8.0
M,CF3,RI2,TI2,0-20%,CROSS_RESOURCE_SYNCHRONIZATION,14,1,0.5714285714285714,61.92857142857143,0.01612723214285714,0.07142857142857142,0.16188511221421972,8.0
M,CF3,RI2,TI2,0-20%,F_LOGISTICS,28,2,0.4642857142857143,-41.357142857142854,-0.013225269291894754,0.07142857142857142,0.1685977410715103,8.0
M,CF3,RI2,TI2,0-20%,RECONFIGURATION,55,4,0.2909090909090909,-49.50909090909091,-0.014407658382903601,0.07272727272727272,0.15824253236364297,8.0
M,CF3,RI2,TI2,0-20%,W_LOGISTICS,459,33,0.19389978213507625,-169.37254901960785,-0.051518354575109095,0.0718954248366013,0.13833282099782193,8.0
M,CF3,RI2,TI2,20-40%,W_LOGISTICS,558,40,0.0017921146953405018,-334.17921146953404,-0.10492282934679248,0.07168458781362007,0.11083213767203093,8.0
M,CF3,RI2,TI2,40-60%,W_LOGISTICS,556,40,0.0,-333.4424460431655,-0.10469150582202998,0.07194244604316546,0.11102375836148796,8.0
M,CF3,RI2,TI2,60-80%,W_LOGISTICS,557,40,0.0017953321364452424,-327.63554757630163,-0.10286830379161746,0.0718132854578097,0.11052126263014901,8.0
M,CF3,RI2,TI2,80-100%,W_LOGISTICS,549,40,0.0,-325.8615664845173,-0.1023113238569913,0.07285974499089254,0.15915053612751512,8.0
M,CF3,RI2,TI3,0-20%,F_LOGISTICS,28,2,0.5,-32.17857142857143,-0.006772829696652325,0.07142857142857142,0.17673367128574163,8.0
M,CF3,RI2,TI3,0-20%,RECONFIGURATION,167,12,0.31137724550898205,-51.8502994011976,-0.011018064323518827,0.0718562874251497,0.12336632944314663,8.0
M,CF3,RI2,TI3,0-20%,W_LOGISTICS,361,26,0.31024930747922436,-75.41274238227147,-0.015725260130675277,0.07202216066481995,0.1259454391634498,8.0
M,CF3,RI2,TI3,20-40%,CROSS_RESOURCE_SYNCHRONIZATION,557,40,0.017953321364452424,-181.62836624775582,-0.04005035639421297,0.0718132854578097,0.12028680861577859,8.0
M,CF3,RI2,TI3,40-60%,CROSS_RESOURCE_SYNCHRONIZATION,554,40,0.018050541516245487,-182.1263537906137,-0.040160166216232356,0.07220216606498195,0.16132482525993277,8.0
M,CF3,RI2,TI3,60-80%,CROSS_RESOURCE_SYNCHRONIZATION,278,20,0.01079136690647482,-180.18345323741008,-0.03973174272048734,0.07194244604316546,0.17912452450717467,8.0
M,CF3,RI2,TI3,60-80%,W_LOGISTICS,277,20,0.0036101083032490976,-211.3898916967509,-0.04669535933217382,0.07220216606498195,0.1812991159025454,8.0
M,CF3,RI2,TI3,80-100%,W_LOGISTICS,557,40,0.005385996409335727,-242.3608617594255,-0.05408540324520826,0.0718132854578097,0.15929560731957107,8.0
M,CF3,RI3,TI1,0-20%,CROSS_RESOURCE_SYNCHRONIZATION,265,19,0.011320754716981131,-270.6075471698113,-0.11403908387653368,0.07169811320754717,0.11116122868677265,8.0
M,CF3,RI3,TI1,0-20%,RECONFIGURATION,56,4,0.07142857142857142,-207.57142857142858,-0.08586155826114315,0.07142857142857142,0.11381889389297482,8.0
M,CF3,RI3,TI1,0-20%,W_LOGISTICS,235,17,0.14893617021276595,-145.77872340425532,-0.05820889931606433,0.07234042553191489,0.11085293257870713,8.0
M,CF3,RI3,TI1,20-40%,CROSS_RESOURCE_SYNCHRONIZATION,350,25,0.0,-202.08285714285714,-0.08577370846471016,0.07142857142857142,0.11144243729714746,8.0
M,CF3,RI3,TI1,20-40%,W_LOGISTICS,207,15,0.0,-232.59420289855072,-0.10174724536244564,0.07246376811594203,0.11181159806759408,8.0
M,CF3,RI3,TI1,40-60%,W_LOGISTICS,551,40,0.003629764065335753,-238.7168784029038,-0.10442558110363247,0.07259528130671507,0.12986329068423721,8.0
M,CF3,RI3,TI1,60-80%,W_LOGISTICS,555,40,0.0018018018018018018,-241.57117117117116,-0.105674178115123,0.07207207207207207,0.16398583694591326,8.0
M,CF3,RI3,TI1,80-100%,RECONFIGURATION,154,11,0.0,-342.2792207792208,-0.15180788186956212,0.07142857142857142,0.15898913629214143,8.0
M,CF3,RI3,TI1,80-100%,W_LOGISTICS,404,29,0.0024752475247524753,-241.27722772277227,-0.10554559392947167,0.07178217821782178,0.16155175028467453,8.0
M,CF3,RI3,TI2,0-20%,CROSS_RESOURCE_SYNCHRONIZATION,70,5,0.17142857142857143,-142.5,-0.03966383238651531,0.07142857142857142,0.11021919650007216,8.0
M,CF3,RI3,TI2,0-20%,RECONFIGURATION,112,8,0.125,-139.51785714285714,-0.03731966873526351,0.07142857142857142,0.10896307632141802,8.0
M,CF3,RI3,TI2,0-20%,W_LOGISTICS,376,27,0.45478723404255317,-18.845744680851062,-0.006258353418567022,0.07180851063829788,0.1113603043776435,8.0
M,CF3,RI3,TI2,20-40%,RECONFIGURATION,181,13,0.027624309392265192,-275.878453038674,-0.08767454864977237,0.0718232044198895,0.1298954204640667,8.0
M,CF3,RI3,TI2,20-40%,W_LOGISTICS,374,27,0.0213903743315508,-262.1363636363636,-0.08094382845159413,0.07219251336898395,0.13048166784227017,8.0
M,CF3,RI3,TI2,40-60%,W_LOGISTICS,557,40,0.0,-369.89766606822263,-0.11982431683453924,0.0718132854578097,0.10850078565710852,8.0
M,CF3,RI3,TI2,60-80%,W_LOGISTICS,555,40,0.0,-373.03063063063064,-0.12083920655349227,0.07207207207207207,0.14418345987206022,8.0
M,CF3,RI3,TI2,80-100%,W_LOGISTICS,558,40,0.0,-360.6953405017921,-0.11684332377771042,0.07168458781362007,0.10850726366129249,8.0
M,CF3,RI3,TI3,0-20%,CROSS_RESOURCE_SYNCHRONIZATION,41,3,0.4634146341463415,-11.707317073170731,-0.0030788105491628233,0.07317073170731707,0.17210342146327315,8.0
M,CF3,RI3,TI3,0-20%,RECONFIGURATION,224,16,0.08035714285714286,-226.04910714285714,-0.0420205287945493,0.07142857142857142,0.1663929118749934,8.0
M,CF3,RI3,TI3,0-20%,W_LOGISTICS,291,21,0.38144329896907214,-49.97250859106529,-0.00985976982814848,0.07216494845360824,0.1548047115773199,8.0
M,CF3,RI3,TI3,20-40%,RECONFIGURATION,555,40,0.036036036036036036,-214.46486486486486,-0.03994289921857484,0.07207207207207207,0.11855894986306298,8.0
M,CF3,RI3,TI3,40-60%,RECONFIGURATION,544,39,0.051470588235294115,-217.7316176470588,-0.040782833188910204,0.07169117647058823,0.11978378348529324,8.0
M,CF3,RI3,TI3,40-60%,W_LOGISTICS,14,1,0.07142857142857142,-253.92857142857142,-0.04773990814599952,0.07142857142857142,0.11989590828566829,8.0
M,CF3,RI3,TI3,60-80%,RECONFIGURATION,83,6,0.14457831325301204,-132.6987951807229,-0.02515616970250671,0.07228915662650602,0.11529261251809043,8.0
M,CF3,RI3,TI3,60-80%,W_LOGISTICS,472,34,0.06991525423728813,-198.40677966101694,-0.039040116372107234,0.07203389830508475,0.11859774570341491,8.0
M,CF3,RI3,TI3,80-100%,W_LOGISTICS,554,40,0.0036101083032490976,-385.08303249097474,-0.07900319600976094,0.07220216606498195,0.137210899583051,8.0
S,CF1,RI1,TI1,0-20%,CROSS_RESOURCE_SYNCHRONIZATION,136,10,0.11764705882352941,-102.82352941176471,-0.08280897465281278,0.07352941176470588,0.0338346549117967,8.0
S,CF1,RI1,TI1,0-20%,RECONFIGURATION,27,2,0.2222222222222222,-51.25925925925926,-0.039452193908432784,0.07407407407407407,0.035535000259153966,8.0
S,CF1,RI1,TI1,0-20%,W_LOGISTICS,374,28,0.0374331550802139,-117.81283422459893,-0.09461770176482438,0.0748663101604278,0.03396187752673906,8.0
S,CF1,RI1,TI1,20-40%,CROSS_RESOURCE_SYNCHRONIZATION,186,14,0.0,-168.93010752688173,-0.14148250211631636,0.07526881720430108,0.033836619887146084,8.0
S,CF1,RI1,TI1,20-40%,W_LOGISTICS,356,26,0.0028089887640449437,-140.49157303370785,-0.11656646525101882,0.07303370786516854,0.03328067303650743,8.0
S,CF1,RI1,TI1,40-60%,W_LOGISTICS,542,40,0.0,-166.65682656826567,-0.1420774310044891,0.07380073800738007,0.033417862758311774,8.0
S,CF1,RI1,TI1,60-80%,W_LOGISTICS,538,40,0.0,-169.69702602230484,-0.1446692463958268,0.07434944237918216,0.03375824867473841,8.0
S,CF1,RI1,TI1,80-100%,W_LOGISTICS,537,40,0.0,-171.05959031657355,-0.1458308527848027,0.074487895716946,0.03353825658846298,8.0
S,CF1,RI1,TI2,0-20%,CROSS_RESOURCE_SYNCHRONIZATION,217,16,0.14746543778801843,-78.48847926267281,-0.041636617234791826,0.07373271889400922,0.0329878701659338,8.0
S,CF1,RI1,TI2,0-20%,F_LOGISTICS,37,3,0.2702702702702703,-47.86486486486486,-0.026967094655107073,0.08108108108108109,0.03300074759455448,8.0
S,CF1,RI1,TI2,0-20%,RECONFIGURATION,55,4,0.2545454545454545,-43.72727272727273,-0.022614031359333413,0.07272727272727272,0.033532843909184026,8.0
S,CF1,RI1,TI2,0-20%,W_LOGISTICS,231,17,0.2597402597402597,-49.58441558441559,-0.027127088795195944,0.0735930735930736,0.03298470899568453,8.0
S,CF1,RI1,TI2,20-40%,CROSS_RESOURCE_SYNCHRONIZATION,262,19,0.05343511450381679,-105.1030534351145,-0.059419804910024424,0.07251908396946564,0.03332026342365701,8.0
S,CF1,RI1,TI2,20-40%,W_LOGISTICS,284,21,0.01056338028169014,-132.71478873239437,-0.0755650299960416,0.07394366197183098,0.034015110411989465,8.0
S,CF1,RI1,TI2,40-60%,W_LOGISTICS,541,40,0.0018484288354898336,-141.64695009242143,-0.08084871580617663,0.07393715341959335,0.03416009002219404,8.0
