state_id,instance_id,target_set_id,oof_fold,scale,CF_level,search_stage,origin_family,primary_origin_rule,origin_destroy_operator,selected_winner,categorical_reason_count,numeric_reason_count,reason_count,multiple_causes,maximum_absolute_robust_z,categorical_reasons,numeric_reasons,reason_signature
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000054,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_4498edecb7f8afcdbc4f,0,M,CF2,0-20%,ORIGINAL_OPERATOR,operator_related,related,False,0,2,2,True,1000000.0,,numeric_robust_z:critical_overlap_fraction+numeric_robust_z:is_fallback,numeric_robust_z:critical_overlap_fraction+numeric_robust_z:is_fallback
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000054,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_5dd26d02dad6fc2d3801,0,M,CF2,0-20%,STRUCTURED_NEAR_NEIGHBOR,near_same_product,related,False,0,1,1,False,105263.15789473684,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000054,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_6b6580c02484901bd54f,0,M,CF2,0-20%,STRUCTURED_NEAR_NEIGHBOR,near_precedence_neighbor,related,False,0,1,1,False,105263.15789473684,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000054,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_6f2a5cbba6b04e9596fa,0,M,CF2,0-20%,ORIGINAL_OPERATOR,operator_random,random,False,0,1,1,False,52631.57894736842,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000054,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_77e7751e7ca22c0e3a02,0,M,CF2,0-20%,LOCAL_PERTURBATION,related_replace_25,related,False,0,1,1,False,105263.15789473684,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000054,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_7a954ddf842ab292c364,0,M,CF2,0-20%,STRUCTURED_NEAR_NEIGHBOR,near_same_island_chain,related,False,0,1,1,False,105263.15789473684,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000054,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_967d4c5378cc88d9fee8,0,M,CF2,0-20%,LOCAL_PERTURBATION,two_operation_swap,related,False,0,1,1,False,105263.15789473684,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000054,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_b8e62b884763a3991221,0,M,CF2,0-20%,ORIGINAL_OPERATOR,operator_critical,critical,False,0,2,2,True,105263.15789473684,,numeric_robust_z:critical_overlap_fraction+numeric_robust_z:bottleneck_overlap_fraction,numeric_robust_z:critical_overlap_fraction+numeric_robust_z:bottleneck_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000054,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_bda6181d9a871fa75ff7,0,M,CF2,0-20%,STRUCTURED_NEAR_NEIGHBOR,near_low_slack,related,False,0,2,2,True,105263.15789473684,,numeric_robust_z:critical_overlap_fraction+numeric_robust_z:bottleneck_overlap_fraction,numeric_robust_z:critical_overlap_fraction+numeric_robust_z:bottleneck_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000098,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_1b22461ea64273edf932,0,M,CF2,20-40%,STRUCTURED_NEAR_NEIGHBOR,near_low_slack,related,False,0,1,1,False,52631.57894736842,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000098,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_76115186ca2cd9bc5ff6,0,M,CF2,20-40%,ORIGINAL_OPERATOR,operator_critical,critical,False,0,1,1,False,52631.57894736842,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000098,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_cb90c8b71ae6754d865e,0,M,CF2,20-40%,ORIGINAL_OPERATOR,operator_related,related,False,0,1,1,False,1000000.0,,numeric_robust_z:is_fallback,numeric_robust_z:is_fallback
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000137,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_1f55e11be35a587f1538,0,M,CF2,40-60%,RELATED_VARIANT,related_variant_1,related,False,0,1,1,False,52631.57894736842,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000137,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_3fe8cb19c30fd273dfba,0,M,CF2,40-60%,ORIGINAL_OPERATOR,operator_related,related,False,0,1,1,False,1000000.0,,numeric_robust_z:is_fallback,numeric_robust_z:is_fallback
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000137,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_4c2bd004c760087668fe,0,M,CF2,40-60%,ORIGINAL_OPERATOR,operator_critical,critical,False,0,2,2,True,105263.15789473684,,numeric_robust_z:critical_overlap_fraction+numeric_robust_z:bottleneck_overlap_fraction,numeric_robust_z:critical_overlap_fraction+numeric_robust_z:bottleneck_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000137,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_5d62876042675d8d9e57,0,M,CF2,40-60%,STRUCTURED_NEAR_NEIGHBOR,near_low_slack,related,False,0,1,1,False,105263.15789473684,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000137,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_908dbf3d6e6ad34cfc27,0,M,CF2,40-60%,MATCHED_RANDOM,matched_random_1,random,False,0,2,2,True,52631.57894736842,,numeric_robust_z:critical_overlap_fraction+numeric_robust_z:bottleneck_overlap_fraction,numeric_robust_z:critical_overlap_fraction+numeric_robust_z:bottleneck_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000137,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_a40a3e3e90e168259b5b,0,M,CF2,40-60%,MATCHED_RANDOM,matched_random_2,random,False,0,1,1,False,52631.57894736842,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000177,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_19c507e3513700fc5b82,0,M,CF2,40-60%,ORIGINAL_OPERATOR,operator_critical,critical,False,0,1,1,False,52631.57894736842,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000177,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_5bc225703d30abdb1456,0,M,CF2,40-60%,ORIGINAL_OPERATOR,operator_high_reconfiguration,high_reconfiguration,False,0,1,1,False,52631.57894736842,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000177,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_c32cb892a04a6d4a63c0,0,M,CF2,40-60%,STRUCTURED_NEAR_NEIGHBOR,near_low_slack,related,False,0,1,1,False,52631.57894736842,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000177,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_da493b487fad25a16972,0,M,CF2,40-60%,ORIGINAL_OPERATOR,operator_related,related,False,0,3,3,True,1000000.0,,numeric_robust_z:origin_rule_count+numeric_robust_z:origin_family_count+numeric_robust_z:is_fallback,numeric_robust_z:origin_rule_count+numeric_robust_z:origin_family_count+numeric_robust_z:is_fallback
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000177,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_ddb10e444a5e4ba4a9a0,0,M,CF2,40-60%,MATCHED_RANDOM,matched_random_3,random,False,0,1,1,False,52631.57894736842,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000220,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_070950250c5120229ee1,0,M,CF2,60-80%,STRUCTURED_NEAR_NEIGHBOR,near_same_island_chain,related,False,0,1,1,False,52631.57894736842,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000220,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_d101f141d31b0afbd48d,0,M,CF2,60-80%,ORIGINAL_OPERATOR,operator_related,related,False,0,1,1,False,1000000.0,,numeric_robust_z:is_fallback,numeric_robust_z:is_fallback
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000220,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_d21febf477f5757830c1,0,M,CF2,60-80%,ORIGINAL_OPERATOR,operator_critical,critical,False,0,1,1,False,105263.15789473684,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000220,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_eedba2e1a6e5f6f05629,0,M,CF2,60-80%,STRUCTURED_NEAR_NEIGHBOR,near_low_slack,related,False,0,1,1,False,105263.15789473684,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000261,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_070f3cc94f327f44c863,0,M,CF2,80-100%,ORIGINAL_OPERATOR,operator_f_bottleneck,f_bottleneck,False,0,1,1,False,52631.57894736842,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000261,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_1aa7409577f17f0c43c3,0,M,CF2,80-100%,ORIGINAL_OPERATOR,operator_high_reconfiguration,high_reconfiguration,False,0,1,1,False,52631.57894736842,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000261,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_2e6d30be4b44030dc558,0,M,CF2,80-100%,ORIGINAL_OPERATOR,operator_related,related,False,0,1,1,False,1000000.0,,numeric_robust_z:is_fallback,numeric_robust_z:is_fallback
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000261,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_595be02f0d909c52f8eb,0,M,CF2,80-100%,ORIGINAL_OPERATOR,operator_w_bottleneck,w_bottleneck,False,0,1,1,False,52631.57894736842,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000261,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_875cbe5018c9e57fa451,0,M,CF2,80-100%,MATCHED_RANDOM,matched_random_1,random,False,0,1,1,False,52631.57894736842,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000261,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_899950fa4e5be8a5d409,0,M,CF2,80-100%,STRUCTURED_NEAR_NEIGHBOR,near_low_slack,related,False,0,1,1,False,105263.15789473684,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000261,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_99cb3325aacfee43fcb6,0,M,CF2,80-100%,RELATED_VARIANT,related_variant_1,related,False,0,2,2,True,1000000.0,,numeric_robust_z:origin_rule_count+numeric_robust_z:critical_overlap_fraction,numeric_robust_z:origin_rule_count+numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000261,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_aa5fe73db2ca44370d65,0,M,CF2,80-100%,ORIGINAL_OPERATOR,operator_overloaded_island,overloaded_island,False,0,1,1,False,105263.15789473684,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000261,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_ddda33b0d1b7f1782fa6,0,M,CF2,80-100%,STRUCTURED_NEAR_NEIGHBOR,near_same_island_chain,related,True,0,1,1,False,52631.57894736842,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000261,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_e48d1e20554654b36bc3,0,M,CF2,80-100%,ORIGINAL_OPERATOR,operator_critical,critical,False,0,1,1,False,105263.15789473684,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000293,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_0400599cfe8f2b8b413a,0,M,CF2,80-100%,ORIGINAL_OPERATOR,operator_critical,critical,False,0,1,1,False,52631.57894736842,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000293,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_1e3a6b27f020704dbade,0,M,CF2,80-100%,MATCHED_RANDOM,matched_random_1,random,False,0,1,1,False,52631.57894736842,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000293,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_25c1e8fcfa8afe8777f1,0,M,CF2,80-100%,STRUCTURED_NEAR_NEIGHBOR,near_low_slack,related,False,0,1,1,False,52631.57894736842,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000293,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_c47c4463c2aa5da8f017,0,M,CF2,80-100%,ORIGINAL_OPERATOR,operator_related,related,False,0,1,1,False,1000000.0,,numeric_robust_z:is_fallback,numeric_robust_z:is_fallback
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000293,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_d91514b8e4ea51786d57,0,M,CF2,80-100%,STRUCTURED_NEAR_NEIGHBOR,near_precedence_neighbor,related,False,0,1,1,False,52631.57894736842,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000293,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_e35c84620cfa76523aa0,0,M,CF2,80-100%,STRUCTURED_NEAR_NEIGHBOR,near_same_product,related,False,0,1,1,False,52631.57894736842,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12_C02__seed691202__it0000293,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,ts_eb8b6e4cbad6cc0995be,0,M,CF2,80-100%,RELATED_VARIANT,related_variant_3,related,False,0,1,1,False,52631.57894736842,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000015,CB1_CAUR_M_CF2_RI2_TI2_R12,ts_4f5c1c97622e69cdb5a1,0,M,CF2,0-20%,ORIGINAL_OPERATOR,operator_critical,critical,False,0,1,1,False,55555.555555555555,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000015,CB1_CAUR_M_CF2_RI2_TI2_R12,ts_5f06c3c802d9c8e15028,0,M,CF2,0-20%,ORIGINAL_OPERATOR,operator_related,related,False,0,1,1,False,1000000.0,,numeric_robust_z:is_fallback,numeric_robust_z:is_fallback
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000015,CB1_CAUR_M_CF2_RI2_TI2_R12,ts_61afada4759367f8c414,0,M,CF2,0-20%,ORIGINAL_OPERATOR,operator_overloaded_island,overloaded_island,False,0,1,1,False,55555.555555555555,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000015,CB1_CAUR_M_CF2_RI2_TI2_R12,ts_70ca6c76a7428303d601,0,M,CF2,0-20%,LOCAL_PERTURBATION,related_replace_50,related,False,0,1,1,False,55555.555555555555,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000015,CB1_CAUR_M_CF2_RI2_TI2_R12,ts_972ca49b1a0802137ab3,0,M,CF2,0-20%,RELATED_VARIANT,related_variant_1,related,False,0,1,1,False,55555.555555555555,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000015,CB1_CAUR_M_CF2_RI2_TI2_R12,ts_b3e376866ddb9e0150fd,0,M,CF2,0-20%,STRUCTURED_NEAR_NEIGHBOR,near_low_slack,related,False,0,1,1,False,55555.555555555555,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000015,CB1_CAUR_M_CF2_RI2_TI2_R12,ts_bcc2a830b543b39fbf6a,0,M,CF2,0-20%,ORIGINAL_OPERATOR,operator_high_reconfiguration,high_reconfiguration,False,0,1,1,False,55555.555555555555,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000056,CB1_CAUR_M_CF2_RI2_TI2_R12,ts_27b6ad0995a4cd763abd,0,M,CF2,0-20%,ORIGINAL_OPERATOR,operator_f_bottleneck,f_bottleneck,False,0,1,1,False,55555.555555555555,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000056,CB1_CAUR_M_CF2_RI2_TI2_R12,ts_61f12ba506d802422fe0,0,M,CF2,0-20%,RELATED_VARIANT,related_variant_4,related,False,0,1,1,False,55555.555555555555,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000056,CB1_CAUR_M_CF2_RI2_TI2_R12,ts_715678b948837ab70f9f,0,M,CF2,0-20%,ORIGINAL_OPERATOR,operator_critical,critical,False,0,1,1,False,55555.555555555555,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000056,CB1_CAUR_M_CF2_RI2_TI2_R12,ts_9a28b6558db916060e35,0,M,CF2,0-20%,STRUCTURED_NEAR_NEIGHBOR,near_low_slack,related,False,0,1,1,False,55555.555555555555,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000056,CB1_CAUR_M_CF2_RI2_TI2_R12,ts_dd7c73ea3f3e4762d96f,0,M,CF2,0-20%,ORIGINAL_OPERATOR,operator_related,related,False,0,1,1,False,1000000.0,,numeric_robust_z:is_fallback,numeric_robust_z:is_fallback
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000101,CB1_CAUR_M_CF2_RI2_TI2_R12,ts_4c2571b838a5968a3f9c,0,M,CF2,20-40%,RELATED_VARIANT,related_variant_2,related,False,0,1,1,False,1000000.0,,numeric_robust_z:origin_rule_count,numeric_robust_z:origin_rule_count
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000101,CB1_CAUR_M_CF2_RI2_TI2_R12,ts_7211bbf36fa8587141d0,0,M,CF2,20-40%,ORIGINAL_OPERATOR,operator_critical,critical,False,0,1,1,False,55555.555555555555,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000101,CB1_CAUR_M_CF2_RI2_TI2_R12,ts_953e9ec709636352343f,0,M,CF2,20-40%,STRUCTURED_NEAR_NEIGHBOR,near_low_slack,related,False,0,1,1,False,55555.555555555555,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000101,CB1_CAUR_M_CF2_RI2_TI2_R12,ts_c6b1b97d4999ebc99c01,0,M,CF2,20-40%,RELATED_VARIANT,related_variant_3,related,False,0,1,1,False,55555.555555555555,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000101,CB1_CAUR_M_CF2_RI2_TI2_R12,ts_e1046caa771c589b0153,0,M,CF2,20-40%,STRUCTURED_NEAR_NEIGHBOR,near_high_F_delay,related,False,0,1,1,False,55555.555555555555,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000101,CB1_CAUR_M_CF2_RI2_TI2_R12,ts_e78c2bcb0e8bb0325380,0,M,CF2,20-40%,ORIGINAL_OPERATOR,operator_related,related,False,0,1,1,False,1000000.0,,numeric_robust_z:is_fallback,numeric_robust_z:is_fallback
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000142,CB1_CAUR_M_CF2_RI2_TI2_R12,ts_1a74e963843ef9774247,0,M,CF2,40-60%,LOCAL_PERTURBATION,related_replace_25,related,False,0,1,1,False,55555.555555555555,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000142,CB1_CAUR_M_CF2_RI2_TI2_R12,ts_232205bdd58b657b4c6e,0,M,CF2,40-60%,LOCAL_PERTURBATION,related_replace_50,related,False,0,1,1,False,55555.555555555555,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000142,CB1_CAUR_M_CF2_RI2_TI2_R12,ts_6613a1d9310ed97abf00,0,M,CF2,40-60%,STRUCTURED_NEAR_NEIGHBOR,near_same_island_chain,related,False,0,1,1,False,55555.555555555555,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000142,CB1_CAUR_M_CF2_RI2_TI2_R12,ts_9af4d44968b11bbaa1e9,0,M,CF2,40-60%,STRUCTURED_NEAR_NEIGHBOR,near_low_slack,related,False,0,1,1,False,55555.555555555555,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000142,CB1_CAUR_M_CF2_RI2_TI2_R12,ts_a110312b70fd4819421c,0,M,CF2,40-60%,ORIGINAL_OPERATOR,operator_critical,critical,False,0,1,1,False,55555.555555555555,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000142,CB1_CAUR_M_CF2_RI2_TI2_R12,ts_bd608bf1bc383feba724,0,M,CF2,40-60%,STRUCTURED_NEAR_NEIGHBOR,near_high_F_delay,related,True,0,1,1,False,55555.555555555555,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000142,CB1_CAUR_M_CF2_RI2_TI2_R12,ts_f05c170ba04b7d1eb33b,0,M,CF2,40-60%,ORIGINAL_OPERATOR,operator_related,related,False,0,2,2,True,1000000.0,,numeric_robust_z:critical_overlap_fraction+numeric_robust_z:is_fallback,numeric_robust_z:critical_overlap_fraction+numeric_robust_z:is_fallback
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000142,CB1_CAUR_M_CF2_RI2_TI2_R12,ts_f3e0a02f49f28eaeb994,0,M,CF2,40-60%,LOCAL_PERTURBATION,two_operation_swap,related,False,0,1,1,False,55555.555555555555,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000142,CB1_CAUR_M_CF2_RI2_TI2_R12,ts_fc002c11013876ff175c,0,M,CF2,40-60%,RELATED_VARIANT,related_variant_3,related,False,0,1,1,False,55555.555555555555,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000184,CB1_CAUR_M_CF2_RI2_TI2_R12,ts_1a0e4d2ec427b09abf17,0,M,CF2,40-60%,ORIGINAL_OPERATOR,operator_related,related,False,0,1,1,False,1000000.0,,numeric_robust_z:is_fallback,numeric_robust_z:is_fallback
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000184,CB1_CAUR_M_CF2_RI2_TI2_R12,ts_4396dd03415c317d07f5,0,M,CF2,40-60%,STRUCTURED_NEAR_NEIGHBOR,near_low_slack,related,False,0,1,1,False,55555.555555555555,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000184,CB1_CAUR_M_CF2_RI2_TI2_R12,ts_58181dfad4eba4982845,0,M,CF2,40-60%,MATCHED_RANDOM,matched_random_2,random,False,0,1,1,False,55555.555555555555,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_M_CF2_RI2_TI2_R12__seed691201__it0000184,CB1_CAUR_M_CF2_RI2_TI2_R12,ts_84e634aac97cd75a742b,0,M,CF2,40-60%,ORIGINAL_OPERATOR,operator_critical,critical,False,0,1,1,False,55555.555555555555,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
