state_key,instance_id,dataset_role,scale,stage,actions,left,right,left_nonconstant,right_nonconstant,pair_informative,spearman,same_top1_all_states,top5_overlap_count,top5_denominator,top10_overlap_count,top10_denominator,tie_break,same_top1_condition
CLEAN|CB1_TRAIN_S_CF3_RI3_TI3_R01:seed817000080:iteration4880,CB1_TRAIN_S_CF3_RI3_TI3_R01,TRAIN,S,LATE,355,U1_SHORT_HORIZON,U2_COST_NORMALIZED,True,True,True,0.9999999999999998,True,5,5,10,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_S_CF3_RI3_TI3_R01:seed817000080:iteration4880,CB1_TRAIN_S_CF3_RI3_TI3_R01,TRAIN,S,LATE,355,U1_SHORT_HORIZON,U3_STOCHASTIC_ROBUSTNESS,True,True,True,0.08764955334665488,False,0,5,1,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_S_CF3_RI3_TI3_R01:seed817000080:iteration4880,CB1_TRAIN_S_CF3_RI3_TI3_R01,TRAIN,S,LATE,355,U2_COST_NORMALIZED,U3_STOCHASTIC_ROBUSTNESS,True,True,True,0.08764955334665488,False,0,5,1,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_L_CF1_RI1_TI3_R04:seed817000081:iteration340,CB1_TRAIN_L_CF1_RI1_TI3_R04,VALIDATION,L,EARLY,360,U0_IMMEDIATE,U1_SHORT_HORIZON,True,True,True,0.8878393428750926,True,5,5,9,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_L_CF1_RI1_TI3_R04:seed817000081:iteration340,CB1_TRAIN_L_CF1_RI1_TI3_R04,VALIDATION,L,EARLY,360,U0_IMMEDIATE,U2_COST_NORMALIZED,True,True,True,0.8888634159461217,True,5,5,10,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_L_CF1_RI1_TI3_R04:seed817000081:iteration340,CB1_TRAIN_L_CF1_RI1_TI3_R04,VALIDATION,L,EARLY,360,U0_IMMEDIATE,U3_STOCHASTIC_ROBUSTNESS,True,True,True,0.2961926549403433,False,1,5,2,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_L_CF1_RI1_TI3_R04:seed817000081:iteration340,CB1_TRAIN_L_CF1_RI1_TI3_R04,VALIDATION,L,EARLY,360,U1_SHORT_HORIZON,U2_COST_NORMALIZED,True,True,True,0.9999768708687116,True,5,5,9,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_L_CF1_RI1_TI3_R04:seed817000081:iteration340,CB1_TRAIN_L_CF1_RI1_TI3_R04,VALIDATION,L,EARLY,360,U1_SHORT_HORIZON,U3_STOCHASTIC_ROBUSTNESS,True,True,True,0.2694172137674705,False,1,5,2,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_L_CF1_RI1_TI3_R04:seed817000081:iteration340,CB1_TRAIN_L_CF1_RI1_TI3_R04,VALIDATION,L,EARLY,360,U2_COST_NORMALIZED,U3_STOCHASTIC_ROBUSTNESS,True,True,True,0.26951224137789975,False,1,5,2,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R04:seed817000099:iteration2860,CB1_TRAIN_S_CF1_RI1_TI1_R04,VALIDATION,S,MIDDLE,345,U0_IMMEDIATE,U1_SHORT_HORIZON,True,True,True,1.0,True,5,5,10,10,utility_desc_then_action_id_asc,ALL_STATES
