state_key,instance_id,dataset_role,scale,stage,actions,utility,nonconstant_informative,positive_best,spearman_valid,spearman,top1_realized_rank,top1_normalized_rank,top1_regret,top1_utility,best_utility,hit_at_1,hit_at_5,hit_at_10,ndcg,top1_utility_gap,top5_utility_gap,top10_utility_gap
CLEAN|CB1_TRAIN_L_CF1_RI1_TI3_R04:seed817000081:iteration340,CB1_TRAIN_L_CF1_RI1_TI3_R04,VALIDATION,L,EARLY,360,U1_SHORT_HORIZON,True,True,True,0.30981293800867754,20,0.052924791086350974,121.0,0.0,121.0,False,False,False,0.45352511126379474,121.0,89.0,59.0
CLEAN|CB1_TRAIN_L_CF1_RI1_TI3_R04:seed817000081:iteration340,CB1_TRAIN_L_CF1_RI1_TI3_R04,VALIDATION,L,EARLY,360,U2_COST_NORMALIZED,True,True,True,0.3096526916945977,20,0.052924791086350974,324.7751789384282,0.0,324.7751789384282,False,False,False,0.477057883965799,324.7751789384282,215.65720766484486,106.31736388232673
CLEAN|CB1_TRAIN_L_CF1_RI1_TI3_R04:seed817000081:iteration340,CB1_TRAIN_L_CF1_RI1_TI3_R04,VALIDATION,L,EARLY,360,U3_STOCHASTIC_ROBUSTNESS,True,False,True,0.7432521784679114,2,0.002785515320334262,18.375,-105.0,-86.625,False,False,False,,18.375,18.375,18.375
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R04:seed817000099:iteration2860,CB1_TRAIN_S_CF1_RI1_TI1_R04,VALIDATION,S,MIDDLE,345,U0_IMMEDIATE,True,True,True,0.03488612132389996,3,0.005813953488372093,4.0,0.0,4.0,False,False,False,0.17564023463581813,4.0,4.0,4.0
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R04:seed817000099:iteration2860,CB1_TRAIN_S_CF1_RI1_TI1_R04,VALIDATION,S,MIDDLE,345,U1_SHORT_HORIZON,True,True,True,0.03488612132389996,3,0.005813953488372093,4.0,0.0,4.0,False,False,False,0.17564023463581813,4.0,4.0,4.0
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R04:seed817000099:iteration2860,CB1_TRAIN_S_CF1_RI1_TI1_R04,VALIDATION,S,MIDDLE,345,U2_COST_NORMALIZED,True,True,True,0.0348426373071977,3,0.005813953488372093,74.92301869526389,0.0,74.92301869526389,False,False,False,0.17559968645556195,74.92301869526389,74.92301869526389,74.92301869526389
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R04:seed817000099:iteration2860,CB1_TRAIN_S_CF1_RI1_TI1_R04,VALIDATION,S,MIDDLE,345,U3_STOCHASTIC_ROBUSTNESS,True,False,True,0.36123288283845445,70,0.2005813953488372,90.5,-203.25,-112.75,False,False,False,,90.5,21.375,21.375
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R04:seed817000099:iteration580,CB1_TRAIN_S_CF1_RI1_TI1_R04,VALIDATION,S,EARLY,340,U0_IMMEDIATE,False,False,False,,1,0.0,0.0,0.0,0.0,True,True,True,,0.0,0.0,0.0
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R04:seed817000099:iteration580,CB1_TRAIN_S_CF1_RI1_TI1_R04,VALIDATION,S,EARLY,340,U1_SHORT_HORIZON,True,True,True,-0.025731593872436814,2,0.0029498525073746312,9.0,0.0,9.0,False,False,False,0.12873021007115668,9.0,9.0,9.0
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R04:seed817000099:iteration580,CB1_TRAIN_S_CF1_RI1_TI1_R04,VALIDATION,S,EARLY,340,U2_COST_NORMALIZED,True,True,True,-0.025731593872436814,2,0.0029498525073746312,171.78518780638655,0.0,171.78518780638655,False,False,False,0.12873021007115668,171.78518780638655,171.78518780638655,171.78518780638655
