method,instance_id,instance_sha256,scale,CF_level,cell_replicate,seed,num_operations,budget_seconds,final_makespan,runtime_seconds,outer_runtime_seconds,best_found_seconds,decoder_evaluations,iterations,neural_decisions,fallback_count,feasible,result_path,current_development_bks,rpd_percent,hit_current_development_bks
PHASE6N_DETERMINISTIC_TOP1,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,96c10a051fa514f280b12e2f8c0ccf414e920ac4610fe333af1151dc928410d4,S,CF3,C02,746101,63,126.0,1729.0,126.00061157002347,126.00074000298628,98.79040395002812,18854,2357,472,0,True,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_S_CF3_RI2_TI2_R12_C02/seed_746101.json,1729.0,0.0,True
PHASE6N_DETERMINISTIC_TOP1,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,96c10a051fa514f280b12e2f8c0ccf414e920ac4610fe333af1151dc928410d4,S,CF3,C02,746102,63,126.0,1860.0,126.15382032800699,126.15390164399287,59.129776657006005,18762,2346,470,0,True,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_S_CF3_RI2_TI2_R12_C02/seed_746102.json,1729.0,7.5766338924233665,False
PHASE6N_DETERMINISTIC_TOP1,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,96c10a051fa514f280b12e2f8c0ccf414e920ac4610fe333af1151dc928410d4,S,CF3,C02,746103,63,126.0,1860.0,126.01955513301073,126.0196463780012,33.20670404401608,18962,2371,475,0,True,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_S_CF3_RI2_TI2_R12_C02/seed_746103.json,1729.0,7.5766338924233665,False
ALNS,CB1_CAUR_L_CF1_RI2_TI2_R12,c0b6374d4eb72ada83b8a8452425b71b4322e61123edbb755f2cd08927288b7a,L,CF1,C01,746101,166,332.0,3481.0,332.00119778499356,332.00140130901127,284.4230433090124,28974,3622,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_L_CF1_RI2_TI2_R12/seed_746101.json,3453.0,0.8108890819577179,False
ALNS,CB1_CAUR_L_CF1_RI2_TI2_R12,c0b6374d4eb72ada83b8a8452425b71b4322e61123edbb755f2cd08927288b7a,L,CF1,C01,746102,166,332.0,3542.0,332.0103574770037,332.0106127850013,160.81098884399398,29080,3635,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_L_CF1_RI2_TI2_R12/seed_746102.json,3453.0,2.5774688676513176,False
ALNS,CB1_CAUR_L_CF1_RI2_TI2_R12,c0b6374d4eb72ada83b8a8452425b71b4322e61123edbb755f2cd08927288b7a,L,CF1,C01,746103,166,332.0,3470.0,332.0041783770139,332.0044812710257,172.1421702960215,29104,3638,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_L_CF1_RI2_TI2_R12/seed_746103.json,3453.0,0.4923255140457573,False
ALNS,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,dd5c1ce71a5d72aad6c85617cb1718c9e57f3a6cfe23a0d18a92f0942ba56dc1,L,CF1,C02,746101,172,344.0,3710.0,344.00538291598787,344.00556548600434,149.0667690669943,28349,3544,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_L_CF1_RI2_TI2_R12_C02/seed_746101.json,3710.0,0.0,True
ALNS,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,dd5c1ce71a5d72aad6c85617cb1718c9e57f3a6cfe23a0d18a92f0942ba56dc1,L,CF1,C02,746102,172,344.0,3778.0,344.0080790230131,344.0082134519762,80.86248694601818,28267,3534,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_L_CF1_RI2_TI2_R12_C02/seed_746102.json,3710.0,1.8328840970350404,False
ALNS,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,dd5c1ce71a5d72aad6c85617cb1718c9e57f3a6cfe23a0d18a92f0942ba56dc1,L,CF1,C02,746103,172,344.0,3759.0,344.0063917179941,344.00668654899346,316.0916822159779,28121,3515,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_L_CF1_RI2_TI2_R12_C02/seed_746103.json,3710.0,1.320754716981132,False
ALNS,CB1_CAUR_L_CF2_RI2_TI2_R12,74b633a78dfe171189160ec0651f63c472fd7c4b456c8aa149cbc69f56bbcc8c,L,CF2,C01,746101,188,376.0,4295.0,376.01136520600994,376.011563491018,147.01813476200914,26837,3355,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_L_CF2_RI2_TI2_R12/seed_746101.json,4166.0,3.0964954392702833,False
ALNS,CB1_CAUR_L_CF2_RI2_TI2_R12,74b633a78dfe171189160ec0651f63c472fd7c4b456c8aa149cbc69f56bbcc8c,L,CF2,C01,746102,188,376.0,4370.0,376.00838225201005,376.0087237950065,231.8964329129958,26841,3355,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_L_CF2_RI2_TI2_R12/seed_746102.json,4166.0,4.896783485357657,False
ALNS,CB1_CAUR_L_CF2_RI2_TI2_R12,74b633a78dfe171189160ec0651f63c472fd7c4b456c8aa149cbc69f56bbcc8c,L,CF2,C01,746103,188,376.0,4395.0,376.0125677190081,376.0127076820063,316.08320784399984,26979,3373,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_L_CF2_RI2_TI2_R12/seed_746103.json,4166.0,5.496879500720115,False
ALNS,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,48a9ab11246faafcf8189c16695cbf926f0ae8bdbc42dfab76d38b2d7830b091,L,CF2,C02,746101,194,388.0,4203.0,388.000396235002,388.0005404629919,0.4843374939810019,27058,3383,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_L_CF2_RI2_TI2_R12_C02/seed_746101.json,3957.0,6.21683093252464,False
ALNS,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,48a9ab11246faafcf8189c16695cbf926f0ae8bdbc42dfab76d38b2d7830b091,L,CF2,C02,746102,194,388.0,4096.0,388.00436176898074,388.00450402501156,0.6005295189970639,27090,3387,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_L_CF2_RI2_TI2_R12_C02/seed_746102.json,3957.0,3.5127621935809956,False
ALNS,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,48a9ab11246faafcf8189c16695cbf926f0ae8bdbc42dfab76d38b2d7830b091,L,CF2,C02,746103,194,388.0,4119.0,388.00713374701445,388.007510446012,0.9416554220078979,26889,3361,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_L_CF2_RI2_TI2_R12_C02/seed_746103.json,3957.0,4.094010614101592,False
ALNS,CB1_CAUR_L_CF3_RI2_TI2_R12,bdb01c2b6350b572dcac6be3c542e696143bd4766ab3ae7939bff36e6234f25b,L,CF3,C01,746101,183,366.0,4391.0,366.00725713701104,366.0073736110062,353.7502989100176,27530,3442,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_L_CF3_RI2_TI2_R12/seed_746101.json,4145.0,5.934861278648975,False
ALNS,CB1_CAUR_L_CF3_RI2_TI2_R12,bdb01c2b6350b572dcac6be3c542e696143bd4766ab3ae7939bff36e6234f25b,L,CF3,C01,746102,183,366.0,4162.0,366.0088029380131,366.00915235999855,0.8642574900004547,27841,3480,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_L_CF3_RI2_TI2_R12/seed_746102.json,4145.0,0.4101326899879373,False
ALNS,CB1_CAUR_L_CF3_RI2_TI2_R12,bdb01c2b6350b572dcac6be3c542e696143bd4766ab3ae7939bff36e6234f25b,L,CF3,C01,746103,183,366.0,4358.0,366.0002633219992,366.0004678289988,163.4284400360193,27981,3498,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_L_CF3_RI2_TI2_R12/seed_746103.json,4145.0,5.138721351025332,False
ALNS,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,2373d994f8a29b3d5bc58aacb9c4f74c8c60d0950760ab044a7354c19b09f9b9,L,CF3,C02,746101,179,358.0,3469.0,358.011313141993,358.0115761940251,0.551866756984964,28158,3520,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_L_CF3_RI2_TI2_R12_C02/seed_746101.json,3180.0,9.08805031446541,False
ALNS,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,2373d994f8a29b3d5bc58aacb9c4f74c8c60d0950760ab044a7354c19b09f9b9,L,CF3,C02,746102,179,358.0,3469.0,358.010005403019,358.0101547600061,0.5585660960059613,29074,3635,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_L_CF3_RI2_TI2_R12_C02/seed_746102.json,3180.0,9.08805031446541,False
ALNS,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,2373d994f8a29b3d5bc58aacb9c4f74c8c60d0950760ab044a7354c19b09f9b9,L,CF3,C02,746103,179,358.0,3405.0,358.0063005129923,358.0066397250048,2.9403702809941024,28465,3558,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_L_CF3_RI2_TI2_R12_C02/seed_746103.json,3180.0,7.0754716981132075,False
ALNS,CB1_CAUR_M_CF1_RI2_TI2_R12,f3e73b5840e8e50e51b2bf81be2d17dc60648dd4666091ef91a94a0d3544e971,M,CF1,C01,746101,114,228.0,2938.0,228.0041012899892,228.00423342201975,29.195784856012324,38061,4758,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_M_CF1_RI2_TI2_R12/seed_746101.json,2743.0,7.109004739336493,False
ALNS,CB1_CAUR_M_CF1_RI2_TI2_R12,f3e73b5840e8e50e51b2bf81be2d17dc60648dd4666091ef91a94a0d3544e971,M,CF1,C01,746102,114,228.0,2936.0,228.0049353140057,228.00514113600366,23.493522917997325,38329,4791,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_M_CF1_RI2_TI2_R12/seed_746102.json,2743.0,7.036091870215093,False
ALNS,CB1_CAUR_M_CF1_RI2_TI2_R12,f3e73b5840e8e50e51b2bf81be2d17dc60648dd4666091ef91a94a0d3544e971,M,CF1,C01,746103,114,228.0,2949.0,228.00413440002012,228.00436320601148,0.07515217902255245,38016,4752,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_M_CF1_RI2_TI2_R12/seed_746103.json,2743.0,7.510025519504192,False
ALNS,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,c5f935a0c647bb5931b89836d8cecd934eab4933915ffb05394716fb026d4bb9,M,CF1,C02,746101,117,234.0,2810.0,234.00027437499375,234.0003517769801,100.60307768700295,37754,4720,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_M_CF1_RI2_TI2_R12_C02/seed_746101.json,2772.0,1.3708513708513708,False
ALNS,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,c5f935a0c647bb5931b89836d8cecd934eab4933915ffb05394716fb026d4bb9,M,CF1,C02,746102,117,234.0,2821.0,234.00079581100727,234.00087731701205,76.4860719999997,37202,4651,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_M_CF1_RI2_TI2_R12_C02/seed_746102.json,2772.0,1.7676767676767677,False
ALNS,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,c5f935a0c647bb5931b89836d8cecd934eab4933915ffb05394716fb026d4bb9,M,CF1,C02,746103,117,234.0,2799.0,234.00382930599153,234.00396372700925,203.75234678498236,37901,4738,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_M_CF1_RI2_TI2_R12_C02/seed_746103.json,2772.0,0.974025974025974,False
ALNS,CB1_CAUR_M_CF2_RI2_TI2_R12,d9ebab88d1a3e2d3da92e56533b0c1d062ebeb81d84c125ec61af8fe79e7087a,M,CF2,C01,746101,122,244.0,2965.0,244.00198262601043,244.0021684600215,86.34044842299772,36327,4541,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_M_CF2_RI2_TI2_R12/seed_746101.json,2782.0,6.578001437814522,False
ALNS,CB1_CAUR_M_CF2_RI2_TI2_R12,d9ebab88d1a3e2d3da92e56533b0c1d062ebeb81d84c125ec61af8fe79e7087a,M,CF2,C01,746102,122,244.0,2854.0,244.0035526319989,244.00376897401293,205.929975645995,36673,4584,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_M_CF2_RI2_TI2_R12/seed_746102.json,2782.0,2.5880661394680087,False
ALNS,CB1_CAUR_M_CF2_RI2_TI2_R12,d9ebab88d1a3e2d3da92e56533b0c1d062ebeb81d84c125ec61af8fe79e7087a,M,CF2,C01,746103,122,244.0,2970.0,244.00104916701093,244.00123193100444,177.54307874001097,36903,4613,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_M_CF2_RI2_TI2_R12/seed_746103.json,2782.0,6.7577282530553555,False
ALNS,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,9a1b7de15cfd0663d92ad81a5378da0922b92dc6f7c6b042cd8daf542a21b803,M,CF2,C02,746101,127,254.0,3726.0,254.0040723250131,254.00424675800605,253.1706328470027,35758,4470,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_M_CF2_RI2_TI2_R12_C02/seed_746101.json,3658.0,1.8589393110989612,False
ALNS,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,9a1b7de15cfd0663d92ad81a5378da0922b92dc6f7c6b042cd8daf542a21b803,M,CF2,C02,746102,127,254.0,3687.0,254.00147176600876,254.001598783012,139.29591291298857,36324,4541,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_M_CF2_RI2_TI2_R12_C02/seed_746102.json,3658.0,0.7927829414980864,False
ALNS,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,9a1b7de15cfd0663d92ad81a5378da0922b92dc6f7c6b042cd8daf542a21b803,M,CF2,C02,746103,127,254.0,3774.0,254.00668506900547,254.0067883830052,144.94723460200476,36115,4515,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_M_CF2_RI2_TI2_R12_C02/seed_746103.json,3658.0,3.1711317659923455,False
ALNS,CB1_CAUR_M_CF3_RI2_TI2_R12,5ccadcfce0befc39234938c398bf932ff364dcf6a2ecd7adb51cebdb1d489239,M,CF3,C01,746101,118,236.0,2858.0,236.00227919401368,236.00248121499317,0.19061770199914463,37623,4703,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_M_CF3_RI2_TI2_R12/seed_746101.json,2639.0,8.298597953770367,False
ALNS,CB1_CAUR_M_CF3_RI2_TI2_R12,5ccadcfce0befc39234938c398bf932ff364dcf6a2ecd7adb51cebdb1d489239,M,CF3,C01,746102,118,236.0,2809.0,236.00131250399863,236.0014878390066,234.33335028402507,37447,4681,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_M_CF3_RI2_TI2_R12/seed_746102.json,2639.0,6.441834028040924,False
ALNS,CB1_CAUR_M_CF3_RI2_TI2_R12,5ccadcfce0befc39234938c398bf932ff364dcf6a2ecd7adb51cebdb1d489239,M,CF3,C01,746103,118,236.0,2858.0,236.00501018197974,236.00521273197955,0.18890942097641528,38095,4762,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_M_CF3_RI2_TI2_R12/seed_746103.json,2639.0,8.298597953770367,False
ALNS,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,94cd02375f0a1e0e878aaf1591384d4eaceee39aab3ebab323e7739ac2e086d7,M,CF3,C02,746101,116,232.0,3242.0,232.0040511090192,232.00421090598684,109.53033204600797,38557,4820,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_M_CF3_RI2_TI2_R12_C02/seed_746101.json,2922.0,10.951403148528405,False
ALNS,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,94cd02375f0a1e0e878aaf1591384d4eaceee39aab3ebab323e7739ac2e086d7,M,CF3,C02,746102,116,232.0,3204.0,232.0014350200072,232.00155836698832,0.22183024801779538,38131,4767,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_M_CF3_RI2_TI2_R12_C02/seed_746102.json,2922.0,9.650924024640657,False
ALNS,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,94cd02375f0a1e0e878aaf1591384d4eaceee39aab3ebab323e7739ac2e086d7,M,CF3,C02,746103,116,232.0,3167.0,232.00478298499365,232.0049982490018,85.20765241899062,38161,4770,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_M_CF3_RI2_TI2_R12_C02/seed_746103.json,2922.0,8.38466803559206,False
ALNS,CB1_CAUR_S_CF1_RI2_TI2_R12,12ff9dd4ce3a668c89ba8edd8ee0c9f87232f00b8ce8dbb42a4827402c20047a,S,CF1,C01,746101,61,122.0,1657.0,122.00078069098527,122.00087957200594,74.47010856200359,55269,6909,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF1_RI2_TI2_R12/seed_746101.json,1645.0,0.729483282674772,False
ALNS,CB1_CAUR_S_CF1_RI2_TI2_R12,12ff9dd4ce3a668c89ba8edd8ee0c9f87232f00b8ce8dbb42a4827402c20047a,S,CF1,C01,746102,61,122.0,1677.0,122.00097069799085,122.00106636001146,82.24787267198553,55733,6967,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF1_RI2_TI2_R12/seed_746102.json,1645.0,1.9452887537993921,False
ALNS,CB1_CAUR_S_CF1_RI2_TI2_R12,12ff9dd4ce3a668c89ba8edd8ee0c9f87232f00b8ce8dbb42a4827402c20047a,S,CF1,C01,746103,61,122.0,1718.0,122.00108325801557,122.00120225700084,117.65002309100237,54032,6754,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF1_RI2_TI2_R12/seed_746103.json,1645.0,4.437689969604863,False
ALNS,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,74a7fad62f6bab915dde95c71d8cee211cc37cf7ba296a7f69869350a5c295d4,S,CF1,C02,746101,56,112.0,1807.0,112.00083191200974,112.00095331098419,45.038271075027296,56856,7107,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF1_RI2_TI2_R12_C02/seed_746101.json,1783.0,1.346045989904655,False
ALNS,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,74a7fad62f6bab915dde95c71d8cee211cc37cf7ba296a7f69869350a5c295d4,S,CF1,C02,746102,56,112.0,1823.0,112.00170780599001,112.0017787469842,96.80042156900163,57132,7142,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF1_RI2_TI2_R12_C02/seed_746102.json,1783.0,2.243409983174425,False
ALNS,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,74a7fad62f6bab915dde95c71d8cee211cc37cf7ba296a7f69869350a5c295d4,S,CF1,C02,746103,56,112.0,1783.0,112.00053515098989,112.00062755300314,90.52058351700543,56117,7015,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF1_RI2_TI2_R12_C02/seed_746103.json,1783.0,0.0,True
ALNS,CB1_CAUR_S_CF2_RI2_TI2_R12,539a503ec74ff5d21200fb1410004fe10142f209ce1f6e910a08abb20b2d8f23,S,CF2,C01,746101,60,120.0,1588.0,120.00195779302157,120.00204771899735,113.40849238401279,55797,6975,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF2_RI2_TI2_R12/seed_746101.json,1588.0,0.0,True
ALNS,CB1_CAUR_S_CF2_RI2_TI2_R12,539a503ec74ff5d21200fb1410004fe10142f209ce1f6e910a08abb20b2d8f23,S,CF2,C01,746102,60,120.0,1618.0,120.00019543300732,120.00025112801814,104.7326305329916,55090,6887,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF2_RI2_TI2_R12/seed_746102.json,1588.0,1.8891687657430731,False
ALNS,CB1_CAUR_S_CF2_RI2_TI2_R12,539a503ec74ff5d21200fb1410004fe10142f209ce1f6e910a08abb20b2d8f23,S,CF2,C01,746103,60,120.0,1675.0,120.00065358399297,120.00078686498455,102.49088551898603,55721,6965,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF2_RI2_TI2_R12/seed_746103.json,1588.0,5.478589420654912,False
ALNS,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,92d8057295dbcbc4b54e91705c109ca5182fb4203fc8d99455311346d6468af6,S,CF2,C02,746101,63,126.0,2011.0,126.00161211300292,126.0017333550204,121.97557228300138,54152,6769,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF2_RI2_TI2_R12_C02/seed_746101.json,1884.0,6.740976645435244,False
ALNS,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,92d8057295dbcbc4b54e91705c109ca5182fb4203fc8d99455311346d6468af6,S,CF2,C02,746102,63,126.0,1974.0,126.00057757497416,126.0006838440022,58.98186322397669,53303,6663,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF2_RI2_TI2_R12_C02/seed_746102.json,1884.0,4.777070063694268,False
ALNS,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,92d8057295dbcbc4b54e91705c109ca5182fb4203fc8d99455311346d6468af6,S,CF2,C02,746103,63,126.0,1884.0,126.00118499199743,126.00129498098977,125.45106700700126,54439,6805,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF2_RI2_TI2_R12_C02/seed_746103.json,1884.0,0.0,True
ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12,3f232d8c25a7545c618b92d20016e072a645edcbe2b6e5247d8ed2da66733eff,S,CF3,C01,746101,61,122.0,1792.0,122.00118905998534,122.0012820760021,23.326230217993725,54646,6831,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF3_RI2_TI2_R12/seed_746101.json,1655.0,8.277945619335348,False
ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12,3f232d8c25a7545c618b92d20016e072a645edcbe2b6e5247d8ed2da66733eff,S,CF3,C01,746102,61,122.0,1796.0,122.00063262900221,122.00072436098708,119.24827458302025,54582,6823,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF3_RI2_TI2_R12/seed_746102.json,1655.0,8.51963746223565,False
ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12,3f232d8c25a7545c618b92d20016e072a645edcbe2b6e5247d8ed2da66733eff,S,CF3,C01,746103,61,122.0,1788.0,122.00057100201957,122.00062948602135,114.6263930000132,55170,6897,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF3_RI2_TI2_R12/seed_746103.json,1655.0,8.036253776435045,False
ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,96c10a051fa514f280b12e2f8c0ccf414e920ac4610fe333af1151dc928410d4,S,CF3,C02,746101,63,126.0,1800.0,126.00028966501122,126.0004304619797,114.82481757900678,53673,6709,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF3_RI2_TI2_R12_C02/seed_746101.json,1729.0,4.1064198958935805,False
ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,96c10a051fa514f280b12e2f8c0ccf414e920ac4610fe333af1151dc928410d4,S,CF3,C02,746102,63,126.0,1797.0,126.00035148698953,126.00046355099767,68.23069737598416,52727,6591,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF3_RI2_TI2_R12_C02/seed_746102.json,1729.0,3.932909196067091,False
ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,96c10a051fa514f280b12e2f8c0ccf414e920ac4610fe333af1151dc928410d4,S,CF3,C02,746103,63,126.0,1752.0,126.00164522900013,126.00171934699756,112.70109108599718,54035,6755,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF3_RI2_TI2_R12_C02/seed_746103.json,1729.0,1.3302486986697513,False
PHASE6H,CB1_CAUR_L_CF1_RI2_TI2_R12,c0b6374d4eb72ada83b8a8452425b71b4322e61123edbb755f2cd08927288b7a,L,CF1,C01,746101,166,332.0,3662.0,332.00237699001445,332.2119839180086,47.89589255300234,17208,2151,2151,2044,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_L_CF1_RI2_TI2_R12/seed_746101.json,3453.0,6.0527077903272515,False
PHASE6H,CB1_CAUR_L_CF1_RI2_TI2_R12,c0b6374d4eb72ada83b8a8452425b71b4322e61123edbb755f2cd08927288b7a,L,CF1,C01,746102,166,332.0,3468.0,332.02280664801947,332.02293270500377,171.86264770300477,17042,2131,2131,2034,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_L_CF1_RI2_TI2_R12/seed_746102.json,3453.0,0.43440486533449174,False
PHASE6H,CB1_CAUR_L_CF1_RI2_TI2_R12,c0b6374d4eb72ada83b8a8452425b71b4322e61123edbb755f2cd08927288b7a,L,CF1,C01,746103,166,332.0,3539.0,332.0674302359985,332.0675517200143,303.3032866510039,17186,2149,2149,2051,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_L_CF1_RI2_TI2_R12/seed_746103.json,3453.0,2.4905878945844195,False
PHASE6H,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,dd5c1ce71a5d72aad6c85617cb1718c9e57f3a6cfe23a0d18a92f0942ba56dc1,L,CF1,C02,746101,172,344.0,3807.0,344.01652790399385,344.01665402701474,304.2920275379729,17018,2128,2128,1768,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_L_CF1_RI2_TI2_R12_C02/seed_746101.json,3710.0,2.61455525606469,False
PHASE6H,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,dd5c1ce71a5d72aad6c85617cb1718c9e57f3a6cfe23a0d18a92f0942ba56dc1,L,CF1,C02,746102,172,344.0,3772.0,344.0083188560093,344.0085985629994,137.1039157740015,17112,2139,2139,1921,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_L_CF1_RI2_TI2_R12_C02/seed_746102.json,3710.0,1.6711590296495957,False
PHASE6H,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,dd5c1ce71a5d72aad6c85617cb1718c9e57f3a6cfe23a0d18a92f0942ba56dc1,L,CF1,C02,746103,172,344.0,3710.0,344.0013375119888,344.00163898800383,192.77814468499855,17032,2129,2129,1958,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_L_CF1_RI2_TI2_R12_C02/seed_746103.json,3710.0,0.0,True
PHASE6H,CB1_CAUR_L_CF2_RI2_TI2_R12,74b633a78dfe171189160ec0651f63c472fd7c4b456c8aa149cbc69f56bbcc8c,L,CF2,C01,746101,188,376.0,4310.0,376.0338953349856,376.03403401499963,258.8569323429838,16634,2080,2080,1897,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_L_CF2_RI2_TI2_R12/seed_746101.json,4166.0,3.4565530484877582,False
PHASE6H,CB1_CAUR_L_CF2_RI2_TI2_R12,74b633a78dfe171189160ec0651f63c472fd7c4b456c8aa149cbc69f56bbcc8c,L,CF2,C01,746102,188,376.0,4188.0,376.02580906500225,376.0259395429748,350.3080350669916,16346,2044,2044,1796,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_L_CF2_RI2_TI2_R12/seed_746102.json,4166.0,0.528084493518963,False
PHASE6H,CB1_CAUR_L_CF2_RI2_TI2_R12,74b633a78dfe171189160ec0651f63c472fd7c4b456c8aa149cbc69f56bbcc8c,L,CF2,C01,746103,188,376.0,4254.0,376.01002306101145,376.010253986984,2.2920399460126646,16532,2067,2067,1808,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_L_CF2_RI2_TI2_R12/seed_746103.json,4166.0,2.112337974075852,False
