method,instance_id,scale,CF_level,cell_replicate,seed,budget_seconds,result_source,final_makespan,runtime_seconds,outer_runtime_seconds,best_found_seconds,decoder_evaluations,iterations,neural_decisions,fallback_count,feasible,result_path
ALNS,CB1_CAUR_S_CF2_RI2_TI2_R12,S,CF2,C01,746102,120.0,NEW_RUN,1618.0,120.00019543300732,120.00025112801814,104.7326305329916,55090,6887,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF2_RI2_TI2_R12/seed_746102.json
ALNS,CB1_CAUR_S_CF2_RI2_TI2_R12,S,CF2,C01,746103,120.0,NEW_RUN,1675.0,120.00065358399297,120.00078686498455,102.49088551898603,55721,6965,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF2_RI2_TI2_R12/seed_746103.json
ALNS,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,S,CF2,C02,746101,126.0,NEW_RUN,2011.0,126.00161211300292,126.0017333550204,121.97557228300138,54152,6769,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF2_RI2_TI2_R12_C02/seed_746101.json
ALNS,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,S,CF2,C02,746102,126.0,NEW_RUN,1974.0,126.00057757497416,126.0006838440022,58.98186322397669,53303,6663,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF2_RI2_TI2_R12_C02/seed_746102.json
ALNS,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,S,CF2,C02,746103,126.0,NEW_RUN,1884.0,126.00118499199743,126.00129498098977,125.45106700700126,54439,6805,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF2_RI2_TI2_R12_C02/seed_746103.json
ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12,S,CF3,C01,746101,122.0,NEW_RUN,1792.0,122.00118905998534,122.0012820760021,23.326230217993725,54646,6831,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF3_RI2_TI2_R12/seed_746101.json
ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12,S,CF3,C01,746102,122.0,NEW_RUN,1796.0,122.00063262900221,122.00072436098708,119.24827458302025,54582,6823,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF3_RI2_TI2_R12/seed_746102.json
ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12,S,CF3,C01,746103,122.0,NEW_RUN,1788.0,122.00057100201957,122.00062948602135,114.6263930000132,55170,6897,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF3_RI2_TI2_R12/seed_746103.json
ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,S,CF3,C02,746101,126.0,NEW_RUN,1800.0,126.00028966501122,126.0004304619797,114.82481757900678,53673,6709,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF3_RI2_TI2_R12_C02/seed_746101.json
ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,S,CF3,C02,746102,126.0,NEW_RUN,1797.0,126.00035148698953,126.00046355099767,68.23069737598416,52727,6591,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF3_RI2_TI2_R12_C02/seed_746102.json
ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,S,CF3,C02,746103,126.0,NEW_RUN,1752.0,126.00164522900013,126.00171934699756,112.70109108599718,54035,6755,0,0,True,outputs/frozen_2o_baselines/alns/runs/CB1_CAUR_S_CF3_RI2_TI2_R12_C02/seed_746103.json
PHASE6H,CB1_CAUR_L_CF1_RI2_TI2_R12,L,CF1,C01,746101,332.0,NEW_RUN,3662.0,332.00237699001445,332.2119839180086,47.89589255300234,17208,2151,2151,2044,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_L_CF1_RI2_TI2_R12/seed_746101.json
PHASE6H,CB1_CAUR_L_CF1_RI2_TI2_R12,L,CF1,C01,746102,332.0,NEW_RUN,3468.0,332.02280664801947,332.02293270500377,171.86264770300477,17042,2131,2131,2034,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_L_CF1_RI2_TI2_R12/seed_746102.json
PHASE6H,CB1_CAUR_L_CF1_RI2_TI2_R12,L,CF1,C01,746103,332.0,NEW_RUN,3539.0,332.0674302359985,332.0675517200143,303.3032866510039,17186,2149,2149,2051,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_L_CF1_RI2_TI2_R12/seed_746103.json
PHASE6H,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,L,CF1,C02,746101,344.0,NEW_RUN,3807.0,344.01652790399385,344.01665402701474,304.2920275379729,17018,2128,2128,1768,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_L_CF1_RI2_TI2_R12_C02/seed_746101.json
PHASE6H,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,L,CF1,C02,746102,344.0,NEW_RUN,3772.0,344.0083188560093,344.0085985629994,137.1039157740015,17112,2139,2139,1921,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_L_CF1_RI2_TI2_R12_C02/seed_746102.json
PHASE6H,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,L,CF1,C02,746103,344.0,NEW_RUN,3710.0,344.0013375119888,344.00163898800383,192.77814468499855,17032,2129,2129,1958,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_L_CF1_RI2_TI2_R12_C02/seed_746103.json
PHASE6H,CB1_CAUR_L_CF2_RI2_TI2_R12,L,CF2,C01,746101,376.0,NEW_RUN,4310.0,376.0338953349856,376.03403401499963,258.8569323429838,16634,2080,2080,1897,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_L_CF2_RI2_TI2_R12/seed_746101.json
PHASE6H,CB1_CAUR_L_CF2_RI2_TI2_R12,L,CF2,C01,746102,376.0,NEW_RUN,4188.0,376.02580906500225,376.0259395429748,350.3080350669916,16346,2044,2044,1796,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_L_CF2_RI2_TI2_R12/seed_746102.json
PHASE6H,CB1_CAUR_L_CF2_RI2_TI2_R12,L,CF2,C01,746103,376.0,NEW_RUN,4254.0,376.01002306101145,376.010253986984,2.2920399460126646,16532,2067,2067,1808,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_L_CF2_RI2_TI2_R12/seed_746103.json
PHASE6H,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,L,CF2,C02,746101,388.0,NEW_RUN,4150.0,388.0128823069972,388.01311967198853,0.667441329016583,16572,2072,2072,1707,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_L_CF2_RI2_TI2_R12_C02/seed_746101.json
PHASE6H,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,L,CF2,C02,746102,388.0,NEW_RUN,4198.0,388.0003325010184,388.0007019969926,0.9189102330128662,16697,2087,2087,1975,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_L_CF2_RI2_TI2_R12_C02/seed_746102.json
PHASE6H,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,L,CF2,C02,746103,388.0,NEW_RUN,3957.0,388.06758526997874,388.06779536098475,0.6646026909875218,16626,2079,2079,2020,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_L_CF2_RI2_TI2_R12_C02/seed_746103.json
PHASE6H,CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,C01,746101,366.0,NEW_RUN,4147.0,366.03016340799513,366.0302987060277,79.90864269397571,16330,2042,2042,1882,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_L_CF3_RI2_TI2_R12/seed_746101.json
PHASE6H,CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,C01,746102,366.0,NEW_RUN,4297.0,366.00216252799146,366.00235957899713,258.678913353011,16404,2051,2051,1837,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_L_CF3_RI2_TI2_R12/seed_746102.json
PHASE6H,CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,C01,746103,366.0,NEW_RUN,4145.0,366.0045524939778,366.0049259730149,1.8797488519921899,16441,2055,2055,1409,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_L_CF3_RI2_TI2_R12/seed_746103.json
PHASE6H,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,L,CF3,C02,746101,358.0,NEW_RUN,3469.0,358.06502559699584,358.0651930650056,0.6235926339868456,16474,2060,2060,149,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_L_CF3_RI2_TI2_R12_C02/seed_746101.json
PHASE6H,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,L,CF3,C02,746102,358.0,NEW_RUN,3469.0,358.0228595340159,358.02304135798477,0.5514202560007107,16818,2103,2103,1882,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_L_CF3_RI2_TI2_R12_C02/seed_746102.json
PHASE6H,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,L,CF3,C02,746103,358.0,NEW_RUN,3418.0,358.06056019300013,358.06071966001764,0.7143161589920055,16818,2103,2103,1951,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_L_CF3_RI2_TI2_R12_C02/seed_746103.json
PHASE6H,CB1_CAUR_M_CF1_RI2_TI2_R12,M,CF1,C01,746101,228.0,NEW_RUN,2756.0,228.0016399229935,228.00189570398652,87.32844334800029,17953,2244,2244,2219,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_M_CF1_RI2_TI2_R12/seed_746101.json
PHASE6H,CB1_CAUR_M_CF1_RI2_TI2_R12,M,CF1,C01,746102,228.0,NEW_RUN,2901.0,228.0371508450189,228.03725393101922,200.58094199601328,17818,2228,2228,2202,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_M_CF1_RI2_TI2_R12/seed_746102.json
PHASE6H,CB1_CAUR_M_CF1_RI2_TI2_R12,M,CF1,C01,746103,228.0,NEW_RUN,2868.0,228.109553768998,228.10968366501038,0.25207972500356846,18058,2258,2258,2213,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_M_CF1_RI2_TI2_R12/seed_746103.json
PHASE6H,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,M,CF1,C02,746101,234.0,NEW_RUN,2878.0,234.0010915750172,234.00124697800493,151.23135834699497,17997,2250,2250,2139,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_M_CF1_RI2_TI2_R12_C02/seed_746101.json
PHASE6H,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,M,CF1,C02,746102,234.0,NEW_RUN,2880.0,234.00223664799705,234.00243145402055,96.24644767999416,17999,2250,2250,2097,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_M_CF1_RI2_TI2_R12_C02/seed_746102.json
PHASE6H,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,M,CF1,C02,746103,234.0,NEW_RUN,2867.0,234.00495942801354,234.00515430700034,216.651743230992,17991,2249,2249,2144,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_M_CF1_RI2_TI2_R12_C02/seed_746103.json
PHASE6H,CB1_CAUR_M_CF2_RI2_TI2_R12,M,CF2,C01,746101,244.0,NEW_RUN,2988.0,244.04171299698646,244.0418361579941,0.4037874899804592,17994,2250,2250,2056,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_M_CF2_RI2_TI2_R12/seed_746101.json
PHASE6H,CB1_CAUR_M_CF2_RI2_TI2_R12,M,CF2,C01,746102,244.0,NEW_RUN,2877.0,244.00041348100058,244.0005335030146,70.5279750089976,17947,2244,2244,2136,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_M_CF2_RI2_TI2_R12/seed_746102.json
PHASE6H,CB1_CAUR_M_CF2_RI2_TI2_R12,M,CF2,C01,746103,244.0,NEW_RUN,2898.0,244.0400484430138,244.04037877600058,238.99842199200066,17841,2230,2230,1950,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_M_CF2_RI2_TI2_R12/seed_746103.json
PHASE6H,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,M,CF2,C02,746101,254.0,NEW_RUN,3658.0,254.00633171998197,254.00662848100183,205.03602297700127,17769,2221,2221,1309,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_M_CF2_RI2_TI2_R12_C02/seed_746101.json
PHASE6H,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,M,CF2,C02,746102,254.0,NEW_RUN,3685.0,254.02769500599243,254.02780776500003,241.64105017198017,17810,2227,2227,1562,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_M_CF2_RI2_TI2_R12_C02/seed_746102.json
PHASE6H,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,M,CF2,C02,746103,254.0,NEW_RUN,3707.0,254.00585201801732,254.0059980499791,245.15793771800236,17628,2204,2204,1199,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_M_CF2_RI2_TI2_R12_C02/seed_746103.json
PHASE6H,CB1_CAUR_M_CF3_RI2_TI2_R12,M,CF3,C01,746101,236.0,NEW_RUN,2822.0,236.02052946502226,236.0206509429845,0.2930063920211978,17618,2203,2203,2138,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_M_CF3_RI2_TI2_R12/seed_746101.json
PHASE6H,CB1_CAUR_M_CF3_RI2_TI2_R12,M,CF3,C01,746102,236.0,NEW_RUN,2858.0,236.00759925699094,236.0077196059865,0.18815394400735386,17666,2209,2209,2088,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_M_CF3_RI2_TI2_R12/seed_746102.json
PHASE6H,CB1_CAUR_M_CF3_RI2_TI2_R12,M,CF3,C01,746103,236.0,NEW_RUN,2815.0,236.05097392300377,236.0510983520071,0.4023753560031764,17586,2199,2199,2115,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_M_CF3_RI2_TI2_R12/seed_746103.json
PHASE6H,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,C02,746101,232.0,NEW_RUN,3138.0,232.04913098798716,232.04927051899722,0.27223058897652663,17642,2206,2206,2047,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_M_CF3_RI2_TI2_R12_C02/seed_746101.json
PHASE6H,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,C02,746102,232.0,NEW_RUN,3283.0,232.0027923239977,232.00297596800374,0.1686622989946045,17629,2204,2204,2116,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_M_CF3_RI2_TI2_R12_C02/seed_746102.json
PHASE6H,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,C02,746103,232.0,NEW_RUN,3137.0,232.00345513000502,232.0036015289952,0.2727756109961774,17459,2183,2183,1923,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_M_CF3_RI2_TI2_R12_C02/seed_746103.json
PHASE6H,CB1_CAUR_S_CF1_RI2_TI2_R12,S,CF1,C01,746101,122.0,NEW_RUN,1762.0,122.01996081098332,122.0200406559743,121.2371890580107,15650,1957,1957,1908,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_S_CF1_RI2_TI2_R12/seed_746101.json
PHASE6H,CB1_CAUR_S_CF1_RI2_TI2_R12,S,CF1,C01,746102,122.0,NEW_RUN,1665.0,122.0080532009888,122.00813127600122,34.61391488497611,15714,1965,1965,1910,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_S_CF1_RI2_TI2_R12/seed_746102.json
PHASE6H,CB1_CAUR_S_CF1_RI2_TI2_R12,S,CF1,C01,746103,122.0,NEW_RUN,1742.0,122.06651221500942,122.06660764000844,0.3284486170159653,15690,1962,1962,1891,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_S_CF1_RI2_TI2_R12/seed_746103.json
PHASE6H,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,S,CF1,C02,746101,112.0,NEW_RUN,1858.0,112.02685801801272,112.02693254800397,109.48698385400348,14834,1855,1855,1467,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_S_CF1_RI2_TI2_R12_C02/seed_746101.json
PHASE6H,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,S,CF1,C02,746102,112.0,NEW_RUN,1940.0,112.00040739000542,112.00049719400704,0.018799979996401817,14930,1867,1867,1789,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_S_CF1_RI2_TI2_R12_C02/seed_746102.json
PHASE6H,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,S,CF1,C02,746103,112.0,NEW_RUN,1895.0,112.00124911501189,112.00133825899684,0.19735955400392413,14946,1869,1869,1567,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_S_CF1_RI2_TI2_R12_C02/seed_746103.json
PHASE6H,CB1_CAUR_S_CF2_RI2_TI2_R12,S,CF2,C01,746101,120.0,NEW_RUN,1704.0,120.0009345849976,120.00104323797859,117.74363558902405,15317,1915,1915,1897,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_S_CF2_RI2_TI2_R12/seed_746101.json
PHASE6H,CB1_CAUR_S_CF2_RI2_TI2_R12,S,CF2,C01,746102,120.0,NEW_RUN,1677.0,120.03889788201195,120.03897366599995,119.07790229702368,15282,1911,1911,1867,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_S_CF2_RI2_TI2_R12/seed_746102.json
PHASE6H,CB1_CAUR_S_CF2_RI2_TI2_R12,S,CF2,C01,746103,120.0,NEW_RUN,1721.0,120.00315147600486,120.0032346409862,25.157052379014203,15330,1917,1917,1906,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_S_CF2_RI2_TI2_R12/seed_746103.json
PHASE6H,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,S,CF2,C02,746101,126.0,NEW_RUN,2003.0,126.03262047900353,126.032697068993,58.222311279998394,15794,1975,1975,1921,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_S_CF2_RI2_TI2_R12_C02/seed_746101.json
PHASE6H,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,S,CF2,C02,746102,126.0,NEW_RUN,2026.0,126.00042760901852,126.00052654198953,121.91623357401113,15700,1963,1963,1783,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_S_CF2_RI2_TI2_R12_C02/seed_746102.json
PHASE6H,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,S,CF2,C02,746103,126.0,NEW_RUN,1945.0,126.01444411699777,126.01452624599915,110.20001528901048,15762,1971,1971,1928,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_S_CF2_RI2_TI2_R12_C02/seed_746103.json
PHASE6H,CB1_CAUR_S_CF3_RI2_TI2_R12,S,CF3,C01,746101,122.0,NEW_RUN,1870.0,122.00043081399053,122.00056353097898,110.73843347499496,15311,1914,1914,1890,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_S_CF3_RI2_TI2_R12/seed_746101.json
PHASE6H,CB1_CAUR_S_CF3_RI2_TI2_R12,S,CF3,C01,746102,122.0,NEW_RUN,1812.0,122.006340619002,122.00641829299275,111.77285047399346,15226,1904,1904,1854,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_S_CF3_RI2_TI2_R12/seed_746102.json
PHASE6H,CB1_CAUR_S_CF3_RI2_TI2_R12,S,CF3,C01,746103,122.0,NEW_RUN,1814.0,122.00831314499374,122.00839265002287,81.09735050000018,15378,1923,1923,1885,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_S_CF3_RI2_TI2_R12/seed_746103.json
PHASE6H,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,S,CF3,C02,746101,126.0,NEW_RUN,1863.0,126.02710802000365,126.0271807310055,68.21629915101221,15658,1958,1958,1923,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_S_CF3_RI2_TI2_R12_C02/seed_746101.json
PHASE6H,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,S,CF3,C02,746102,126.0,NEW_RUN,1863.0,126.00150063299225,126.00161612100783,116.05919475399423,15509,1939,1939,1919,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_S_CF3_RI2_TI2_R12_C02/seed_746102.json
PHASE6H,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,S,CF3,C02,746103,126.0,NEW_RUN,1812.0,126.00057403399842,126.0006654150202,57.945441087009385,15523,1941,1941,1894,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_S_CF3_RI2_TI2_R12_C02/seed_746103.json
LG_HGA_2O,CB1_CAUR_L_CF1_RI2_TI2_R12,L,CF1,C01,746101,332.0,NEW_RUN,3453.0,332.00521169998683,332.00912615601555,289.7566000139923,28074,699,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_L_CF1_RI2_TI2_R12/seed_746101.json
LG_HGA_2O,CB1_CAUR_L_CF1_RI2_TI2_R12,L,CF1,C01,746102,332.0,NEW_RUN,3470.0,332.01235979399644,332.01409702800447,202.83826368598966,28502,710,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_L_CF1_RI2_TI2_R12/seed_746102.json
LG_HGA_2O,CB1_CAUR_L_CF1_RI2_TI2_R12,L,CF1,C01,746103,332.0,NEW_RUN,3668.0,332.0232329540013,332.0254394970252,231.32664702099282,28754,716,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_L_CF1_RI2_TI2_R12/seed_746103.json
LG_HGA_2O,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,L,CF1,C02,746101,344.0,NEW_RUN,4586.0,344.0134881440026,344.01549815098406,339.943094266986,28640,713,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_L_CF1_RI2_TI2_R12_C02/seed_746101.json
LG_HGA_2O,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,L,CF1,C02,746102,344.0,NEW_RUN,3732.0,344.01355759901344,344.0170043169928,297.64701733901165,27498,684,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_L_CF1_RI2_TI2_R12_C02/seed_746102.json
LG_HGA_2O,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,L,CF1,C02,746103,344.0,NEW_RUN,3811.0,344.07607817300595,344.07922415301437,304.7623371189984,27490,684,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_L_CF1_RI2_TI2_R12_C02/seed_746103.json
LG_HGA_2O,CB1_CAUR_L_CF2_RI2_TI2_R12,L,CF2,C01,746101,376.0,NEW_RUN,4202.0,376.00832682001055,376.01313949297764,299.27522516599856,26002,647,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_L_CF2_RI2_TI2_R12/seed_746101.json
LG_HGA_2O,CB1_CAUR_L_CF2_RI2_TI2_R12,L,CF2,C01,746102,376.0,NEW_RUN,4235.0,376.00776158299414,376.01039196699276,362.6357541040052,26896,669,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_L_CF2_RI2_TI2_R12/seed_746102.json
LG_HGA_2O,CB1_CAUR_L_CF2_RI2_TI2_R12,L,CF2,C01,746103,376.0,NEW_RUN,4166.0,376.0129153410089,376.0152777059993,347.036429425003,25710,640,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_L_CF2_RI2_TI2_R12/seed_746103.json
LG_HGA_2O,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,L,CF2,C02,746101,388.0,NEW_RUN,4190.0,388.00983089901274,388.01235275599174,386.8175766150234,26118,650,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_L_CF2_RI2_TI2_R12_C02/seed_746101.json
LG_HGA_2O,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,L,CF2,C02,746102,388.0,NEW_RUN,4290.0,388.01050025000586,388.0136177279928,379.97803439499694,26336,655,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_L_CF2_RI2_TI2_R12_C02/seed_746102.json
LG_HGA_2O,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,L,CF2,C02,746103,388.0,NEW_RUN,4233.0,388.0060028140142,388.00829112000065,386.03963350201957,26150,651,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_L_CF2_RI2_TI2_R12_C02/seed_746103.json
LG_HGA_2O,CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,C01,746101,366.0,NEW_RUN,4337.0,366.01872745298897,366.0238103129959,341.79914897997514,26546,663,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_L_CF3_RI2_TI2_R12/seed_746101.json
LG_HGA_2O,CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,C01,746102,366.0,NEW_RUN,4482.0,366.00970697100274,366.0126535719901,332.98390203298186,26584,664,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_L_CF3_RI2_TI2_R12/seed_746102.json
LG_HGA_2O,CB1_CAUR_L_CF3_RI2_TI2_R12,L,CF3,C01,746103,366.0,NEW_RUN,4167.0,366.0046177050099,366.00827247599955,365.65321943798335,26694,667,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_L_CF3_RI2_TI2_R12/seed_746103.json
LG_HGA_2O,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,L,CF3,C02,746101,358.0,NEW_RUN,3329.0,358.00664147999487,358.0100649530068,334.1116931519937,27112,677,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_L_CF3_RI2_TI2_R12_C02/seed_746101.json
LG_HGA_2O,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,L,CF3,C02,746102,358.0,NEW_RUN,3180.0,358.00683375800145,358.010286225006,290.40162975000567,27232,680,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_L_CF3_RI2_TI2_R12_C02/seed_746102.json
LG_HGA_2O,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,L,CF3,C02,746103,358.0,NEW_RUN,3222.0,358.0247404590191,358.026798707986,283.25212488800753,27044,676,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_L_CF3_RI2_TI2_R12_C02/seed_746103.json
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12,M,CF1,C01,746101,228.0,NEW_RUN,2920.0,228.0118527779996,228.01529200398363,159.72501969098812,36948,923,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_M_CF1_RI2_TI2_R12/seed_746101.json
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12,M,CF1,C01,746102,228.0,NEW_RUN,2812.0,228.0055974359857,228.00752205800381,204.42005489298026,35890,897,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_M_CF1_RI2_TI2_R12/seed_746102.json
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12,M,CF1,C01,746103,228.0,NEW_RUN,2938.0,228.01301077898825,228.01495339602116,216.08298704601475,36920,922,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_M_CF1_RI2_TI2_R12/seed_746103.json
